Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","47","5","10","10.64","21.28","-15.17","1182","140","373","11.84","31.56","-123.86","1","2","598","63","179","10.54","29.93","-150.96","185","61","111","32.97","32.97","3.13","889","123","300","13.84","13.84","-97.05",
"Armson, Philip","13","0","2","0","15.38","-13","410","38","109","9.27","26.59","-92.42","17","14","292","29","92","9.93","31.51","-142.75","41","8","24","19.51","19.51","-13.88","369","37","105","10.03","10.03","-63.42",
"Atzeni, Andrea","35","4","14","11.43","40","23.33","901","152","345","16.87","38.29","-21.24","6","15","400","79","168","19.75","42","50.11","182","61","110","33.52","33.52","-25.89","469","78","166","16.63","16.63","7.29",
"Beasley, Connor","47","3","10","6.38","21.28","-28.17","1207","154","418","12.76","34.63","-144.69","1","5","759","92","262","12.12","34.52","-91.02","187","55","109","29.41","29.41","-4.92","862","119","316","13.81","13.81","-12.75",
"Bellamy, Tom","11","2","4","18.18","36.36","-7.87","798","99","250","12.41","31.33","-200.32","4","4","409","52","143","12.71","34.96","-152.42","82","37","53","45.12","45.12","15.52","466","59","145","12.66","12.66","-79.16",
"Best, J A","6","0","0","0","0","-6","816","51","168","6.25","20.59","-326.2","174","49","369","25","70","6.78","18.97","-166.19","36","13","19","36.11","36.11","3.89","488","38","123","7.79","7.79","-122.35",
"Bishop, Charles","16","1","5","6.25","31.25","-9","776","68","175","8.76","22.55","-247.21","8","8","306","31","78","10.13","25.49","-52.2","52","17","33","32.69","32.69","0.14","467","40","102","8.57","8.57","-121.36",
"Brace, Connor","11","2","3","18.18","27.27","0.5","387","45","112","11.63","28.94","-24.11","7","3","194","30","57","15.46","29.38","43.24","41","15","24","36.59","36.59","3.26","229","30","67","13.1","13.1","5.62",
"Brassil, C","6","0","0","0","0","-6","102","6","24","5.88","23.53","-61.8","34","9","74","5","21","6.76","28.38","-43.8","7","2","4","28.57","28.57","-1.8","57","3","15","5.26","5.26","-34",
"Brennan, P J","5","2","3","40","60","11.5","832","170","365","20.43","43.87","-111.98","3","3","370","78","169","21.08","45.68","-68.04","231","90","149","38.96","38.96","-16.07","432","77","165","17.82","17.82","-43.44",
"Breslin, Andrew","8","0","0","0","0","-8","299","19","62","6.35","20.74","-100.37","91","42","148","11","27","7.43","18.24","-42.12","13","3","5","23.08","23.08","-5.12","267","19","60","7.12","7.12","-68.37",
"Buckley, Kieran","19","2","7","10.53","36.84","-9.5","270","33","94","12.22","34.81","-61.81","4","3","182","21","66","11.54","36.26","-48.07","35","13","23","37.14","37.14","5.94","199","26","65","13.07","13.07","-31.42",
"Buick, William","34","7","11","20.59","32.35","-7.41","1646","379","728","23.03","44.23","-49.4","6","6","730","197","354","26.99","48.49","-23.37","569","229","367","40.25","40.25","19.91","916","175","350","19.1","19.1","-117.52",
"Burke, Jonathan","7","1","1","14.29","14.29","-0.5","850","110","263","12.94","30.94","-186.09","1","2","435","60","134","13.79","30.8","-68.14","101","42","60","41.58","41.58","22.45","532","68","167","12.78","12.78","-102.49",
"Caffrey, Adam","16","2","4","12.5","25","8","149","11","30","7.38","20.13","-26.92","1","1","124","11","28","8.87","22.58","-1.92","7","3","4","42.86","42.86","5.08","130","10","25","7.69","7.69","-11.67",
"Callaghan, Mr K","1","0","0","0","0","-1","111","8","22","7.21","19.82","-58.63","28","11","101","7","20","6.93","19.8","-63.63","9","3","7","33.33","33.33","-3.63","62","2","9","3.23","3.23","-40",
"Callan, N","22","3","5","13.64","22.73","20.5","527","69","176","13.09","33.4","60.83","6","8","450","60","157","13.33","34.89","74","79","21","43","26.58","26.58","-17.64","345","47","115","13.62","13.62","36.65",
"Cannon, Tom J","11","4","4","36.36","36.36","6.17","839","139","306","16.57","36.47","-172.59","1","1","429","82","166","19.11","38.69","-89.36","144","66","102","45.83","45.83","7.45","452","62","131","13.72","13.72","-94.19",
"Carroll, G F","37","2","8","5.41","21.62","-28.75","1012","94","260","9.29","25.69","-215.63","12","31","492","46","130","9.35","26.42","-167.37","83","25","52","30.12","30.12","3.29","542","58","151","10.7","10.7","-40.13",
"Cherchi, Stefano","26","1","4","3.85","15.38","-16.5","563","61","173","10.83","30.73","-158.47","3","3","274","28","84","10.22","30.66","-46.47","63","21","40","33.33","33.33","-6.3","408","46","124","11.27","11.27","-99.9",
"Clements, Sophie","0","0","0","0","0","0","43","3","8","6.98","18.6","-8.5","15","1","28","3","8","10.71","28.57","6.5","0","0","0","0","0","0","39","3","7","7.69","7.69","-4.5",
"Coakley, Ross","4","1","2","25","50","2.5","570","67","190","11.75","33.33","-132.48","3","4","367","50","131","13.62","35.69","-56.46","70","26","45","37.14","37.14","2.53","360","45","122","12.5","12.5","-79.51",
"Cobden, Harry","4","1","1","25","25","-1.37","972","214","401","22.02","41.26","-204.6","6","3","413","91","166","22.03","40.19","-78.86","268","126","169","47.01","47.01","5.45","484","81","181","16.74","16.74","-78.99",
"Coen, Ben M","38","6","12","15.79","31.58","-7.25","1012","94","280","9.29","27.67","-357.23","2","6","541","55","159","10.17","29.39","-163.82","108","34","69","31.48","31.48","2.18","509","48","133","9.43","9.43","-158.24",
"Coen, J","15","1","3","6.67","20","-8.5","431","34","110","7.89","25.52","-153.7","10","10","393","33","104","8.4","26.46","-136.7","40","9","21","22.5","22.5","-9.86","331","23","84","6.95","6.95","-115.76",
"Cole, Morgan","4","0","1","0","25","-4","147","14","42","9.52","28.57","-11.4","39","10","104","6","27","5.77","25.96","-74.2","17","7","13","41.18","41.18","4.6","123","12","35","9.76","9.76","8.55",
"Colgan, R C","22","0","2","0","9.09","-22","808","29","111","3.59","13.74","-426.59","24","35","299","8","33","2.68","11.04","-155.5","22","3","13","13.64","13.64","-9","435","18","71","4.14","4.14","-160.67",
"Collier, Ellis","4","0","0","0","0","-4","52","7","11","13.46","21.15","-4.95","128","16","43","6","8","13.95","18.6","-21.95","7","4","5","57.14","57.14","5.55","46","7","11","15.22","15.22","1.05",
"Condon, R J","12","1","6","8.33","50","-6","242","12","49","4.96","20.25","-87.75","8","6","168","10","41","5.95","24.4","-64.75","13","2","6","15.38","15.38","-8.25","133","8","32","6.02","6.02","-17.75",
"Cooper, Bryan J","7","2","5","28.57","71.43","-3.08","636","69","207","10.85","32.55","-157.78","4","2","301","36","113","11.96","37.54","-71.94","79","28","56","35.44","35.44","1.09","285","32","95","11.23","11.23","20.38",
"Cosgrave, Pat","32","4","15","12.5","46.88","-8.17","706","89","238","12.61","33.71","-75.71","6","13","355","43","126","12.11","35.49","-71.71","92","31","57","33.7","33.7","-9.61","490","61","170","12.45","12.45","-41.72",
"Costello, Dougie","16","2","5","12.5","31.25","-4.5","811","72","205","8.88","25.28","-314.9","8","7","371","35","94","9.43","25.34","-176.26","63","19","36","30.16","30.16","-5.65","593","59","155","9.95","9.95","-183.5",
"Coughlan, Laura","5","0","2","0","40","-5","235","18","54","7.66","22.98","-57.64","49","27","127","13","32","10.24","25.2","28.63","17","7","9","41.18","41.18","5.36","215","15","50","6.98","6.98","-48.04",
"Crosse, Nathan","24","3","4","12.5","16.67","81","562","46","115","8.19","20.46","-67.11","1","1","300","23","59","7.67","19.67","-6.32","35","12","25","34.29","34.29","6.39","382","32","86","8.38","8.38","-50.16",
"Crosse, S M","17","0","5","0","29.41","-17","673","88","233","13.08","34.62","-263.46","15","18","263","33","96","12.55","36.5","-153.57","111","44","75","39.64","39.64","0.04","222","21","59","9.46","9.46","-79.09",
"Crouch, Hector","27","4","10","14.81","37.04","-2","751","118","262","15.71","34.89","-3.96","6","9","348","56","126","16.09","36.21","-14.95","130","45","78","34.62","34.62","-0.42","435","74","152","17.01","17.01","94.8",
"Crowley, Jim","17","3","6","17.65","35.29","-5.17","874","170","331","19.45","37.87","-4.4","8","6","385","82","152","21.3","39.48","66.06","207","80","128","38.65","38.65","-6.59","422","64","140","15.17","15.17","-74.7",
"Currie, Nicola","11","0","4","0","36.36","-11","547","46","128","8.41","23.4","-212.63","16","16","246","18","58","7.32","23.58","-109.09","38","11","22","28.95","28.95","-4.21","383","36","96","9.4","9.4","-105.84",
"Davies, Harry","39","2","10","5.13","25.64","-24.5","428","65","153","15.19","35.75","-109.41","4","14","428","65","153","15.19","35.75","-109.41","76","24","44","31.58","31.58","-12.07","364","48","119","13.19","13.19","-115.69",
"Davies, James","9","0","1","0","11.11","-9","611","40","109","6.55","17.84","-238.67","24","14","238","18","42","7.56","17.65","-106","22","6","12","27.27","27.27","-3.75","380","32","75","8.42","8.42","-72.67",
"Davis, Sean","2","0","0","0","0","-2","288","15","50","5.21","17.36","-129.99","111","20","150","10","30","6.67","20","-76.99","13","3","7","23.08","23.08","-4.57","209","13","37","6.22","6.22","-60.24",
"Dawes, Rose","5","2","2","40","40","17.5","95","14","30","14.74","31.58","1.2","6","1","55","8","16","14.55","29.09","-2","11","5","7","45.45","45.45","6.7","82","14","28","17.07","17.07","14.2",
"Dawson, R","44","3","9","6.82","20.45","-33.25","1002","135","313","13.47","31.24","-88.38","2","6","485","67","150","13.81","30.93","-1.44","138","47","90","34.06","34.06","3.09","727","95","217","13.07","13.07","11.56",
"Dempsey, Luke","15","0","2","0","13.33","-15","698","43","133","6.16","19.05","-293.47","21","22","369","26","77","7.05","20.87","-157.92","33","8","21","24.24","24.24","-12.3","352","22","64","6.25","6.25","-85.67",
"Dennis, Phil","26","1","7","3.85","26.92","-19","816","65","218","7.97","26.72","-105.35","13","21","361","31","97","8.59","26.87","-86.24","67","15","38","22.39","22.39","-20.14","639","54","182","8.45","8.45","-180.43",
"Dobbs, Pat","9","1","1","11.11","11.11","-6.9","553","66","157","11.93","28.39","-94.9","6","5","269","35","75","13.01","27.88","-65.68","54","17","28","31.48","31.48","-6.94","281","29","73","10.32","10.32","-69.34",
"Donoghue, K M","20","4","8","20","40","-10.77","613","63","167","10.28","27.24","-199.53","3","1","312","36","85","11.54","27.24","-99.34","68","22","38","32.35","32.35","-4.25","217","24","58","11.06","11.06","-45.84",
"Donohoe, Stephen","14","1","5","7.14","35.71","-9","443","53","134","11.96","30.25","-104.44","6","8","278","37","99","13.31","35.61","-62.1","68","25","44","36.76","36.76","7.27","275","34","88","12.36","12.36","-20.74",
"Eaves, Tom","25","1","6","4","24","-8","1155","61","238","5.28","20.61","-563.52","6","5","476","26","94","5.46","19.75","-182.54","56","13","31","23.21","23.21","-17.11","805","44","166","5.47","5.47","-322.31",
"Edmunds, Lewis","22","1","3","4.55","13.64","-20.43","765","79","214","10.33","27.97","-209.58","13","22","387","44","115","11.37","29.72","-36.1","88","25","45","28.41","28.41","-12.41","552","59","164","10.69","10.69","-187.67",
"Egan, David","60","9","21","15","35","-13.46","1254","146","412","11.64","32.85","-437.92","1","2","615","80","211","13.01","34.31","-211.94","183","60","122","32.79","32.79","-24.93","742","74","220","9.97","9.97","-217.61",
"Egan, John","15","1","3","6.67","20","-10","605","46","147","7.6","24.3","-234.5","1","1","285","22","71","7.72","24.91","-88.26","33","9","21","27.27","27.27","-5.08","422","35","110","8.29","8.29","-150.46",
"Enright, M A","17","0","1","0","5.88","-17","533","20","77","3.75","14.45","-197.02","30","36","264","10","37","3.79","14.02","-53.17","14","5","9","35.71","35.71","2.48","277","10","46","3.61","3.61","-160.85",
"Ewing, Sam","27","3","6","11.11","22.22","-1.34","767","71","191","9.26","24.9","-116.14","8","17","275","23","65","8.36","23.64","-24.46","72","16","33","22.22","22.22","-18.3","537","50","133","9.31","9.31","-109.56",
"Fahy, J P","21","4","8","19.05","38.1","-2.75","174","28","65","16.09","37.36","49.04","7","11","142","23","52","16.2","36.62","24.71","19","9","15","47.37","47.37","14.71","96","16","38","16.67","16.67","12.41",
"Fallon, Cieren","22","3","8","13.64","36.36","-11.5","1220","157","418","12.87","34.26","-268.07","1","3","559","66","196","11.81","35.06","-216.3","178","59","111","33.15","33.15","-6.9","755","88","236","11.66","11.66","-179.66",
"Farragher, Adam J","16","2","5","12.5","31.25","-2","302","30","89","9.93","29.47","-163.11","2","1","84","10","30","11.9","35.71","-38.04","37","15","27","40.54","40.54","6.64","251","27","74","10.76","10.76","-118.3",
"Fenelon, S","2","0","0","0","0","-2","265","8","32","3.02","12.08","-160.25","284","99","141","2","13","1.42","9.22","-122","6","2","4","33.33","33.33","1.25","148","7","23","4.73","4.73","-49.75",
"Fentiman, Duran","19","2","4","10.53","21.05","-12.97","766","47","157","6.14","20.5","-281.76","11","14","387","19","76","4.91","19.64","-198.47","42","8","22","19.05","19.05","-14.26","606","37","135","6.11","6.11","-254.29",
"Fielding, Alexander","1","0","0","0","0","-1","36","1","4","2.78","11.11","-26","478","20","16","0","1","0","6.25","-16","3","0","0","0","0","-3","31","1","4","3.23","3.23","-21",
"Fisher, Taylor","19","2","6","10.53","31.58","-8","108","16","33","14.81","30.56","21.17","9","10","108","16","33","14.81","30.56","21.17","10","4","4","40","40","1.54","91","15","27","16.48","16.48","9.17",
"Flanagan, S W","26","1","8","3.85","30.77","-17.5","984","87","269","8.84","27.34","-257.87","11","19","412","34","115","8.25","27.91","-158.28","89","23","53","25.84","25.84","-28.28","458","41","123","8.95","8.95","-17.31",
"Foley, J B","17","3","5","17.65","29.41","6.5","581","61","163","10.5","28.06","-167.6","7","6","382","39","95","10.21","24.87","-135.62","61","18","33","29.51","29.51","-9.93","357","38","94","10.64","10.64","-51.54",
"Foley, Shane","54","11","24","20.37","44.44","22.6","1548","172","500","11.11","32.3","-391.83","1","1","690","67","218","9.71","31.59","-220.05","163","45","101","27.61","27.61","-17.5","761","75","229","9.86","9.86","-160.26",
"Garritty, Billy","20","5","9","25","45","23","796","92","247","11.56","31.03","7.98","1","1","339","36","106","10.62","31.27","-45.87","84","22","51","26.19","26.19","-16.17","633","72","191","11.37","11.37","-86.18",
"Garritty, Jack","11","0","2","0","18.18","-11","509","37","144","7.27","28.29","-245.34","24","27","244","13","71","5.33","29.1","-156.92","37","7","20","18.92","18.92","-12.59","352","28","110","7.95","7.95","-142.84",
"Geerdharry, C","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Gethings, Ciaran","6","1","3","16.67","50","-1","592","55","155","9.29","26.18","-242.84","13","5","268","23","71","8.58","26.49","-152.77","53","14","27","26.42","26.42","-19.17","353","30","85","8.5","8.5","-130",
"Gilligan, D J","8","1","1","12.5","12.5","-1.5","83","5","20","6.02","24.1","-50.92","6","4","83","5","20","6.02","24.1","-50.92","8","2","5","25","25","-1.42","57","3","15","5.26","5.26","-33.17",
"Gray, S A","12","1","3","8.33","25","114","665","53","153","7.97","23.01","-23.17","11","7","271","18","54","6.64","19.93","-15.9","37","11","18","29.73","29.73","-5.82","478","44","128","9.21","9.21","100.42",
"Hamilton, Tony","2","0","0","0","0","-2","640","35","130","5.47","20.31","-283.16","41","13","235","10","36","4.26","15.32","-125.87","24","3","11","12.5","12.5","-12.62","402","22","78","5.47","5.47","-158.17",
"Hanagan, Paul","23","2","4","8.7","17.39","3","901","108","259","11.99","28.75","-101.83","11","16","329","36","85","10.94","25.84","-22.4","89","31","53","34.83","34.83","4.6","632","71","177","11.23","11.23","-96.22",
"Hardie, Cameron","36","1","3","2.78","8.33","-30","1538","80","317","5.2","20.61","-887.51","4","4","740","36","160","4.86","21.62","-518.09","58","22","35","37.93","37.93","10.58","1218","75","281","6.16","6.16","-647.01",
"Harris, Bradley","6","2","3","33.33","50","2.25","90","12","34","13.33","37.78","-40.29","11","4","40","9","20","22.5","50","-9.54","15","6","12","40","40","1.76","80","6","27","7.5","7.5","-47.25",
"Hart, Jason","50","7","15","14","30","-8.75","1655","209","529","12.63","31.96","-119.74","2","3","855","104","261","12.16","30.53","-87.88","214","72","144","33.64","33.64","-5.37","1172","150","394","12.8","12.8","-47.84",
"Harvey, Mr B W","3","1","1","33.33","33.33","10","137","18","45","13.14","32.85","-21.91","5","1","76","13","25","17.11","32.89","2.46","14","4","8","28.57","28.57","-4.62","32","2","10","6.25","6.25","6",
"Havlin, Robert","28","3","9","10.71","32.14","-17.83","1051","163","407","15.51","38.73","-249.95","2","5","525","67","197","12.76","37.52","-162.35","198","74","137","37.37","37.37","-37.08","556","60","184","10.79","10.79","-142.72",
