Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bass, David","20","5","11","25","55","10.21","534","75","172","14.04","32.21","-126.27","4","6","237","36","88","15.19","37.13","-25.8","95","26","53","27.37","27.37","-26.91","293","34","88","11.6","11.6","-85.63",
"Bastyan, Mitchell S","4","0","0","0","0","-4","392","49","126","12.5","32.14","-98.51","20","8","158","21","54","13.29","34.18","-58.64","52","18","34","34.62","34.62","-6.84","254","31","87","12.2","12.2","-56.64",
"Best, J A","15","0","3","0","20","-15","782","47","154","6.01","19.69","-358.57","48","63","333","18","62","5.41","18.62","-203.96","40","14","20","35","35","2.77","475","36","112","7.58","7.58","-159.47",
"Bewley, Callum","14","0","2","0","14.29","-14","556","32","107","5.76","19.24","-270.49","26","23","286","12","49","4.2","17.13","-189.37","35","9","18","25.71","25.71","-8.45","319","24","76","7.52","7.52","-149.62",
"Bowen, James C","25","4","8","16","32","-2.5","730","117","254","16.03","34.79","-5.61","9","17","332","55","118","16.57","35.54","13.69","118","43","78","36.44","36.44","-0.62","454","78","162","17.18","17.18","99.06",
"Bowen, Sean P","37","8","16","21.62","43.24","-4.97","1076","206","403","19.14","37.45","-218.42","2","5","574","113","224","19.69","39.02","-100.8","261","113","166","43.3","43.3","13.61","700","125","250","17.86","17.86","-100.27",
"Brennan, P J","17","4","8","23.53","47.06","-7.39","792","174","360","21.97","45.45","-96.91","2","5","356","86","166","24.16","46.63","-35.48","223","94","145","42.15","42.15","0.76","408","77","160","18.87","18.87","-63.95",
"Brooke, Henry","31","6","10","19.35","32.26","-9.39","631","71","190","11.25","30.11","-194.58","1","1","300","39","100","13","33.33","-58.3","71","26","46","36.62","36.62","9.43","394","53","133","13.45","13.45","-91.06",
"Buckley, Tom","14","3","7","21.43","50","0","271","30","89","11.07","32.84","-91.24","1","1","157","17","54","10.83","34.39","-59.62","40","15","29","37.5","37.5","3.91","208","22","72","10.58","10.58","-62.14",
"Burke, Jonathan","36","8","15","22.22","41.67","4.45","829","115","275","13.87","33.17","-134.69","1","1","449","68","153","15.14","34.08","-57.88","103","41","66","39.81","39.81","9.67","518","73","177","14.09","14.09","-77.66",
"Cannon, Tom J","23","3","9","13.04","39.13","-9.5","814","142","303","17.44","37.22","-142.46","2","1","419","84","163","20.05","38.9","-71.76","149","71","104","47.65","47.65","17.49","439","65","133","14.81","14.81","-73.2",
"Carson, William","18","0","4","0","22.22","-18","756","44","151","5.82","19.97","-121.21","18","24","349","22","75","6.3","21.49","-55.25","35","14","24","40","40","9.91","558","37","121","6.63","6.63","-137.42",
"Coakley, Ross","11","2","3","18.18","27.27","-1.62","603","70","198","11.61","32.84","-164.6","3","1","403","55","143","13.65","35.48","-59.83","74","27","47","36.49","36.49","1.53","380","47","122","12.37","12.37","-101.51",
"Coleman, A","13","2","6","15.38","46.15","-4.82","654","135","289","20.64","44.19","-106.62","2","3","277","51","110","18.41","39.71","-87.29","178","74","124","41.57","41.57","-0.55","283","42","93","14.84","14.84","-38.6",
"Coltherd, Sam W","16","1","3","6.25","18.75","-12","405","30","95","7.41","23.46","-126.88","3","5","134","16","33","11.94","24.63","-62.46","30","10","18","33.33","33.33","2.54","280","27","76","9.64","9.64","-53.13",
"Cox, William","5","0","0","0","0","-5","420","27","90","6.43","21.43","-210.2","109","32","195","15","47","7.69","24.1","-44.29","24","10","16","41.67","41.67","8.22","311","24","78","7.72","7.72","-117.08",
"Croot, Elle-May","3","0","2","0","66.67","-3","95","5","19","5.26","20","-63","74","10","56","4","13","7.14","23.21","-29.5","3","0","1","0","0","-3","83","5","15","6.02","6.02","-51",
"Davies, James","13","1","1","7.69","7.69","13","565","40","95","7.08","16.81","-142.67","13","13","266","21","47","7.89","17.67","-32.5","20","5","10","25","25","-6.75","356","32","71","8.99","8.99","-8.67",
"Davis, D P","2","0","0","0","0","-2","39","3","11","7.69","28.21","-27.82","40","7","32","2","10","6.25","31.25","-26.32","2","1","1","50","50","-0.82","28","2","10","7.14","7.14","-18",
"Dawes, Rose","6","1","1","16.67","16.67","1","114","16","34","14.04","29.82","-2.3","4","1","68","10","19","14.71","27.94","0.5","11","5","7","45.45","45.45","6.7","101","16","32","15.84","15.84","10.7",
"Dingle, Rex","11","1","2","9.09","18.18","-7.75","460","61","133","13.26","28.91","-14.56","4","6","228","38","78","16.67","34.21","43.43","70","30","41","42.86","42.86","5.23","255","34","72","13.33","13.33","65.7",
"Dobb, Lewis","6","0","1","0","16.67","-6","72","9","16","12.5","22.22","-19.75","25","13","59","8","13","13.56","22.03","-18.75","5","2","2","40","40","1.25","57","8","14","14.04","14.04","-7.75",
"Doyle, Alan","6","0","2","0","33.33","-6","176","13","41","7.39","23.3","-68.26","50","22","132","12","30","9.09","22.73","-34.26","17","5","11","29.41","29.41","-2.26","129","11","30","8.53","8.53","-41.26",
"Durrell, Mr T","9","1","4","11.11","44.44","-4","155","21","43","13.55","27.74","-61.47","3","2","112","16","34","14.29","30.36","-58.47","17","9","13","52.94","52.94","4.47","109","10","22","9.17","9.17","-40.32",
"Eaves, Tom","7","2","2","28.57","28.57","1.25","1133","64","240","5.65","21.18","-526.89","3","4","497","30","103","6.04","20.72","-200.91","54","14","32","25.93","25.93","-12.36","790","45","169","5.7","5.7","-299.56",
"Edmunds, Lewis","0","0","0","0","0","0","738","74","204","10.03","27.64","-187","17","2","380","44","114","11.58","30","-45.27","86","21","40","24.42","24.42","-24.33","529","54","154","10.21","10.21","-169.09",
"Ewing, Sam","15","0","4","0","26.67","-15","713","59","171","8.27","23.98","-181","31","45","317","25","74","7.89","23.34","-67.01","52","10","21","19.23","19.23","-17.24","486","42","115","8.64","8.64","-165.66",
"Fahy, J P","6","1","1","16.67","16.67","-1.67","208","30","71","14.42","34.13","23.87","5","1","166","22","54","13.25","32.53","-34.96","21","9","16","42.86","42.86","12.71","113","17","40","15.04","15.04","-0.26",
"Ffrench Davis, Mr Ben","3","0","0","0","0","-3","116","10","25","8.62","21.55","-80.36","60","21","73","7","17","9.59","23.29","-45.89","9","4","6","44.44","44.44","1.06","86","8","19","9.3","9.3","-56.39",
"Fisher, Jonathan","6","0","1","0","16.67","-6","331","24","70","7.25","21.15","-54.4","19","8","210","15","46","7.14","21.9","-71.25","11","4","5","36.36","36.36","1.6","297","22","63","7.41","7.41","-39.5",
"Fisher, Taylor","5","1","3","20","60","-1.5","168","21","50","12.5","29.76","-19.08","9","1","168","21","50","12.5","29.76","-19.08","16","5","9","31.25","31.25","-2.46","144","19","42","13.19","13.19","-27.58",
"Fox, Derek R","22","2","7","9.09","31.82","-14.25","511","69","152","13.5","29.75","123.91","3","9","290","40","92","13.79","31.72","14.58","61","20","32","32.79","32.79","-0.96","357","44","102","12.32","12.32","-74.09",
"Gethings, Ciaran","8","1","1","12.5","12.5","-2.5","568","53","142","9.33","25","-234.36","2","3","261","28","76","10.73","29.12","-126.36","47","13","24","27.66","27.66","-15.69","340","30","78","8.82","8.82","-123.59",
