time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,
"13:45:00","Ripon","Lets Go Hugo (IRE)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","6","Pears, Ollie","4","142","Young, Archie","5","Non Fav","67","5.00","1","83.89999999999999","17.642519999999998","12.844025","2.6550000000000002","0.7245","145.54242699999998","23","6","1","17","13","2","15","110","17","15","120","17","14","1","0","0","1","0","0","8","1","13","19","3","16","221","26","12","395","35","9","7","0","0","6122301","(IRE)","2","Male","Unfortunately (IRE)","First","Eleventh","63","63","64","64","0","14","10","13","Newcastle","Class 5","3716","5f ","12","12.00","123","51","Chelmsford City","Class 6","17351","5f ","12","6.50","130","65","Wolverhampton","Class 6","4711","5f ","6","2.50","Third","21","3",,,,"Standard","Standard","Standard","Barbieri (IRE)","None","None","40","0","29","20","3","15","42","Joint Second","0.75",,"7","0","2","0","0","Stands Side","Undulating","Gelding","21","17","2","17","2","63.5","61","3","1","Flat","10","13","11","0","15","13","9","7.00","5.00","Encosta De Lago (AUS)","Newcastle","5f ","12.00","Standard","63","3","0","0","2","3","11","0","9","0","0","0","0","0","20","3","9","15","45","0","0","0","0","10","1","4","2024-05-19",
"13:45:00","Ripon","Honour Your Dreams (FR)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","4","Keatley, Adrian Paul","4","140","McHugh, K S","7","Non Fav","65","6.00","2","68.57000000000001","20.133","16.2267","3.2746","1.0842","138.190446","14","3","0","0","3","0","0","31","1","3","41","1","2","11","0","0","1","0","0","17","2","12","30","5","17","225","29","13","434","52","12","43","9","21","9264392","(FR)","-3","Male","Dream Ahead (USA)","Second","Ninth","65","66","66","68","14","6","0","8","Hamilton","Class 5","3926","5f ","6","3.33","132","24","Beverley","Class 4","5574","5f ","11","11.00","116","132","Newcastle","Class 5","3716","5f ","11","12.00","Third","31","2",,,,"Good To Soft","Soft","Standard","Golconde (IRE)","None","None","100","50","29","19","1","5","42","Joint Second","0.03","0.10","7","1","2","0","0","Stands Side","Undulating","Gelding","31","24","1","24","1","63.5","61","8","1","Flat","7","8","5","0","5","6","3","5.00","6.00","Modigliani (USA)","Hamilton","5f ","2.75","Good To Soft","66","2","4","0","2","2","24","0","11","2","0","1","0","50","16","1","7","6","44","2","0","1","0","1","0","1","2024-05-19",
"13:45:00","Ripon","Object","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","12","Easterby, T D","5","140","Fielding, Alexander","7","Non Fav","65","8.00","3","52.120000000000005","33.120000000000005","14.671975","2.3236999999999997","0.6363","128.5249518","19","3","0","0","5","1","20","39","3","8","56","4","7","18","2","11","5","0","0","72","2","3","151","7","5","1338","114","9","2840","236","8","239","32","13","0652514","(GB)","1","Male","Aclaim (IRE)","Fourth","First","60","60","61","61","0","14","33","11","Catterick","Class 6","3664","5f ","8","0.73","132","25","Catterick","Class 6","3664","5f ","8","3.33","125","191","Newcastle","Class 4","4868","6f ","10","5.50","Fifth","22","3",,,,"Good","Soft","Standard","Quiet Protest (USA)","Cheekpieces","Cheekpieces","67","0","14","7","1","14","42","Joint Second","0.15","2.30","7","0","1","0","0","Stands Side","Undulating","Gelding","13","18","2","18","2","63.5","61","6","1","Flat","8","12","11","0","7","4","3","4.50","8.00","Kingmambo (USA)","Catterick","5f ","3.33","Soft","60","3","1","1","2","1","12","0","7","2","0","0","0","0","10","1","3","10","30","0","0","0","0","3","1","2","2024-05-19",
"13:45:00","Ripon","Son Of Sampers (IRE)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","3","Barron, T D","4","140","Feilden, Sam","5","Fav","65","4.00","4","59.815000000000005","28.89","18.708000000000002","1.5937999999999999","0.8768","135.93151696","14","7","0","0","14","0","0","43","4","9","147","14","10","0","0","0","6","1","17","15","2","13","31","4","13","240","28","12","473","54","11","14","2","14","0799273","(IRE)","-3","Male","Starspangledbanner (AUS)","Third","Seventh","65","67","67","69","0","7","0","7","Hamilton","Class 5","3926","5f ","6","3.00","132","28","Musselburgh","Class 4","10360","5f ","12","5.50","124","56","Doncaster","Class 5","5234","5f ","11","5.50","Second","15","1",,,,"Good To Soft","Good To Soft","Soft","Sampers (IRE)","Cheekpieces","Cheekpieces","0","0","20","1","0","0","12","Joint Bottom","1.50","0.13","5","0","1","0","0","Stands Side","Undulating","Gelding","6","10","0","10","0","63.5","61","7","0","Flat","10","9","12","5","8","12","9","5.50","4.00","Exceed And Excel (AUS)","Cork","5f ","2.25","Good To Yielding","70","0","0","0","3","0","3","0","4","0","0","0","0","0","9","1","3","11","33","0","0","0","0","0","0","0","2024-05-19",
"13:45:00","Ripon","Phoenix Beach (IRE)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","8","Fahey, R A","5","139","Tindall, Ethan","7","Non Fav","64","14.00","5","64.05","23.558760000000003","10.3882","2.8078","1.2767999999999997","131.620553","28","1","0","0","2","0","0","16","0","0","26","0","0","18","0","0","3","0","0","50","8","16","81","9","11","915","106","12","1770","210","12","65","7","11","0164846","(IRE)","2","Male","Mehmas (IRE)","Sixth","Fourth","66","67","68","69","0","11","100","10","Musselburgh","Class 4","10360","5f ","12","18.00","123","98","Lingfield","Class 5","5762","5f ","6","5.50","156","122","Southwell","Class 5","3716","6f ","8","3.50","Eighth","18","2",,,,"Good To Soft","Standard","Standard","Inverse (IRE)","None","None","100","0","50","18","2","11","42","Joint Second","0.50","5.90","4","0","2","22","44","Stands Side","Undulating","Gelding","18","13","1","13","1","63.5","61","3","0","Flat","10","11","11","6","15","11","11","12.00","14.00","Oasis Dream","Newcastle","6f ","4.50","Standard","65","2","1","0","1","2","8","0","6","2","0","1","0","50","7","0","2","0","29","0","0","0","0","1","1","1","2024-05-19",
"13:45:00","Ripon","Hurt You Never (IRE)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","7","Nicholls, Adrian","5","139","Nicholls, Mia","5","Non Fav","64","20.00","6","41.339999999999996","17.754929999999995","15.059","3.3314000000000004","0.6892","108.47830799999997","17","6","0","0","16","1","6","184","18","10","213","22","10","69","10","14","11","0","0","9","1","11","19","1","5","192","21","11","339","33","10","23","2","9","3712445","(IRE)","2","Female","Dandy Man (IRE)","Fifth","Fourth","66","67","68","66","0","21","23","24","Doncaster","Class 5","4397","6f ","7","16.00","126","38","Southwell","Class 5","3716","5f ","4","3.50","127","65","Newcastle","Class 5","4187","6f ","9","4.00","Fourth","39","8",,,,"Good To Soft","Standard","Standard","Kyllarney","None","None","46","0","20","39","8","21","12","Joint Bottom","0.75","15.00","5","0","1","0","0","Stands Side","Undulating","Mare","39","33","7","33","7","63.5","61","9","3","Flat","10","13","11","0","12","8","6","14.00","20.00","Kyllachy","Newcastle","5f ","33.00","Standard","64","8","18","3","2","8","26","0","16","1","0","0","0","0","4","1","1","25","25","0","0","0","0","26","6","12","2024-05-19",
"13:45:00","Ripon","Lotus Rose","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","2","Fell, R / Murray, S","5","138","Bowen, S D","3","Non Fav","63","5.00","7","65.385","31.6755","10.883025","3.3882000000000003","1.2068999999999999","139.098707","9","17","1","6","35","2","6","255","23","9","437","32","7","2","0","0","0","0","0","21","3","14","53","6","11","477","38","8","1013","88","9","50","9","18","0335823","(GB)","-3","Female","Showcasing","Third","Second","63","63","65","67","10","11","0","11","Nottingham","Class 5","3402","6f ","10","6.00","125","22","Doncaster","Class 5","4397","6f ","8","5.50","125","40","Thirsk","Class 6","4187","6f ","13","33.00","Eighth","36","4",,,,"Good","Soft","Heavy","Ealaan (USA)","Cheekpieces","None","0","25","40","12","2","17","29","Clear Ninth","1.50","1.35","10","1","4","0","0","Stands Side","Undulating","Mare","36","27","3","27","3","63.5","61","11","1","Flat","9","8","12","0","7","9","10","8.00","5.00","Invasor (ARG)","Thirsk","5f ","6.00","Soft","69","4","0","0","3","4","34","0","13","7","1","2","14","29","22","4","7","18","32","4","1","1","25","1","0","0","2024-05-19",
"13:45:00","Ripon","Latin Five (IRE)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","1","Midgley, P T","7","136","Sexton, Ryan","0","Non Fav","61","12.00","8","64.61","23.155605","18.68","6.0532","1.0374","141.250067","19","15","2","13","36","3","8","395","38","10","803","84","10","64","10","16","31","4","13","24","3","13","50","4","8","435","35","8","807","71","9","55","7","13","1425142","(IRE)","-3","Male","Camacho","Second","Fourth","61","61","57","58","12","11","10","12","Catterick","Class 6","3664","5f ","8","14.00","133","58","Newcastle","Class 6","5862","5f ","8","6.00","134","72","Newcastle","Class 6","5862","5f ","11","25.00","First","57","6",,,,"Good","Standard","Standard","Penolva (IRE)","None","None","43","67","29","52","6","12","41","Joint Seventh","1.00","1.25","17","2","5","0","0","Stands Side","Undulating","Gelding","45","48","6","48","6","63.5","61","19","3","Flat","8","17","10","17","10","8","7","10.00","12.00","Galileo (IRE)","Newcastle","5f ","25.00","Standard","57","5","4","1","1","5","34","0","16","3","2","2","67","67","42","5","13","12","31","3","2","2","67","21","2","9","2024-05-19",
"13:45:00","Ripon","Foreseeable Future (FR)","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","11","Carr, Mrs R A","9","134","Howarth, Christian","0","Non Fav","59","14.00","9","48.65","20.114999999999995","10.485924999999998","6.1547","0.6591000000000001","116.16375499999998","9","6","1","17","18","2","11","293","14","5","494","36","7","29","2","7","6","0","0","20","0","0","56","2","4","427","42","10","807","86","11","30","4","13","2449708","(FR)","1","Male","Harbour Watch (IRE)","Eighth","Tenth","61","63","65","67","29","15","19","20","Ripon","Class 5","4711","5f ","12","22.00","116","28","Musselburgh","Class 4","10360","5f ","12","12.00","120","46","Catterick","Class 5","4187","6f ","10","6.50","Seventh","55","8",,,,"Good","Good To Soft","Heavy","Russian Spirit","Visor","Visor","38","50","43","32","7","22","26","Clear Tenth","0.50","3.25","14","4","6","50","50","Stands Side","Undulating","Gelding","52","52","7","52","7","63.5","61","11","2","Flat","13","11","12","50","16","17","17","25.00","14.00","Falbrav (IRE)","Musselburgh","5f ","4.00","Good","63","8","0","0","3","7","40","0","20","4","2","2","50","50","18","5","8","28","44","4","2","2","50","26","5","10","2024-05-19",
"13:45:00","Ripon","High Opinion","All Steels Trading Supporting Wooden Spoon Apprentice Handicap","Class 6","4yo+","Non-Major","Handicap","5f ","3664","Good","12","Flat","67","Straight","10","Smart, B","5","134","Breslin, Andrew","0","Non Fav","59","9.00","10","58.254999999999995","30.74175","15.398950000000001","2.6050999999999997","0.6932","134.56110799999996","19","10","0","0","24","0","0","218","9","4","321","15","5","48","4","8","10","1","10","4","0","0","13","2","15","180","18","10","372","36","10","10","0","0","7134323","(GB)","1","Male","Hellvelyn","Third","Second","59","59","59","60","0","10","9","11","Catterick","Class 6","3664","5f ","8","6.00","128","29","Nottingham","Class 6","3402","5f ","11","6.00","132","41","Newcastle","Class 6","4187","5f ","11","5.50","Third","21","2",,,,"Good","Soft","Standard","Vanity (IRE)","None","None","73","0","100","21","2","10","81","Clear Top","0.05","2.25","1","0","1","0","0","Stands Side","Undulating","Gelding","21","18","2","18","2","63.5","61","7","0","Flat","6","0","7","0","7","0","10","10.00","9.00","Thatching","Newcastle","5f ","5.00","Standard","54","2","4","0","3","2","15","0","9","2","0","0","0","0","18","2","8","11","44","2","0","0","0","11","1","8","2024-05-19",
