time,track,horse,race_name,class,race_restrictions,major,racetype,distance,prize,going,runners,category,topor,direction,stall,trainer,horse_age,pounds,jockey_name,jockeys_claim,fav,OfficialRating,Odds,racecardno,last1,last2,last3,speedandtodayrating,jockeytrainerstallionrating,total,LastRun,jockey14runs,jockey14wins,jockey14strike,jockey30runs,jockey30wins,jockey30strike,jockey1yrruns,jockey1yrwins,jockey1yrstrike,jockeyruns,jockeywins,jockeystrike,jocktrainruns,jocktrainwins,jocktrainstrike,jockcsrruns,jockcsrwins,jockcsrstrike,trainer14runs,trainer14wins,trainer14strike,trainer30runs,trainer30wins,trainer30strike,trainer1yrruns,trainer1yrwins,trainer1yrstrike,trainerruns,trainerwins,trainerstrike,traincsrruns,traincsrwins,traincsrstrike,form,horsecountry,stallsanalyser,HorseSex,stallion,LastRace_Pos,SecondLastRace_Pos,LR_OR,2LR_OR,3LR_OR,4LR_OR,Going_WinPC,Career_WinPC,Class_WinPC,Direction_WinPC,LR_Track,LR_class,LR_prize,LR_distance,LR_runners,LR_Odds,LR_weight,Days_Since_2LR,2LR_Track,2LR_class,2LR_prize,2LR_distance,2LR_runners,2LR_Odds,2LR_weight,Days_Since_3LR,3LR_Track,3LR_class,3LR_prize,3LR_distance,3LR_runners,3LR_Odds,ThirdLastRace_Pos,CareerRuns,CareerWins,LR_Major,2LR_Major,3LR_Major,LR_Going,2LR_Going,3LR_Going,dam,Headgear,headgearlr,Class_plcPC,TrkDist_plcPC,Going_plcPC,HeadgearRuns,HeadgearWins,Headgear_WinPC,MilesTravelled,PosMilesTravelled,LRDistAhead,LRDistBt,GoingRuns,GoingWins,GoingPlaces,LRSubWinpc,LRSubPlcpc,stallpos,surface,DetailedSex,TrainerHorseRuns,Hcap_NonRuns,Hcap_NonWins,NH_Hcap_NonRuns,NH_Hcap_NonWins,medianOR,avgOR,SurfaceRuns,SurfaceWins,code,Stallion1yrPC,StallionAgePC,StallionDistancePC,StallionTrackPC,StallionClassPC,StallionSurfacePC,StallionGoingPC,FCOdds,EarlyOdds,dams_stallion,LWIN_Track,LWIN_distance,LWIN_odds,LWIN_going,LWIN_OR,ClassandHigherWins,JockeyHorseRuns,JockeyHorseWins,SeasonRuns,TrainerHorseWins,TrainerHorseCodeWins,penalty,HorseCareerPlaces,HorseTrackRuns,HorseTrackWins,HorseTrackPlaces,HorseTrackWin%,HorseTrackPlace%,HorseDistanceRuns,HorseDistanceWins,HorseDistancePlaces,HorseDistanceWin%,HorseDistancePlace%,HorseCDRuns,HorseCDWins,HorseCDPlaces,HorseCDWin%,HorseclassRuns,HorseclassWins,HorseclassPlaces,race_date,
"12:10:00","Exeter","Bourbali (FR)","Brigadier Rayner Novices Chase (GBB Race)","Class 3","4yo+","Non-Major","Novices Chase","2m3f ","10075","Good To Soft","2","National Hunt","145","Right Handed","0","Tizzard, Joe","6","156","Powell, Brendan","0","Non Fav","127","3.00","1","94.7003","37.32165","20.982900000000004","2.3213999999999997","1.4444","193.32517000000004","205","26","2","8","44","3","7","444","35","8","849","92","11","373","44","12","66","6","9","32","7","22","59","11","19","436","45","10","593","75","13","56","2","4","9324242","(FR)","0","Male","Sinndar (IRE)","Second","Fourth","125","126","127","128","0","21","40","11","Sandown","Class 2","18210","2m4f ","8","11.00","150","225","Plumpton","Class 2","26015","1m7½f ","9","7.00","147","258","Sandown","Class 3","7804","2m4f ","12","4.00","Second","19","4",,,,"Soft","Good","Soft","Saintheze (FR)","None","None","100","0","0","19","4","21","62","Clear Top","5.00","4.75","0","0","0","25","25","None","Very Undulating","Gelding","7","4","0","0","0","136","136","12","3","Chase","13","21","25","0","10","25","14","3.33","3.00","Saint Des Saints (FR)","Plumpton","2m4f ","2.00","Good","124","2","15","4","0","0","7","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","5","2023-11-20",
"12:10:00","Exeter","Might I (IRE)","Brigadier Rayner Novices Chase (GBB Race)","Class 3","4yo+","Non-Major","Novices Chase","2m3f ","10075","Good To Soft","2","National Hunt","145","Right Handed","0","Fry, Harry","7","156","Burke, Jonathan","0","Fav","145","0.22","2","76.36710000000001","47.93535000000001","25.94515","5.2","1.0231","193.46634575000004","30","31","4","13","61","8","13","306","38","12","743","105","14","91","23","25","28","3","11","11","0","0","21","1","5","196","32","16","400","78","20","35","5","14","2328242","(IRE)","0","Male","Fame And Glory","Second","Fourth","146","145","142","142","0","20","0","0","Newton Abbot","Class 2","12254","2m5f ","3","1.50","150","248","Cheltenham","Class 2","39022","2m4½f ","21","6.00","166","296","Cheltenham","Class 2","15609","2m1f ","15","4.50","Second","10","2",,,,"Heavy","Soft","Soft","Our Honey (IRE)","Cheekpieces","None","100","0","67","0","0","0","51","Clear Bottom","33.00","1.00","3","0","2","0","0","None","Very Undulating","Gelding","10","7","2","1","0","136","136","2","0","Chase","14","13","10","26","20","18","18","0.22","0.22","Old Vic","Newton Abbot","2m3f ","0.91","Heavy","0","0","1","0","1","2","10","0","6","0","0","0","0","0","1","1","1","100","100","0","0","0","0","1","0","1","2023-11-20",
"12:20:00","Leicester","Gift Of Raaj (IRE)","Join Racing TV Now Conditional Jockeys Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Hurdle","2m4.5f ","3697","Heavy","5","National Hunt","99","Right Handed","0","Fell, R / Murray, S","8","168","Wadge, P","0","Non Fav","99","4.00","1","75","19.151415","9.9425","1.7311999999999999","1.3062","130.60095008","18","13","2","15","27","3","11","217","38","18","267","43","16","0","0","0","0","0","0","11","3","27","25","5","20","502","48","10","1005","87","9","7","1","14","1634871","(IRE)","0","Male","Iffraaj","First","Seventh","58","60","63","66","0","18","5","14","Newcastle","Class 6","3140","2m½f ","8","28.00","132","35","Musselburgh","Class 6","3664","2m ","9","16.00","140","53","Pontefract","Class 5","4187","1m4f ","10","25.00","Eighth","34","6",,,,"Standard","Good","Good To Soft","Gift Of Spring (USA)","None","Cheekpieces","26","0","0","28","5","18","137","Clear Top","0.10",,"0","0","0","0","50","None","Undulating","Gelding","26","29","5","1","0","86","84","7","1","Hurdle","8","7","33","0","8","9","12","4.00","3.50","Gilded Time (USA)","Newcastle","2m½f ","28.00","Standard","58","2","0","0","0","6","3","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","1","5","2023-11-20",
"12:20:00","Leicester","Hill Of Tara","Join Racing TV Now Conditional Jockeys Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Hurdle","2m4.5f ","3697","Heavy","5","National Hunt","99","Right Handed","0","Williams, Miss Venetia","6","156","Fox, Ned","3","Fav","87","0.40","2","85.39999999999999","20.979695519999996","10.6051176","2.6","2.5928000000000004","147.94278039039997","8","6","1","17","10","2","20","66","14","21","121","23","19","48","15","31","3","1","33","24","9","38","32","11","34","358","51","14","650","106","16","11","1","9","56451","(GB)","0","Male","Kayf Tara","First","Fifth","80","0","0","0","100","20","50","0","Ffos Las","Class 5","3406","2m4f ","9","2.50","149","209","Ffos Las","Class 4","4520","2m6½f ","7","40.00","160","231","Ludlow","Class 4","4357","2m5½f ","4","25.00","Fourth","5","1",,,,"Heavy","Good","Good To Soft","Patsie Magern","None","None","50","0","100","5","1","20","95","Clear Second","5.50",,"1","1","1","100","100","None","Undulating","Gelding","5","1","1","1","1","86","84","1","0","Hurdle","16","22","20","29","17","18","15","0.33","0.33","Alderbrook","Ffos Las","2m4f ","2.50","Heavy","80","1","0","0","1","1","5","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2023-11-20",
"12:20:00","Leicester","Journey West (IRE)","Join Racing TV Now Conditional Jockeys Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Hurdle","2m4.5f ","3697","Heavy","5","National Hunt","99","Right Handed","0","Young, Maxwell","7","155","Tucker, Miss H C","5","Non Fav","86","22.00","3","58.144","20.2572","11.206900000000001","1.8911","0.0834","111.32731600000001","12","4","0","0","5","0","0","46","3","7","95","3","3","2","0","0","3","0","0","8","0","0","13","0","0","94","4","4","180","5","3","6","0","0","2F0P7P5","(IRE)","0","Male","Westerner","Fifth","Pulled Up","91","96","99","91","0","6","0","9","Chepstow","Class 5","3406","2m3½f ","17","66.00","152","108","Bangor","Class 5","3697","2m7½f ","9","66.00","164","255","Ayr","Class 5","4225","3m½f ","11","40.00","Seventh","18","1",,,,"Heavy","Good","Good","Montecateno (IRE)","Cheekpieces","Cheekpieces","0","0","0","3","0","0","68","Clear Fourth","2.50","32.75","4","0","0","0","0","None","Undulating","Gelding","2","14","1","14","1","86","84","8","1","Hurdle","12","14","9","14","13","10","9","20.00","20.00","Luso","Downpatrick","2m5½f ","6.00","Yielding To Soft","82","0","1","0","2","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","2023-11-20",
"12:20:00","Leicester","Black Lightning (IRE)","Join Racing TV Now Conditional Jockeys Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Hurdle","2m4.5f ","3697","Heavy","5","National Hunt","99","Right Handed","0","Howell, Ms G","10","143","Worsley, Tabitha","0","Non Fav","74","10.00","4","34.876799999999996","20.99736","15.081349999999999","3.4128","0.07690000000000001","99.36012299999999","62","14","1","7","15","1","7","233","10","4","479","23","5","82","0","0","8","0","0","1","0","0","1","0","0","41","0","0","82","0","0","1","0","0","3523460","(IRE)","0","Male","Whitmores Conn (USA)","Eleventh","Sixth","75","76","76","76","0","8","9","7","Uttoxeter","Class 5","3406","3m ","14","28.00","145","106","Market Rasen","Class 5","4225","2m3½f ","12","3.00","144","134","Market Rasen","Class 5","4225","2m6f ","11","8.00","Fourth","39","3",,,,"Good To Soft","Good To Soft","Good","Annie May (IRE)","Blinkers","Blinkers","25","0","0","27","3","11","79","Clear Third","0.00","67.10","0","0","0","22","44","None","Undulating","Gelding","26","32","3","28","3","86","84","13","2","Hurdle","10","0","0","0","8","0","0","14.00","14.00","Anshan","Fontwell","2m6½f ","16.00","Soft","83","3","28","3","5","2","26","0","9","1","0","0","0","0","6","0","0","0","0","1","0","0","0","32","3","8","2023-11-20",
"12:20:00","Leicester","Getaway With You","Join Racing TV Now Conditional Jockeys Handicap Hurdle","Class 5","4yo+","Non-Major","Handicap Hurdle","2m4.5f ","3697","Heavy","5","National Hunt","99","Right Handed","0","Webber, P R","5","142","Bromley, Ben","0","Non Fav","73","28.00","5","37.8","17.773934039999997","10.720095","2.6","0.2195","87.6062140117857","12","6","0","0","10","0","0","97","14","14","150","20","13","1","0","0","2","0","0","8","0","0","9","0","0","87","2","2","170","3","2","6","1","17","4UP8P7P","(GB)","0","Male","Getaway (GER)","Pulled Up","Seventh","74","65","0","0","0","0","0","0","Warwick","Class 5","4225","2m4½f ","10","20.00","142","210","Kempton","Class 4","4357","2m ","8","250.00","157","258","Sandown","Class 4","5446","2m ","8","250.00","Pulled Up","7","0",,,,"Soft","Good","Soft","Dizzy Frizzy","Cheekpieces","Cheekpieces","0","0","0","3","0","0","48","Clear Bottom","0.00","Didnt Finish","1","0","0","0","0","None","Undulating","Gelding","7","1","0","0","0","86","84","2","0","Hurdle","10","9","14","0","11","8","9","25.00","25.00","Loup Sauvage (USA)",,,,,,"0","1","0","1","0","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","2023-11-20",
"12:30:00","Plumpton","All The Glory","BookedIT Novices Hurdle (GBB Race)","Class 4","4yo+","Non-Major","Novices Hurdle","2m4.5f ","4955","Good To Soft","6","National Hunt","113","Left Handed","0","ONeill, Jonjo","6","159","Smith, Mr James","7","Non Fav","113","6.00","1","67.00025","33.666979500000004","17.50134475","1.9684","0.9619","161.47403486","27","7","0","0","8","0","0","9","0","0","9","0","0","4","0","0","0","0","0","39","3","8","68","6","9","526","67","13","1020","140","14","2","0","0","3211224","(GB)","0","Female","Fame And Glory","Fourth","Second","114","121","121","110","14","14","22","11","Hereford","Class 4","4357","2m½f ","9","5.00","157","70","Newton Abbot","Class 3","6535","2m2½f ","5","2.13","157","72","Stratford","Class 3","6535","2m½f ","3","0.50","Second","14","2",,,,"Good","Good To Soft","Good","Glorybe (GER)","Cheekpieces","Cheekpieces","67","0","71","5","2","40","147","Clear Second","1.75","20.00","7","1","5","50","50","None","Very Undulating","Mare","14","14","2","9","2","51.5","56","2","1","Hurdle","14","15","12","33","19","18","18","6.00","6.50","Monsun (GER)","Market Rasen","2m1½f ","2.25","Good","110","2","0","0","5","2","14","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","6","2023-11-20",
"12:30:00","Plumpton","Honore","BookedIT Novices Hurdle (GBB Race)","Class 4","4yo+","Non-Major","Novices Hurdle","2m4.5f ","4955","Good To Soft","6","National Hunt","113","Left Handed","0","Phelan, P M","5","154","Houlihan, Niall F","3","Non Fav","0","200.00","2","32.277750000000005","18.535196250000002","6.1830050000000005","0.5","0.20639999999999997","73.54543308062502","370","19","0","0","23","0","0","190","20","11","374","36","10","22","0","0","60","2","3","4","0","0","11","0","0","118","6","5","218","15","7","9","0","0","06FP","(GB)","0","Male","Telescope (IRE)","Pulled Up","Fell","0","0","0","0","0","0","0","0","Lingfield","Class 4","4901","2m ","12","200.00","147","381","Fontwell","Class 4","4901","2m2f ","9","125.00","155","415","Fontwell","Class 5","2614","2m2f ","7","100.00","Sixth","4","0",,,,"Soft","Soft","Good To Soft","Saint Honore","None","Hood","0","0","0","1","0","0","42","Clear Bottom",,"Didnt Finish","1","0","0","18","45","None","Very Undulating","Gelding","4","4","0","2","0","51.5","56","0","0","Hurdle","7","8","5","11","4","7","6","100.00","200.00","Champs Elysees",,,,,,"0","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2023-11-20",
"12:30:00","Plumpton","Jimmy Boy (IRE)","BookedIT Novices Hurdle (GBB Race)","Class 4","4yo+","Non-Major","Novices Hurdle","2m4.5f ","4955","Good To Soft","6","National Hunt","113","Left Handed","0","Owen, J P","5","154","Cannon, Tom J","0","Non Fav","110","22.00","3","51.8612096","27.791711999999997","13.371971999999998","0.6666","1.139","118.592090064","41","38","5","13","61","8","13","395","51","13","809","135","17","4","0","0","90","25","28","14","3","21","29","5","17","111","22","20","119","23","19","2","1","50","0503F64","(IRE)","0","Male","Elzaam (AUS)","Fourth","Sixth","111","99","99","99","0","0","0","0","Huntingdon","Class 4","4629","2m4f ","6","1.75","158","84","Ballinrobe","Irish","6372","2m2f ","14","28.00","164","105","Cork","Irish","7699","2m2½f ","18","12.00","Fell","12","0",,,,"Good","Yielding","Good To Yielding","Bing Lass (IRE)","Cheekpieces","Cheekpieces","0","0","0","4","0","0","113","Clear Fourth","0.00","57.50","0","0","0","25","25","None","Very Undulating","Gelding","1","11","0","9","0","51.5","56","0","0","Hurdle","9","8","0","0","7","42","15","8.00","20.00","Thousand Words",,,,,,"0","0","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2023-11-20",
