horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Army Ethos","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Doyle, Hollie","2.25","Watson, Archie","133","0","1",,
"Dingwall","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Mullen, Andrew","12.00","Jardine, I","133","0","3",,
"Heroic Angel (IRE)","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Hart, Jason","10.00","Fell, Roger","128","0","4",,
"Jehangeer (IRE)","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Eaves, Tom","3.33","Ryan, K A","133","0","5",,
"Mushterek (IRE)","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Orr, Oisin","3.33","Fahey, R A","133","0","6",,
"Sovereign Nation","14:20:00","2023-05-24","Ayr","Flat (Turf)","Maiden","6f ","6","Good","6","Class 4","No Prev","0","Fanning, Joe","5.00","Johnston, Charlie","133","0","2",,
"Burtonlodge Beauty (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","5","0","Allan, David","33.00","Perratt, Miss L A","126","46","8",,
"Elettaria (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","13","0","Hardie, Cameron","11.00","Wainwright, J S","126","46","4",,
"Empress Of Bough (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","32","0","Markey, S R","11.00","McCann, Anthony","126","53","3",,
"Freedom Flyer (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","16","0","Sullivan, James P","1.38","Carr, Mrs R A","140","60","9",,
"Giselles Izzy (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","19","0","Mullen, Andrew","5.00","Jardine, I","134","54","2",,
"Global Humor (USA)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","5","0","Mulrennan, Paul","8.00","Goldie, J S","138","58","7",,
"Hard Solution","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","19","0","Eaves, Tom","16.00","Carr, Mrs R A","126","46","5",,
"Kraken Power (IRE)","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","51","0","Mason, Joanna","4.50","Goldie, J S","141","61","1",,
"Nodsasgoodasawink","14:55:00","2023-05-24","Ayr","Flat (Turf)","Handicap","6f ","6","Good","9","Class 6","1","0","Mathers, Patrick","25.00","Perratt, Miss L A","126","46","6",,
"Al Husn (IRE)","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","17","0","Crowley, Jim","0.91","Varian, Roger","128","103","6",,
"Angels Wrath (IRE)","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","21","0","Coen, Ben M","10.00","Murtagh, J P","128","96","7",,
"Crystal Caprice (IRE)","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","22","0","Kingscote, Richard","4.00","Stoute, Sir Michael","128","101","1",,
"Jewel In My Crown","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","19","0","Shepherd, Callum","20.00","Guest, Rae","128","95","3",,
"Madame Ambassador","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","29","0","Fanning, Joe","28.00","Johnston, Charlie","128","82","2",,
"Makinmedoit (IRE)","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","123","0","Turner, Hayley","7.50","Eustace, Harry","128","100","5",,
"Pink Carnation","15:30:00","2023-05-24","Ayr","Flat (Turf)","Non-Handicap","1m2f ","10","Good","7","Listed Race","22","0","Doyle, Hollie","7.00","Watson, Archie","128","102","4",,
"Circles (IRE)","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","43","0","Hardie, Cameron","12.00","McCann, Anthony","121","66","4",,
"Flylikeaneagle (IRE)","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","20","0","Orr, Oisin","9.00","Russell, Miss Lucinda V","131","76","9",,
"Golden Valour","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","20","0","Sullivan, James P","16.00","Smith, R Michael","116","61","5",,
"Hortzadar","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","27","0","Watson, Jason","5.00","OMeara, D","135","80","6",,
"Mountbatten (IRE)","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","18","0","Doyle, Hollie","2.75","Watson, Archie","135","80","8",,
"Star Shield","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","20","0","Robinson, Ben","4.50","OMeara, D","130","75","3",,
"Ventura Rascal","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","30","0","Eaves, Tom","8.00","Ryan, K A","131","76","7",,
"Wadacre Grace","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","24","0","Fanning, Joe","12.00","Johnston, Charlie","128","73","2",,
"Yaaser (IRE)","16:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 4","10","0","Mulrennan, Paul","5.50","Goldie, J S","128","73","1",,
"Be Proud (IRE)","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","16","0","Mulrennan, Paul","1.88","Goldie, J S","133","73","3",,
"Jojo Rabbit","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","11","0","Sullivan, James P","6.00","Carr, Mrs R A","135","75","2",,
"Lockdown","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","101","0","Coen, Ben M","9.00","McCann, Anthony","128","68","6",,
"Modular Magic","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","124","0","Hart, Jason","5.50","Barron, T D","135","75","8",,
"Mr Beaufort","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","19","0","Watson, Jason","8.50","OMeara, D","133","73","5",,
"Muker (IRE)","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","21","0","Jary, Alex","5.50","Tinkler, N","121","68","4",,
"Shabaaby","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","9","0","Hardie, Cameron","16.00","Whillans, Ewan","123","63","7",,
"Sixcor","16:30:00","2023-05-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good","8","Class 5","20","0","Fanning, Joe","7.50","Perratt, Miss L A","120","60","1",,
"Bringbackmemories (FR)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","17","0","Mullen, Andrew","18.00","Jardine, I","128","73","4",,
"Innse Gall","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","25","0","Mulrennan, Paul","7.50","Jardine, I","134","79","1",,
"Knightswood (IRE)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","24","0","Fanning, Joe","10.00","Johnston, Charlie","131","76","6",,
"Morning Sun (IRE)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","16","0","Garritty, Billy","3.50","Dalgleish, Keith","135","80","2",,
"Sophiesticate (IRE)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","10","0","Mason, Joanna","11.00","Goldie, J S","123","68","7",,
"Theophilos (IRE)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","34","0","Coen, Ben M","1.63","Murtagh, J P","127","72","5",,
"Tilsitt (FR)","17:00:00","2023-05-24","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","8","Class 4","10","0","Hart, Jason","8.00","Smith, R Michael","134","79","8",,
