horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Arkid","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","101","0","Dawes, Rose","6.50","Eyre, J L","125","48","4",,
"Blackcurrent","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","4","0","Howarth, Christian","3.33","Brown, A D","131","46","7",,
"Fighting Chance","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","9","0","Brookes, Aiden","33.00","West, S G","122","45","5",,
"Gorgeous General","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","103","0","Wilkie, Brandon","18.00","Mullaney, L A","137","54","9",,
"Muatadel","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","104","0","Wheatley, Zak","14.00","Wainwright, J S","137","52","3",,
"Newgate Angel","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","16","0","Schofield, Kieran","4.00","Coyle, Tony","136","48","8",,
"Shes A Deva","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","222","0","Jary, Alex","4.00","Tinkler, N","137","52","1",,
"Stanley Snugfit","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","30","0",,"0.00","Menzies, Rebecca","135","55","6",,
"Star Citizen","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","289","0","Pindar, Rhonda","28.00","Watson, F","130","45","2",,
"Tom Tulliver","13:40:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","5","0","Fisher, Jonathan","4.00","Dixon, Scott","138","50","10",,
"Bridgetown","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","147","0","McSweeney, O","2.00","Camacho, Miss J A","141","52","2",,
"Country Charm","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","2","0",,"4.50","Dixon, Scott","135","46","4",,
"Dirchill (IRE)","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","38","0","Beech, Aled J","12.00","Thompson, D W","137","48","1",,
"Edessann (IRE)","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","11","0","Burns, Harry","16.00","Herrington,M ","134","45","6",,
"Golden Prosperity (IRE)","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","15","0","Schofield, Kieran","11.00","Coyle, Tony","133","52","9",,
"Jet Set Go","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","176","0","Howarth, Christian","7.00","Spencer, Seb","139","53","8",,
"Lucky Beggar (IRE)","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","5","0","Larson, Frederick","16.00","Griffiths, D C","133","47","5",,
"Primo","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","16","0","Peate, Jonny","16.00","Fell, Roger","124","46","3",,
"Waverley Star","14:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","5f ","5","Good","8","Class 6","4","0","Wheatley, Zak","1.88","Brown, A D","137","59","7",,
"Bally Spirit (IRE)","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","No Prev","0","Hamilton, Tony","4.50","Fahey, R A","124","0","6",,
"Fumbleinthejungle","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","5","0","Egan, David","40.00","Channon, M R","123","0","7",,
"Imenso (IRE)","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","9","0","Stott, Kevin","3.33","Pears, Ollie","131","0","4",,
"Sherman Klumpf (IRE)","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","9","0","Ghiani, Marco","6.00","Scott, George","125","0","3",,
"Stolen Glory (IRE)","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","No Prev","0","Tudhope, Daniel","3.33","OMeara, D","128","0","2",,
"Streetwise Girl","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","11","0","Fentiman, Duran","40.00","Easterby, T D","124","0","1",,
"Vondelpark","14:40:00","2022-05-25","Beverley","Flat (Turf)","Claimer","5f ","5","Good","7","Class 6","No Prev","0","Jamin, Pierre-Louis","2.75","Burke, K R","130","0","5",,
"Greek Kodiac (IRE)","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","191","0","Costello, Dougie","20.00","Walford, Mark","128","68","9",,
"Harvest Day","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","22","0","Egan, David","6.50","Easterby, M W","121","61","1",,
"Headingley (IRE)","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","11","0","Tudhope, Daniel","8.50","OMeara, D","137","77","10",,
"Proud Archi (IRE)","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","22","0","Beasley, Connor","7.00","Dods, M","127","67","3",,
"Reputation (IRE)","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","18","0","Sullivan, James P","9.00","Carr, Mrs R A","136","76","8",,
"Ron O","15:10:00","2022-05-25","Beverley","Flat (Turf)","Handicap","7.5f ","7.5","Good","10","Class 5","233","0","Edmunds, Lewis","9.00","Eyre, J L","122","62","5",,
