horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Glorious Lion","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","9","0","Obrien, P V","1.00","Derham, Harry","156","106","0",,
"Ironopolis (IRE)","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","159","0","Chapman, Ross","3.50","Menzies, Rebecca","156","105","0",,
"Man Of Monaco (IRE)","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","45","0","Mulqueen, S","4.50","Russell, Miss Lucinda V","156","0","0",,
"National Question (IRE)","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","12","0","Fox, Derek R","40.00","Nicol, Adam","156","0","0",,
"Ruler Of The River (IRE)","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","43","0","England, Jonathan","10.00","England, Sam","149","88","0",,
"Thats Jet (IRE)","13:35:00","2024-03-10","Kelso","National Hunt","Maiden Hurdle","2m.5f ","16.5","Good To Soft","6","Class 4","35","0","Bewley, Callum","5.50","Bourke, D F","156","110","0",,
"Backbyjet (IRE)","14:10:00","2024-03-10","Kelso","National Hunt","Handicap Novices Chase","2m1f ","17","Good To Soft","4","Class 3","21","0","Mulqueen, S","8.50","Ellison, B","145","114","0",,
"Go Boy (FR)","14:10:00","2024-03-10","Kelso","National Hunt","Handicap Novices Chase","2m1f ","17","Good To Soft","4","Class 3","84","0","Mania, Ryan","1.38","Thomson, A M","152","121","0",,
"Nells Son","14:10:00","2024-03-10","Kelso","National Hunt","Handicap Novices Chase","2m1f ","17","Good To Soft","4","Class 3","23","0","McMenamin, Daniel","0.91","Richards, N G","164","133","0",,
"Zihuatanejo (IRE)","14:10:00","2024-03-10","Kelso","National Hunt","Handicap Novices Chase","2m1f ","17","Good To Soft","4","Class 3","78","0","OFarrell, C","66.00","Forster, Miss S E","145","114","0",,
"Arctic Ambition (IRE)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","56","0","Lynn, Bruce","7.00","Robson, Paul","164","109","0",,
"Chapel Green (IRE)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","68","0","Mulqueen, S","3.33","Russell, Miss Lucinda V","168","110","0",,
"Claret Dabbler","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","21","0","OFarrell, C","8.00","Graham, Harriet/Rutherford, Gary","142","84","0",,
"Duty Calls (IRE)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","8","0","Stones, Lewis","6.50","Forster, Miss S E","155","100","0",,
"Going Mobile (IRE)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","159","0","England, Jonathan","16.00","England, Sam","147","89","0",,
"Limerick Leader (FR)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","21","0","Nichol, Craig","1.75","Dobbin, Mrs R","151","93","0",,
"Ritson (IRE)","14:45:00","2024-03-10","Kelso","National Hunt","Handicap Chase","2m1f ","17","Good To Soft","7","Class 4","20","0","Anderson, Mr A","9.00","Menzies, Rebecca","150","97","0",,
"Barbados Bucks (IRE)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","36","0","Mania, Ryan","20.00","Bourke, D F","168","129","0",,
"Cadell (IRE)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","36","0","Fox, Derek R","1.75","Russell, Miss Lucinda V","162","123","0",,
"Dare To Shout","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","35","0","McMenamin, Daniel","9.00","Hamilton, Mrs A","164","125","0",,
"Guernesey (FR)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","37","0","Hamilton, Jamie","28.00","Stephen, Mrs Jackie","148","109","0",,
"Imperial Merlin (IRE)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","23","0","Hughes, Brian","5.00","Quinn, J J","164","125","0",,
"Ned Tanner (IRE)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","23","0","Quinlan, Sean","9.00","Alexander, N W","158","119","0",,
"Scipion (IRE)","15:20:00","2024-03-10","Kelso","National Hunt","Handicap Hurdle","3m2f ","26","Good To Soft","10","Class 3","84","0","Coltherd, Sam W","66.00","Coltherd, W S","162","123","0",,
