horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Catena (IRE)","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","20","0","Hart, Jason","14.00","Lidster, Craig","129","70","6",,
"Cerulean Bay (IRE)","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","19","0","Tudhope, Daniel","2.75","OMeara, D","137","0","1",,
"Dark Encounter (IRE)","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","16","0","Lee, Clifford","1.63","Burke, K R","130","0","5",,
"Elemental Eye","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","16","0","Mulrennan, Paul","50.00","Jardine, I","130","0","2",,
"Individualism","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","No Prev","0","Fanning, Joe","4.00","Johnston, Charlie","130","0","3",,
"Land Lover","14:20:00","2023-07-10","Ayr","Flat (Turf)","Novices","7f ","7","Good To Soft","6","Class 4","12","0","Pyle, William","5.00","Lidster, Craig","123","78","4",,
"Black Friday","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","5","0","Mathers, Patrick","12.00","Smith, R Michael","127","73","4",,
"Broken Spear","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","58","0","Schofield, Kieran","5.00","Coyle, Tony","133","84","6",,
"Call Me Ginger","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","22","0","Mulrennan, Paul","8.00","Goldie, J S","141","87","8",,
"Manila Scouse","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","15","0","Hart, Jason","3.50","Easterby, T D","133","79","2",,
"Monsieur Kodi (IRE)","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","20","0","Orr, Oisin","3.33","Fahey, R A","137","83","3",,
"Our Absent Friends (IRE)","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","49","0","Dennis, Phil","16.00","Davidson, Tristan","129","75","5",,
"Royal Pippen (IRE)","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","1","0","Mullen, Andrew","14.00","Donohoe, S","133","79","1",,
"Walking On Clouds (IRE)","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","32","0","Stammers, Oliver","5.00","Tuer, Grant","138","84","7",,
"Woven","14:55:00","2023-07-10","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Soft","9","Class 3","48","0","Beasley, Connor","7.50","Dods, M","142","88","9",,
"Artisan Dancer (FR)","15:30:00","2023-07-10","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Soft","12","Class 6","7","0","Fanning, Joe","11.00","Johnston, Charlie","134","67","1",,
