horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Instant Recall","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","No Prev","0","Lee, Clifford","3.00","Burke, K R","133","0","1",,
"Kaolinite (IRE)","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","14","0","Shepherd, Callum","2.75","Crisford, Simon","133","0","5",,
"Malc","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","No Prev","0","Orr, Oisin","1.25","Fahey, R A","133","0","3",,
"Parsons Meadow","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","No Prev","0","Mullen, Andrew","25.00","Kirby, P A","133","0","2",,
"Rock Lodge","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","No Prev","0","Gray, S A","25.00","Makin, Phillip","133","0","6",,
"Tropical Air (IRE)","14:00:00","2023-05-22","Carlisle","Flat (Turf)","Novices","5f ","5","Good To Firm","6","Class 3","No Prev","0","Fanning, Joe","6.50","Johnston, Charlie","133","0","4",,
"Albegone","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","224","0","Fentiman, Duran","10.00","Easterby, T D","118","63","1",,
"Glorious Rio (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","13","0","Shepherd, Callum","7.00","Barclay, Stella","122","67","4",,
"Huddle Up (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","8","0","Sanna, G","6.00","Barron, T D","122","74","5",,
"Mews House","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","3","0","Schofield, Kieran","8.00","Menzies, Rebecca","115","65","3",,
"Nelson Gay (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","33","0","Beasley, Connor","4.00","Dods, M","135","80","8",,
"Our Absent Friends (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","18","0","Dennis, Phil","6.50","Davidson, Tristan","130","75","2",,
"Princess Karine","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","13","0","Mulrennan, Paul","7.50","Smart, B","125","70","6",,
"Ramon Di Loria (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","8","0","Sexton, Ryan","20.00","Whillans, Ewan","125","73","9",,
"The Thin Blue Line (IRE)","14:35:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","5f ","5","Good To Firm","9","Class 4","8","0","Fanning, Joe","4.00","Dalgleish, Keith","135","80","7",,
"Barneys Bay","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","26","0","Fentiman, Duran","11.00","Easterby, T D","127","68","1",,
"Lord Abama (IRE)","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","30","0","Beasley, Connor","4.00","Dods, M","128","69","7",,
"Newyorkstateofmind","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","16","0","Shaw, Harrison","14.00","Carr, Mrs R A","130","71","6",,
"Papa Cocktail (IRE)","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","23","0","Shepherd, Callum","2.75","Barclay, Stella","133","74","4",,
"Straits Of Moyle (IRE)","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","16","0","Orr, Oisin","2.75","Fahey, R A","131","72","3",,
"Thaki (IRE)","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","14","0","Fanning, Joe","8.00","Scott, Miss Katie","122","63","2",,
"Westmorian","15:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","6f ","6","Good To Firm","7","Class 4","26","0","Stammers, Oliver","5.50","Tuer, Grant","132","76","5",,
"Alazwar (IRE)","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","21","0","Mullen, Andrew","4.50","Watson, Archie","133","83","4",,
"Detective","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","41","0","Mulrennan, Paul","5.00","Sayer, Mrs Dianne","128","78","3",,
"Gainsbourg","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","28","0","Gray, S A","20.00","Bourke, D F","121","71","7",,
"Gobi Sunset","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","7","0","Fanning, Joe","7.00","Johnston, Charlie","125","75","5",,
"Strongbowe (FR)","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","9","0","Kirrane, Sean","10.00","Easterby, T D","121","74","2",,
"Sucellus","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","224","0","Rawlinson, Ali","7.00","Greenall, Oliver","132","82","6",,
"Whats The Story","15:40:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","7","Class 4","8","0","Beasley, Connor","1.25","Dalgleish, Keith","135","85","1",,
"Bowland Prince (IRE)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","33","0","Kirrane, Sean","18.00","Easterby, T D","129","67","1",,
"Farhhfromforgotten","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","19","0","Lee, Clifford","3.00","Burke, K R","136","71","7",,
"Gone (IRE)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","17","0","Fanning, Joe","7.50","Johnston, Charlie","128","63","3",,
"Hills Of Gold","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","30","0","Beasley, Connor","3.50","Dods, M","137","72","6",,
"Leap Year Lad (IRE)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","15","0","Gray, S A","3.00","Ryan, K A","130","65","4",,
"Optician","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","268","0","Fentiman, Duran","25.00","Easterby, T D","134","69","2",,
"Red Shield (IRE)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","33","0","Mulrennan, Paul","20.00","Coltherd, W S","128","63","5",,
"Sea Urchin (FR)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","27","0","Curtis, B A","25.00","Williams, Ian","137","72","8",,
"Sophias Starlight (FR)","16:10:00","2023-05-22","Carlisle","Flat (Turf)","Handicap","1m ","8","Good To Firm","9","Class 5","10","0","Stammers, Oliver","3.50","Tuer, Grant","132","70","9",,
"Agnes Grey (IRE)","16:40:00","2023-05-22","Carlisle","Flat (Turf)","Maiden","7f ","7","Good To Firm","11","Class 5","16","0","Garritty, Billy","3.00","Quinn, J J","126","0","6",,
