horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Airshow","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","21","0","Searle, Oliver","8.00","Millman, B R","126","73","4",,
"Beyond Equal","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","9","0","Keniry, L P","9.00","Kittow, W S","132","72","1",,
"Connies Rose","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","22","0","ONeill, K T","8.00","Harris, Miss G","129","69","10",,
"Glamorous Express (IRE)","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","12","0",,"0.00","Carroll, A W","121","61","11",,
"Magnificence (FR)","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","19","0","Loughnane, Mr Billy","3.00","Orourke, Brian","132","75","9",,
"Parisiac (IRE)","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","21","0","Mohd, Shariq","8.00","Haynes, Alice","127","74","6",,
"Reve De Magritte (FR)","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","11","0","Rooke, George","12.00","De Giles, Ed","119","59","5",,
"Ruby Cottage (IRE)","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","15","0","Mangan, Gina","25.00","Saunders, M S","122","65","2",,
"Sarahs Verse","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","10","0","Osborne, Saffie","6.50","Harris, R A","132","72","3",,
"Symbol of Hope","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","10","0","Dawson, R","5.50","Harris, Miss G","128","68","7",,
"The Princes Poet","17:02:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","10","Class 5","53","0","Downing, George","8.50","Houghton, Eve Johnson","129","69","8",,
"Cable Strike (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","22","0","Hutchinson, Callum","125.00","Moore, J S","130","0","3",,
"Emirates Angel (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","31","0","ONeill, K T","16.00","Haynes, Alice","128","0","10",,
"Ensign Wilson (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","5","0","Cox, William","200.00","Usher, M D I","133","0","2",,
"Eyes Closed (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","8","0","Loughnane, Mr Billy","14.00","Boughey, George","125","0","12",,
"Hieloray (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","No Prev","0","Fisher, Taylor","80.00","Moore, J S","130","0","11",,
"Kandoo (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","15","0","Bryan, Joshua","2.00","Watson, Archie","128","69","1",,
"Manali (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","10","0","Carson, William","25.00","Butler, John","128","47","6",,
"Rogue Rosie","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","16","0","Osborne, Saffie","1.63","Clover, Tom","128","72","4",,
"Sparklight","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","87","0","Downing, George","3.50","Houghton, Eve Johnson","128","0","8",,
"Sub Thirteen","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","11","0","Keniry, L P","50.00","Harris, R A","133","0","5",,
"Tara Atacama","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","No Prev","0","Hogan, D E","9.00","Bell, M L W","128","0","7",,
"Ten Oclock (IRE)","17:35:00","2023-08-19","Bath","Flat (Turf)","Maiden","5.5f ","5.5","Good","12","Class 5","5","0","Currie, Nicola","50.00","Osborne, J A","128","0","9",,
"Apache Star (IRE)","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","15","0","Hutchinson, Callum","3.33","Loughnane, Daniel Mark","134","60","14",,
"Bernard Spierpoint","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","53","0","Wright, Liam","7.00","Holland, Darryll","129","59","12",,
"Destinys Spirit","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","5","0","Hogan, D E","14.00","Davis, D J S Ffrench","128","54","8",,
"Epeius (IRE)","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","5","0","ONeill, K T","33.00","Tickle, J","123","46","7",,
"Fair And Square","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","15","0","Osborne, Saffie","20.00","Harris, R A","124","47","9",,
"Fishermans Cottage","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","35","0","Bennett, Charlie","40.00","Saunders, M S","123","46","2",,
"Gherkin","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","15","0","Keniry, L P","9.00","Kittow, W S","133","56","16",,
"Giddy Aunt","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","15","0","Whelan, Trevor","11.00","Portman, J G","123","49","1",,
"Glamorous Star (IRE)","18:10:00","2023-08-19","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Good","14","Class 6","31","0",,"0.00","Carroll, A W","117","46","3",,
