horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Adore You","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","336","0","Cosgrave, Pat","4.00","Boughey, George","126","0","5",,
"Anamika (IRE)","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","30","0","Gilligan, Jack","14.00","Botti, M","126","0","6",,
"Fibonacci Sequence (IRE)","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","30","0","Shepherd, Callum","1.20","Scott, George","128","0","2",,
"Honest Angel (IRE)","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","No Prev","0","Wood, George","33.00","Scargill, Dr J D","126","0","3",,
"Path To Glory","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","34","0","Hornby, Rob","2.00","Tate, James","126","0","4",,
"Villas Bullet (IRE)","18:30:00","2024-08-22","Chelmsford City","All Weather","Novices","1m ","8","Standard","6","Class 5","2","0","Carver, William","100.00","Hodgson, Simon","123","39","1",,
"Bold Suitor","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","16","0","Hutchinson, Callum","7.00","Benton, Craig","122","48","4",,
"Cariad","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","64","0","Shepherd, Callum","6.00","Scott, George","137","60","6",,
"Covert Mission (FR)","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","24","0","Hornby, Rob","3.00","Foy, Kevin","135","58","2",,
"Got No Dollars (IRE)","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","23","0","Feilden, Sam","6.00","Williams, S C","129","59","7",,
"H Key Lails","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","10","0","Fraser, Kaiya","11.00","Attwater, M J","126","54","8",,
"Juan Cool Dude (IRE)","19:00:00","2024-08-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","8","Class 6","27","0","Keenan, Darragh","22.00","Hodgson, Simon","127","50","1",,
