horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Arenas Del Tiempo","14:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m4f ","12","Standard","4","Class 5","26","2","Murphy, Oisin","1.38","Dow, S","130","73","2",,
"D Day Odette","14:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m4f ","12","Standard","4","Class 5","40","4","Sayette, B D L","1.88","Foy, Kevin","128","74","3",,
"Miss Down Under (IRE)","14:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m4f ","12","Standard","4","Class 5","164","3","Hornby, Rob","9.00","Perrett, Mrs A J","134","77","1",,
"Rikona","14:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m4f ","12","Standard","4","Class 5","26","1","Bradley, Paddy","3.50","Foy, Kevin","127","73","4",,
"Capstan","14:45:00","2023-04-03","Lingfield","All Weather","Novices","1m4f ","12","Standard","4","Class 5","31","3","Havlin, Robert","20.00","Richards, Mrs L","131","75","2",,
"Explorers Way (IRE)","14:45:00","2023-04-03","Lingfield","All Weather","Novices","1m4f ","12","Standard","4","Class 5","32","4","Robinson, Ben","16.00","Ellison, B","131","74","1",,
"Old Harrovian","14:45:00","2023-04-03","Lingfield","All Weather","Novices","1m4f ","12","Standard","4","Class 5","355","1","Murphy, Oisin","1.63","Balding, A M","131","0","4",,
"Sea Flawless (IRE)","14:45:00","2023-04-03","Lingfield","All Weather","Novices","1m4f ","12","Standard","4","Class 5","40","2","Fallon, Cieren","0.67","Haggas, W J","133","0","3",,
"Butterfly Effect (IRE)","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","156","2","Sayette, B D L","3.00","Scott, George","131","68","7",,
"Hobson Point","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","18","3","Ghiani, Marco","14.00","Botti, M","134","68","1",,
"Kamanika (IRE)","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","156","6","Fallon, Cieren","11.00","Parr, Joseph","127","61","2",,
"Lady Marie (IRE)","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","18","1","Osborne, Saffie","5.50","Simcock, D M","133","67","3",,
"Margarets Fuchsia","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","20","7","Morris, Luke","9.00","Kelleway, Miss Gay","133","67","6",,
"Mickey Mongoose","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","154","5","Kingscote, Richard","3.00","Johnston, Charlie","134","68","5",,
"Outrace (IRE)","15:15:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","32","4","Cameron, Tyrese","3.00","Hannon (Jnr), Richard","128","69","4",,
"Billaki Mou (FR)","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","147","6","Cosgrave, Pat","12.00","Baker, George","134","59","1",,
"Cloud Queen","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","175","4","Murphy, Oisin","4.50","Dunlop, E A L","137","62","2",,
"Equiami","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","167","3","Ghiani, Marco","3.00","McBride, P J","129","54","5",,
"Gone (IRE)","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","161","1","Kingscote, Richard","5.50","Johnston, Charlie","137","62","7",,
"My Roxanne (IRE)","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","17","5","Robinson, Ben","10.00","Ellison, B","132","57","8",,
"Phoenix Glow (IRE)","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","24","2","Bass, George","4.50","Channon, Jack","134","62","4",,
"Smart Shot","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","52","8","Morris, Luke","80.00","Carroll, A W","121","46","6",,
"Star Of Cotai (IRE)","15:45:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","8","Class 6","7","7","Osborne, Saffie","4.50","Walker, Ed","122","47","3",,
"Al Tarmaah (IRE)","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","7","0",,"0.00","Carter, Lee","122","46","7",,
"Dutugamunu (IRE)","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","5","4","Murphy, Oisin","1.88","Carter, Lee","129","53","6",,
"Gharbeyih","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","126","5","Whittington, Elisha","20.00","Dixon, Scott","121","50","8",,
"Luna Queen","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","66","1","Levey, S M","6.50","Allen, C N","135","59","3",,
"Miss Connaisseur","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","92","6","Currie, Nicola","125.00","Case, B I","121","45","9",,
"Navy Drums (USA)","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","27","2","Hogan, D E","2.50","Jones, Jack","133","57","2",,
"Purple Poppy","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","33","0","Voikhansky, Alexander","0.00","Fox, J C","114","45","5",,
"Rainbow Sign","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","24","3","Morris, Luke","9.00","Pattinson, Mark","122","46","4",,
"Showdiemlad (IRE)","16:15:00","2023-04-03","Lingfield","All Weather","Handicap","7f ","7","Standard","7","Class 6","7","7","Carson, William","10.00","Richards, Mrs L","124","48","1",,
"Cap Dantibes (IRE)","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","26","0","Havlin, Robert","12.00","Roberts, M J","124","59","2",,
"Covert Mission (FR)","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","27","0","Sayette, B D L","3.50","Foy, Kevin","132","70","3",,
"Hul Ah Bah Loo (IRE)","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","7","0","Bradley, Paddy","2.50","Dow, S","129","67","7",,
"Lennys Spirit (FR)","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","158","0","Murphy, Oisin","10.00","Dunlop, E A L","135","70","5",,
"Otago","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","172","0","Bennett, Charlie","40.00","Boyle, J R","129","64","4",,
"Ower Starlight","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","33","0","Voikhansky, Alexander","8.00","Hannon (Jnr), Richard","116","58","1",,
"Pangloss","16:45:00","2023-04-03","Lingfield","All Weather","Handicap","1m ","8","Standard","7","Class 5","16","0","Ryan, Rossa","2.25","King, A","132","67","6",,
"Bobby On The Beat (IRE)","17:15:00","2023-04-03","Lingfield","All Weather","Handicap","6f ","6","Standard","9","Class 6","52","0","Morris, Luke","6.00","McEntee, P S","132","62","6",,
"Come On Girl","17:15:00","2023-04-03","Lingfield","All Weather","Handicap","6f ","6","Standard","9","Class 6","37","0","Murphy, Oisin","4.50","Appleby, M","130","60","4",,
"Hit Mac (IRE)","17:15:00","2023-04-03","Lingfield","All Weather","Handicap","6f ","6","Standard","9","Class 6","9","0","Planas, Connor","6.50","Boughey, George","124","59","9",,
