horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Arctic Ambition (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","33","0","Kennedy, J W","3.00","Elliott, Gordon","147","118","0",,
"Arthurs Quay (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","34","0","McLernon, R P","11.00","Haslam, B M R","152","123","0",,
"Broken Ice (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","28","0","OFarrell, C","8.00","Cromwell, Gavin Patrick","147","118","0",,
"Captain Tom Cat (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","10","0","Scott, Luke","9.00","Newland, Dr R D P","142","120","0",,
"Grey Skies (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","32","0","Hughes, Brian","6.00","McCain Jnr, D","152","123","0",,
"Hang In There (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","23","0",,"0.00","Lavelle, Miss E C","168","139","0",,
"Marshalled (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","34","0","Meyler, D","6.50","Haslam, B M R","156","127","0",,
"Messire Des Obeaux (FR)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","99","0","Jacob, Daryl","18.00","King, A","166","137","0",,
"Quoi De Neuf (FR)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","28","0","Wedge, Adam","11.00","Williams, Evan","154","125","0",,
"Sword Of Fate (IRE)","14:05:00","2023-07-02","Cartmel","National Hunt","Handicap Chase","2m5.5f ","21.5","Good To Soft","11","Class 2","21","0","Quinlan, Sean","40.00","Kerr, L","142","113","0",,
