horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Arnie Angell","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","9","0","Hardie, Cameron","33.00","Brown, D H","133","0","4",,
"Capital Offence (IRE)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","No Prev","0","Tudhope, Daniel","1.50","Bethell, Ed","133","0","7",,
"Dream For Gold (IRE)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","22","0","Eaves, Tom","16.00","Ryan, K A","133","0","5",,
"Humble Spark (IRE)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","22","0","Mulrennan, Paul","50.00","Goldie, J S","133","0","2",,
"Kamada","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","49","0","Swift, Mr Dale","125.00","Thompson, D W","128","0","8",,
"Miss New York (USA)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","18","0","Scott, Rowan","14.00","Loughnane, David","128","0","9",,
"Northcliff (IRE)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","23","0","Allan, David","3.33","Easterby, T D","133","77","1",,
"Sipahsalar (FR)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","37","0","Orr, Oisin","11.00","Fahey, R A","133","0","3",,
"Tatterstall (IRE)","13:00:00","2022-07-25","Ayr","Flat (Turf)","Maiden","5.5f ","5.5","Good","9","Class 5","23","0","Beasley, Connor","2.50","Dods, M","133","0","6",,
"B Associates (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","21","0","Hardie, Cameron","14.00","Goldie, J S","118","53","7",,
"Diamond Dandy (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","14","0","Waugh, Amie","18.00","Goldie, J S","118","58","8",,
"Dixiedoodledragon (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","20","0","Pyle, William","25.00","Dalgleish, Keith","119","61","9",,
"Fiery Bond","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","26","0","Beasley, Connor","5.00","Dods, M","131","66","3",,
"Professor Pesca (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","37","0","McSweeney, O","5.50","Ryan, K A","132","72","4",,
"Signora Camacho (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","23","0","Hart, Jason","3.00","Quinn, J J","136","71","6",,
"Sprezzatura (IRE)","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","32","0","Mullen, Andrew","14.00","Jardine, I","136","71","2",,
"Stormy Pearl","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","10","0","Mulrennan, Paul","2.75","Menzies, Rebecca","128","63","1",,
"White Mist","13:35:00","2022-07-25","Ayr","Flat (Turf)","Handicap Nursery","6f ","6","Good","9","Class 5","24","0","Orr, Oisin","10.00","Fahey, R A","129","64","5",,
"Absolute Dream (IRE)","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","14","0","Orr, Oisin","8.00","Fahey, R A","137","62","11",,
"Cowboy Soldier (IRE)","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","92","0","Muir, Paula","28.00","Teague, C J","132","60","7",,
"Earn Your Stripes","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","14","0","Allan, David","7.00","Smith, R Michael","129","54","5",,
"Elladora","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","18","0","Hart, Jason","10.00","Scott, Miss Katie","131","56","10",,
"Impressor (IRE)","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","32","0","Scott, Rowan","12.00","Makin, Phillip","135","60","9",,
"Little Muddy","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","24","0","Swift, Mr Dale","20.00","Spencer, Seb","138","63","4",,
"Maple Jack","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","37","0","Lee, G","2.00","Camacho, Miss J A","142","67","3",,
"Sir Benedict (IRE)","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","24","0","Gray, S A","12.00","Barclay, Stella","139","64","2",,
"Sixcor","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","14","0","Russell, Harry","7.00","Perratt, Miss L A","130","58","1",,
"St Andrews Castle","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","33","0","Mullen, Andrew","14.00","Jardine, I","137","67","6",,
"Water Of Leith (IRE)","14:10:00","2022-07-25","Ayr","Flat (Turf)","Handicap","6f ","6","Good","11","Class 6","18","0","Mulrennan, Paul","6.00","Goldie, J S","136","61","8",,
"Beltane (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","10","0","Gray, S A","12.00","Dalgleish, Keith","133","77","12",,
"Classy Al","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","7","0","Mulrennan, Paul","6.50","Goldie, J S","126","63","11",,
"Deputy (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","21","0","Beasley, Connor","8.50","Dods, M","134","71","7",,
"Grigadale (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","21","0","Curtis, B A","6.50","Barron, T D","133","70","4",,
"Huraiz (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","21","0","Scott, Rowan","40.00","Whillans, Ewan","131","68","6",,
"John Kirkup","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","37","0","Hardie, Cameron","28.00","Thompson, D W","137","74","9",,
"Judgment Call","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","14","0","Lee, G","20.00","Perratt, Miss L A","123","60","8",,
"Obee Jo (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","21","0","Allan, David","22.00","Easterby, T D","129","66","13",,
"Parys Mountain (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","17","0","Sullivan, James P","25.00","Easterby, T D","138","75","3",,
"Spacer (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","11","0","Hart, Jason","6.00","Loughnane, David","135","79","10",,
"Spitting Feathers (IRE)","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","34","0","Eaves, Tom","25.00","Ryan, K A","125","69","2",,
"Starshiba","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","11","0","Tudhope, Daniel","3.50","OMeara, D","139","76","1",,
"Vince Lombardi","14:45:00","2022-07-25","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","13","Class 4","23","0","James, S H","3.50","Tuer, Grant","128","72","5",,
"Bollin Joan","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","9","0","Allan, David","7.00","Easterby, T D","141","87","2",,
"Enforced (IRE)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","18","0","Curtis, B A","2.00","Varian, Roger","135","90","7",,
"Glasses Up (USA)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","21","0","Hart, Jason","9.00","Smith, R Michael","134","80","9",,
"Kondo Isami (IRE)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","31","0","Sullivan, James P","40.00","Smith, R Michael","138","84","1",,
"Merlins Lady (IRE)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","120","0","Eaves, Tom","28.00","Ryan, K A","125","80","5",,
"Noble Anthem (IRE)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","22","0","Mulrennan, Paul","2.25","Watson, Archie","133","88","8",,
"Tilsitt (FR)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","22","0","Tudhope, Daniel","8.00","Smith, R Michael","133","79","3",,
"Vaccine (IRE)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","65","0","Beasley, Connor","25.00","Dods, M","130","85","6",,
"Woottonsun (FR)","15:20:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","9","Class 3","38","0","Hardie, Cameron","9.00","Fahey, R A","120","75","4",,
"Heights Of Aran (IRE)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","27","0","Hart, Jason","22.00","Dalgleish, Keith","134","65","9",,
"Lilikoi (IRE)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","10","0","Howarth, Christian","2.75","Barron, T D","137","65","1",,
"Milliemix","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","11","0","Watts, Shannon","40.00","Goldie, J S","116","46","8",,
"Ravenglass (IRE)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","14","0","Orr, Oisin","7.00","Fahey, R A","131","62","4",,
"Retirement Beckons","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","16","0","Russell, Harry","8.00","Perratt, Miss L A","124","50","5",,
"Samuel Spade (GER)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","52","0","Tudhope, Daniel","6.50","OMeara, D","136","67","7",,
"Spirit Of Bowland","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","10","0","Gray, S A","40.00","Barclay, Stella","123","54","3",,
"Timbukone (IRE)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","18","0","Rodriguez, Callum","8.50","Dalgleish, Keith","136","67","6",,
"Yaaser (IRE)","15:55:00","2022-07-25","Ayr","Flat (Turf)","Handicap","1m ","8","Good","9","Class 6","7","0","Mulrennan, Paul","1.75","Goldie, J S","143","66","2",,
"Brazen Belle","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","13","0","Beasley, Connor","22.00","Teague, C J","135","55","6",,
"Burtonlodge Beauty (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","7","0","Hardie, Cameron","33.00","Perratt, Miss L A","126","50","4",,
"Captain Corcoran (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","40","0",,"0.00","Alston, E J","130","50","1",,
"Jessie Allan (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","11","0","Watts, Shannon","28.00","Goldie, J S","119","46","13",,
"Jet Set Go","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","13","0","Swift, Mr Dale","5.00","Spencer, Seb","131","51","8",,
"Jungle Bee (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","14","0","Allan, David","7.00","Easterby, T D","130","54","11",,
"Lord Of The Glen","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","26","0","Mulrennan, Paul","9.00","Goldie, J S","128","48","10",,
"Nacho (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","30","0","Lee, G","12.00","McCain Jnr, D","132","52","9",,
"Primo","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","13","0","Scott, Rowan","12.00","Fell, Roger","129","53","5",,
"Red Allure","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","11","0","Muir, Paula","2.75","Menzies, Rebecca","128","51","3",,
"Sporty Billy","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","27","0","Sullivan, James P","66.00","Smith, R Michael","122","46","7",,
"Sunset Glow (IRE)","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","16","0","James, S H","6.00","Tuer, Grant","135","55","12",,
"Wrecked It Ralph","16:25:00","2022-07-25","Ayr","Flat (Turf)","Handicap","5f ","5","Good","12","Class 6","21","0","Mathers, Patrick","6.50","Smith, R Michael","130","50","2",,
"Cloud Flyer","18:20:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap Nursery","6f ","6","Soft","4","Class 6","10","0","Davies, Harry","2.75","Boughey, George","115","45","3",,
"Jumra (IRE)","18:20:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap Nursery","6f ","6","Soft","4","Class 6","19","0","Doyle, Hollie","4.00","Watson, Archie","137","62","2",,
"Made Of Lir","18:20:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap Nursery","6f ","6","Soft","4","Class 6","5","0","Morris, Luke","2.00","Watson, Archie","134","59","1",,
"On The Pulse (IRE)","18:20:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap Nursery","6f ","6","Soft","4","Class 6","20","0","Probert, David","2.50","Evans, P D","135","60","4",,
"Attys Edge","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","91","0","Cox, William","4.50","Mason, Christopher","137","69","5",,
"Dora Penny","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","40","0","Probert, David","2.25","Evans, P D","132","65","1",,
"Hope Probe (IRE)","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","18","0","Mangan, Gina","5.50","Price, R J","122","56","4",,
"Peggoty","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","19","0","Marquand, Tom","5.00","Walker, Ed","129","62","2",,
"Red Walls","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","11","0","Morris, Luke","12.00","Williamson, Mrs L","128","57","3",,
"Symbol of Hope","18:50:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","5f ","5","Soft","6","Class 5","19","0","Coakley, Ross","3.33","Harris, Miss G","138","67","6",,
"A Wish Away (IRE)","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","No Prev","0","Whelan, Trevor","66.00","Honeyball, A J","128","0","6",,
"Banned","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","61","0","Doyle, Hollie","4.50","Morrison, H","128","78","4",,
"Bay Dream Believer (IRE)","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","43","0","Probert, David","5.50","Balding, A M","128","0","2",,
"Lady Excalibur (IRE)","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","109","0","Bass, George","14.00","Jones, A E","134","0","1",,
"Manyana","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","26","0","Coakley, Ross","100.00","Portman, J G","128","0","5",,
"Spit Spot","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","26","0","Morris, Luke","16.00","Wall, C F","128","0","3",,
"Tamilla","19:25:00","2022-07-25","Ffos Las","Flat (Turf)","Maiden","1m4f ","12","Soft","7","Class 5","66","0","Marquand, Tom","0.57","Haggas, W J","128","78","7",,
"Eikonix","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","51","0","Probert, David","6.00","Balding, A M","141","77","4",,
"Fresh Fancy (IRE)","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","55","0","Whelan, Trevor","16.00","Charlton, Roger/Harry","130","75","7",,
"Gaius","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","59","0","Doyle, Hollie","5.50","Hannon (Jnr), Richard","135","80","1",,
"Lasting Legacy","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","30","0","Shoemark, Kieran","7.00","Fellowes, Charlie","141","77","5",,
"Marions Boy (IRE)","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","14","0",,"0.00","Teal, R A","139","78","6",,
"Precisely","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","25","0","Davies, Harry","2.75","Butler, John","136","77","2",,
"Shockwaves","20:00:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","1m2f ","10","Soft","6","Class 4","63","0","Marquand, Tom","2.00","Morrison, H","133","78","3",,
"Atomise","20:30:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","7.5f ","7.5","Soft","5","Class 5","60","0","Davies, Harry","2.25","Fellowes, Charlie","133","72","3",,
"Gurkha Girl (IRE)","20:30:00","2022-07-25","Ffos Las","Flat (Turf)","Handicap","7.5f ","7.5","Soft","5","Class 5","332","0",,"0.00","Teal, R A","136","66","2",,
