horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Billingsley (IRE)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","205","3","Tidball, Jay","10.00","Ralph, Alastair","154","108","0",,
"Crack Du Ninian (FR)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","17","4","Gillard, Mr T","5.50","Candlish, Jennie","162","112","0",,
"Dindin (FR)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","2","0",,"0.00","Pipe, D E","150","97","0",,
"Feel The Pinch","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","18","1","Brace, Connor","5.50","OBrien, Fergal","161","108","0",,
"Luis Van Zandt (IRE)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","607","7","Kennedy, W T","80.00","Davies, Miss Sarah-Jayne","151","98","0",,
"Marracudja (FR)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","36","2","Durrell, Mr T","18.00","Skelton, Daniel","163","115","0",,
"Netywell (FR)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","21","6","Mulqueen, S","5.00","Russell, Miss Lucinda V","162","109","0",,
"Petty Cash (IRE)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","30","F","Patrick, Richard","1.63","Daly, H D","169","116","0",,
"The Big Jetaway (IRE)","12:23:00","2022-11-26","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Heavy","8","Class 4","290","5","Hughes, Brian","6.00","McCain Jnr, D","162","109","0",,
"Barrichello","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","29","3","Hughes, Brian","2.00","McCain Jnr, D","161","135","0",,
"Blackjack Magic","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","1","0",,"0.00","Honeyball, A J","152","126","0",,
"Harpers Brook (IRE)","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","27","1","Woods, K K","1.10","Pauling, Ben","156","130","0",,
"Sir Psycho (IRE)","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","741","0","Frost, Bryony","8.50","Nicholls, P F","164","138","0",,
"Ubetya (IRE)","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","27","2","Smith-Chaston, Emma","6.00","OKeeffe, Jedd","151","130","0",,
"Wild Romance (IRE)","12:53:00","2022-11-26","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Heavy","5","Class 3","743","4","Andrews, Bridget","28.00","Skelton, Daniel","153","127","0",,
"Dieu Vivant (FR)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","17","0","Wynne, Toby","16.00","Greenall, Oliver","159","121","0",,
"Eclair Mag (FR)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","282","0","Dingle, Rex","8.00","Bandey, R J","160","117","0",,
"Foillan (IRE)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","11","0","Hammond, Charlie","22.00","Newland, Dr R D P","161","118","0",,
"Jefferys Cross (IRE)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","38","0","Andrews, Bridget","5.00","Skelton, Daniel","155","112","0",,
"Keep Wondering (IRE)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","17","0","Gale, Miss Elizabeth","5.50","Hobbs, P J","159","126","0",,
"Lounge Lizard","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","30","0","Patrick, Richard","2.00","Daly, H D","157","114","0",,
"Only The Bold (IRE)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","240","0","Gillard, Fergus","6.00","Pipe, D E","157","117","0",,
"Samuel Jackson","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","274","0","Nolan, Michael G","22.00","Mitford-Slade, R","165","122","0",,
"Tim Pat (IRE)","13:28:00","2022-11-26","Bangor","National Hunt","Handicap Chase","3m ","24","Heavy","9","Class 3","248","0","Gillard, Mr T","6.00","McCain Jnr, D","167","127","0",,
"Basford (IRE)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","17","0","Gillard, Mr T","5.50","Candlish, Jennie","151","0","0",,
"Duke Of Deception (IRE)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","17","0","Dunne, R T","66.00","Greenall, Oliver","154","0","0",,
"Duke Of Moravia (IRE)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","18","0","Patrick, Richard","3.33","Daly, H D","154","0","0",,
"Grain Doudairies (FR)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","229","0","Hughes, Brian","2.00","McCain Jnr, D","154","0","0",,
"Gwennie May Boy (IRE)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","32","0","Brogan, Kevin","2.00","ONeill, Jonjo","160","0","0",,
"Hollow Ron (IRE)","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","17","0","England, David","100.00","Greenall, Oliver","154","0","0",,
"Kingsfort Hill","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","12","0","Durrell, Mr T","66.00","Skelton, Daniel","149","0","0",,
"Maisiebella","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","29","0","Edwards, Lee","25.00","Groucott, J B","147","87","0",,
"Rebel Mc","14:03:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m.5f ","16.5","Soft","9","Class 3","17","0","Wynne, Toby","100.00","Greenall, Oliver","149","0","0",,
"Haveanothergoflo (IRE)","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","No Prev","0","Hughes, Brian","1.75","McCain Jnr, D","154","0","0",,
"Horacio Apples (FR)","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","27","0","Wynne, Toby","3.50","Greenall, Oliver","149","0","0",,
"Rockinastorm (IRE)","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","26","0","Patrick, Richard","2.25","Daly, H D","154","0","0",,
"Rocktreerunner","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","29","0","Dunne, R T","150.00","Greenall, Oliver","147","0","0",,
"St Patricks Bridge (IRE)","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","32","0","Brace, Connor","22.00","OBrien, Fergal","154","0","0",,
"Trouville Lady","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","252","0",,"0.00","Case, B I","147","0","0",,
"Val Dancer (IRE)","14:38:00","2022-11-26","Bangor","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","21","0","Edwards, Alex","2.25","Rowley, Melanie","151","0","0",,
"Galante De Romay (FR)","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","20","0","Lenihan, Kai","1.63","Bailey, K C","159","97","0",,
"Rio Silva","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","29","0","Davis, D P","3.50","Murphy, Olly","137","77","0",,
"Runasimi River","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","18","0","Fox, Ned","25.00","Bowen, P","167","102","0",,
"Shesasuperstar (IRE)","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","20","0","Durrell, Mr T","18.00","Boultbee-brooks, Clive","142","74","0",,
"Shesupincourt","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","13","0","Morgan, Mr Beau","3.50","Potter, R D","140","75","0",,
"Walk In My Shoes (IRE)","15:13:00","2022-11-26","Bangor","National Hunt","Handicap Hurdle","2m7f ","23","Soft","6","Class 5","278","0","Brace, Mr J","2.25","ONeill, Jonjo","159","97","0",,
"Blue Fin (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","No Prev","0","Hughes, Brian","1.50","McCain Jnr, D","154","0","0",,
"King Codi (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","223","0",,"66.00","Curtis, Miss Rebecca","154","0","0",,
"Pure Theatre (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","1","0",,"4.50","Honeyball, A J","144","0","0",,
"Rock Danse (FR)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","No Prev","0",,"0.00","OBrien, Fergal","154","0","0",,
"Sole Solution (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","No Prev","0","Fox, Ned","3.00","Williams, Miss Venetia","147","0","0",,
"Way Out (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","28","0","Harney, Gearoid","1.75","Hosie, Syd","147","0","0",,
"Whenitrainsitpours (IRE)","15:48:00","2022-11-26","Bangor","National Hunt","NH Flat","2m.5f ","16.5","Soft","4","Class 5","No Prev","0","Bastyan, Mitchell S","11.00","Harris, M F","154","0","0",,
