horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Banjaxed","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","112","0","Deutsch, Charlie","14.00","Fowler, Mrs Lorna","156","123","0",,
"Cheddleton","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","28","0","Quinlan, Sean","14.00","Candlish, Jennie","166","133","0",,
"Jungle Jack","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","36","0","Hughes, Brian","3.50","McCain Jnr, D","168","135","0",,
"Llandinabo Lad","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","119","0","Bass, David","9.00","Symonds, Tom","150","117","0",,
"Pickanumber (IRE)","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","18","0","Johnston, Dylan","3.00","Murphy, Olly","143","115","0",,
"Uncle Bert","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","23","0","Turner, James","3.33","Twiston-Davies, N A","153","127","0",,
"West To The Bridge (IRE)","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","21","0","Durrell, Mr T","3.00","Skelton, Daniel","161","131","0",,
"Willaston (IRE)","13:30:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","8","Class 2","147","0","Hamilton, Jamie","25.00","Walford, Mark","163","130","0",,
"El Jefe (IRE)","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","11","0","Doyle, Alan","6.50","Hamilton, A B","159","106","0",,
"Jumbo Veste Verte (FR)","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","34","0","Brooke, Henry","9.00","Gretton, T R ","145","87","0",,
"Mullins Cross (IRE)","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","18","0","Maggs, Mr William","9.00","Hanlon, John Joseph","145","94","0",,
"Professor Klump","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","33","0","Hughes, Brian","4.50","McCain Jnr, D","159","101","0",,
"Thank You Blue","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","29","0","Quinlan, Sean","6.50","Candlish, Jennie","168","110","0",,
"The Famous Five (FR)","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","60","0","Deutsch, Charlie","1.63","Williams, Miss Venetia","168","110","0",,
"What A Johnny (IRE)","14:00:00","2024-03-23","Bangor","National Hunt","Handicap Hurdle","2m.5f ","16.5","Soft","7","Class 4","116","0","Gregory, Fergus","6.00","Murphy, Olly","164","106","0",,
"Ballycamus (IRE)","14:30:00","2024-03-23","Bangor","National Hunt","Handicap Chase","3m.5f ","24.5","Soft","5","Class 3","22","0","Lambert, Finn","3.50","Twiston-Davies, N A","155","122","0",,
"Bells Of Peterboro (IRE)","14:30:00","2024-03-23","Bangor","National Hunt","Handicap Chase","3m.5f ","24.5","Soft","5","Class 3","28","0","Johns, Alan","4.00","Vaughan, Tim","156","120","0",,
"Dragon Rock (IRE)","14:30:00","2024-03-23","Bangor","National Hunt","Handicap Chase","3m.5f ","24.5","Soft","5","Class 3","95","0","Hughes, Brian","7.50","Hanlon, John Joseph","158","122","0",,
"Montgomery (IRE)","14:30:00","2024-03-23","Bangor","National Hunt","Handicap Chase","3m.5f ","24.5","Soft","5","Class 3","15","0","Deutsch, Charlie","0.91","Williams, Miss Venetia","157","121","0",,
"Red Rookie","14:30:00","2024-03-23","Bangor","National Hunt","Handicap Chase","3m.5f ","24.5","Soft","5","Class 3","37","0","Bellamy, Tom","14.00","Lavelle, Miss E C","164","128","0",,
"Grain Doudairies (FR)","15:05:00","2024-03-23","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Soft","5","Class 4","81","0","Hughes, Brian","3.00","McCain Jnr, D","168","110","0",,
"Hunter Legend (FR)","15:05:00","2024-03-23","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Soft","5","Class 4","18","0","Deutsch, Charlie","1.63","Williams, Miss Venetia","163","105","0",,
"Mini Yeats (IRE)","15:05:00","2024-03-23","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Soft","5","Class 4","12","0","Houlihan, Sean M","4.50","Hunt, Mitchell","147","89","0",,
"One Last Glance","15:05:00","2024-03-23","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Soft","5","Class 4","19","0","Brooke, Henry","3.00","Gretton, T R ","146","88","0",,
"Tribesmans Glory (IRE)","15:05:00","2024-03-23","Bangor","National Hunt","Handicap Chase","2m1.5f ","17.5","Soft","5","Class 4","32","0","Davies, James","14.00","Down, C J","145","87","0",,
"Dragonball Prince (IRE)","15:40:00","2024-03-23","Bangor","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 3","12","0","Brooke, Henry","33.00","Greenall, O / Guerriero, J","149","0","0",,
"Galunggung (FR)","15:40:00","2024-03-23","Bangor","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 3","1","0",,"0.00","McCain Jnr, D","158","0","0",,
"Grand Albert (IRE)","15:40:00","2024-03-23","Bangor","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 3","31","0","Hughes, Brian","0.80","McCain Jnr, D","161","114","0",,
"Guard The Moon","15:40:00","2024-03-23","Bangor","National Hunt","Maiden Hurdle","2m3.5f ","19.5","Soft","5","Class 3","24","0","Turner, James","1.10","Twiston-Davies, N A","154","114","0",,
