horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Brucio","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","31","1","Jacob, Daryl","2.75","Crawford, S R B","158","0","0",,
"Caracristi","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","24","0",,"0.00","Kirby, P A","153","0","0",,
"Caress Of Steel","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","26","9","Hughes, Brian","125.00","McCain Jnr, D","145","0","0",,
"Expert Lady","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","23","6","Nichol, Craig","40.00","Hammond, Micky","145","0","0",,
"Foursome","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","16","11","Quinlan, Jack","22.00","Williams, Olly","158","0","0",,
"Katyb","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","No Prev","PU","McMenamin, Daniel","200.00","Boanas, Miss G","158","0","0",,
"Libby (IRE)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","30","7","Maggs, Mr William","4.00","Menzies, Rebecca","151","111","0",,
"Looking As You Are","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","27","3","Woods, K K","7.50","Hales, A M","158","0","0",,
"Millyupdahilly (IRE)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","28","5","McParlan, Mr N","6.00","Quinn, Gerald","155","0","0",,
"Ourlittleprincess (IRE)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","48","0",,"0.00","Neville, Patrick","158","0","0",,
"Phone Home","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","42","2","Burke, Jonathan","3.00","Snowden, Jamie","158","103","0",,
"Purple Gown (IRE)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","14","4","Mulqueen, S","28.00","Nicol, Adam","158","0","0",,
"Rose De La Jarrie (FR)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","23","8","Quinlan, Sean","200.00","Kirby, P A","145","0","0",,
"The Gambler (IRE)","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","20","10","Hammond, Charlie","100.00","Young, Maxwell","158","0","0",,
"Vallamorey","12:10:00","2024-01-11","Catterick","National Hunt","Maiden Hurdle","2m ","16","Soft","13","Class 4","157","PU","England, Jonathan","8.00","England, Sam","158","0","0",,
"Atomic Angel","12:45:00","2024-01-11","Catterick","National Hunt","Handicap Hurdle","3m1.5f ","25.5","Soft","11","Class 5","62","6","Coltherd, Sam W","18.00","Corbett, Mrs Susan","160","91","0",,
"Bollin Matilda","12:45:00","2024-01-11","Catterick","National Hunt","Handicap Hurdle","3m1.5f ","25.5","Soft","11","Class 5","25","5","Nichol, Craig","12.00","Whillans, D W","154","85","0",,
"Getbazoutofhere","12:45:00","2024-01-11","Catterick","National Hunt","Handicap Hurdle","3m1.5f ","25.5","Soft","11","Class 5","45","3","Noonan, David G","12.00","Gretton, T R ","160","91","0",,
"Hollywood Harmon (IRE)","12:45:00","2024-01-11","Catterick","National Hunt","Handicap Hurdle","3m1.5f ","25.5","Soft","11","Class 5","23","PU","England, Jonathan","33.00","England, Sam","158","89","0",,
