horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Antiphon (IRE)","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","11","0","Dobie, Georgia","3.33","Murphy, Mike / Keady, Michael","131","77","1",,
"Boom The Groom (IRE)","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","43","0","Watson, Jason","9.00","Carroll, A W","125","65","4",,
"Desert Team (IRE)","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","19","0","Burns, Harry","3.50","Crisford, Simon","133","81","5",,
"Holbache","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","34","0","Phillips, Mollie","12.00","Carroll, A W","118","63","8",,
"Son And Sannie (IRE)","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","11","0","Fisher, Taylor","12.00","Watson, Archie","128","75","7",,
"Sows (IRE)","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","35","0","Bishop, Charles","12.00","Saunders, M S","134","77","3",,
"Street Parade","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","13","0","Ladd, Theodore","11.00","Attwater, M J","121","61","6",,
"The Defiant","13:40:00","2022-08-03","Brighton","Flat (Turf)","Handicap","5.5f ","5.5","Good To Firm","8","Class 4","8","0","Clutterbuck, Rhys","2.75","Steele, Daniel","122","65","2",,
"An Angels Dream (FR)","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","14","0","Voikhansky, Alexander","2.25","Hannon (Jnr), Richard","121","50","2",,
"Grandstand (IRE)","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","12","0","Mangan, Gina","4.00","Price, R J","130","43","8",,
"Isemel (IRE)","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","28","0","Cherchi, Stefano","10.00","Hannon (Jnr), Richard","125","44","4",,
"Lippy Lady (IRE)","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","289","0","Keenan, Darragh","12.00","Newcombe, A G","135","45","1",,
"Luscifer","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","5","0","Bishop, Charles","7.50","Harris, R A","135","42","6",,
"Singapore Flyer","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","13","0","Ghiani, Marco","12.00","Williams, S C","128","44","3",,
"Somedayonedaynever (IRE)","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","36","0","Watson, Jason","4.50","Carroll, A W","128","44","5",,
"Vitesse Du Son","14:10:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m ","8","Good To Firm","8","Class 6","21","0","Howarth, Christian","6.50","Haynes, Alice","130","42","7",,
"Asense","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","28","0","Clutterbuck, Rhys","2.00","Moore, G L","124","50","5",,
"Confrerie (IRE)","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","123","0","Bishop, Charles","8.00","Baker, George","135","50","1",,
"Glencoe Boy (IRE)","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","116","0","Cox, William","16.00","Carroll, A W","132","42","4",,
"Kelapa","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","21","0","Burns, Harry","2.50","Parr, Joseph","122","50","2",,
"Miss Metropolitan","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","25","0","Dobie, Georgia","8.00","Houghton, Eve Johnson","124","43","3",,
"Thunderoad","14:40:00","2022-08-03","Brighton","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","6","Class 6","57","0","Watson, Jason","4.00","Carroll, A W","135","50","6",,
"Ban Shoof","15:10:00","2022-08-03","Brighton","Flat (Turf)","Handicap Seller","1m4f ","12","Good To Firm","6","Class 6","123","0","Crouch, Hector","4.50","Moore, G L","135","57","6",,
"Blue Beret","15:10:00","2022-08-03","Brighton","Flat (Turf)","Handicap Seller","1m4f ","12","Good To Firm","6","Class 6","28","0","Heard, Tyler","11.00","Boyle, J R","121","46","4",,
"Global Style (IRE)","15:10:00","2022-08-03","Brighton","Flat (Turf)","Handicap Seller","1m4f ","12","Good To Firm","6","Class 6","28","0","Watson, Jason","0.91","Carroll, A W","128","50","1",,
"Jack Dor","15:10:00","2022-08-03","Brighton","Flat (Turf)","Handicap Seller","1m4f ","12","Good To Firm","6","Class 6","21","0","Hogan, D E","4.00","Jones, Jack","125","47","5",,
