horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Buxted Too","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","8","0","Sanderson, Benjamin","4.00","Williams, Ian","128","73","7",,
"Crimson King (IRE)","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","8","0","Larson, Frederick","8.50","Appleby, M","125","70","1",,
"Dembe","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","23","0","Fraser, Kaiya","2.00","Johnson, B R","135","85","3",,
"Golden Chain (IRE)","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","41","0","Pearson, Laura","7.00","Beckett, R M","124","71","5",,
"Lawn Ranger","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","117","0","Searle, Oliver","16.00","Attwater, M J","115","67","8",,
"Liverpool Knight","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","41","0","Bradley, Paddy","16.00","Murphy, Olly","138","83","4",,
"Marions Boy (IRE)","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","21","0","Jamin, Pierre-Louis","5.50","Teal, R A","127","72","2",,
"Minister For Magic (IRE)","13:23:00","2023-02-11","Lingfield","All Weather","Handicap","1m4f ","12","Standard","8","Class 4","12","0","Osborne, Saffie","8.50","Boughey, George","130","75","6",,
"Arpina (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","9","0","Larson, Frederick","20.00","Feilden, Miss J","125","46","5",,
"Chagall (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","18","0","Hogan, D E","16.00","Jones, Jack","128","47","7",,
"Daphne May","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","21","0","Muscutt, D","1.88","Moore, G L","128","48","1",,
"Divine Messenger","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","21","0","Bradley, Paddy","6.50","Owen, Miss Emma L","125","50","9",,
"Global Style (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","17","0","Ryan, Rossa","9.00","Carroll, A W","128","48","10",,
"Lord Clenaghcastle (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","10","0","Gunn, Molly","8.50","Hoad, M R","121","50","3",,
"My Bonnie Lassie","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","28","0","Carson, William","50.00","Woodman, S","128","43","11",,
"Naadyaa","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","14","0","Bond, Alice","40.00","Parr, Joseph","121","46","2",,
"No Turning Back","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","21","0","Clutterbuck, Rhys","3.50","Phelan, P M","128","50","8",,
"Rainbow Sign","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","28","0","Bryan, Joshua","16.00","Pattinson, Mark","128","49","6",,
"River Chorus (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","14","0","Stott, Kevin","8.00","McEntee, P S","128","49","4",,
"Showdiemlad (IRE)","13:58:00","2023-02-11","Lingfield","All Weather","Non-Handicap","1m ","8","Standard","12","Class 6","122","0","Dawes, Rose","66.00","Brisland, Robyn","121","48","12",,
"Afternoon Tea (IRE)","14:33:00","2023-02-11","Lingfield","All Weather","Novices","1m ","8","Standard","5","Class 4","10","0","Fisher, Jonathan","200.00","Carroll, A W","128","0","4",,
"Cotopaxi Moon","14:33:00","2023-02-11","Lingfield","All Weather","Novices","1m ","8","Standard","5","Class 4","14","0","Muscutt, D","2.00","Ferguson, James","133","0","1",,
"Divine Rapture","14:33:00","2023-02-11","Lingfield","All Weather","Novices","1m ","8","Standard","5","Class 4","No Prev","0","Ryan, Rossa","0.83","Tate, James","128","0","2",,
"Endued (IRE)","14:33:00","2023-02-11","Lingfield","All Weather","Novices","1m ","8","Standard","5","Class 4","23","0","Havlin, Robert","5.00","Fanshawe, J R","133","0","5",,
