horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballykeel (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","19","0","ORegan, Denis","16.00","Elliott, Gordon","166","0","0",,
"Decimation (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","244","0",,"0.00","Bromhead, Henry De","161","0","0",,
"Gonedairy (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","12","0","Prendergast, Niall","125.00","Shanahan, T","152","0","0",,
"Indiana Jones (FR)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","24","0","OKeeffe, Darragh","6.50","Morris, M F","166","134","0",,
"Mahler Mission (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","57","0",,"0.00","McConnell, John C","166","141","0",,
"Rajsalad (FR)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","170","0","ODwyer, Charlie","16.00","ODwyer, Conor","159","0","0",,
"Ramillies (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","235","0","Cooper, Bryan J","1.63","Mullins, W P","166","0","0",,
"Sweet Street (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","28","0","Power, I J","66.00","McGrath, Roger Joseph","159","0","0",,
"Tenzing (IRE)","12:44:00","2022-12-18","Thurles","National Hunt","Beginners Chase","3m.5f ","24.5","Yielding","7","Ire","33","0","OKeeffe, Sean F","1.00","Mullins, W P","166","0","0",,
"Arverne (FR)","13:14:00","2022-12-18","Thurles","National Hunt","Handicap Chase","3m.5f ","24.5","Yielding","20","Ire","77","0","OBrien, P M","5.50","Cromwell, Gavin Patrick","159","103","0",,
"Costalita (IRE)","13:14:00","2022-12-18","Thurles","National Hunt","Handicap Chase","3m.5f ","24.5","Yielding","20","Ire","12","0","Noonan, G B","8.50","Rothwell, P J","138","82","0",,
