horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Calico (GER)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","205","0","Durrell, Mr T","4.50","Skelton, Daniel","151","126","0",,
"Castel Gandolfo (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","27","0","Harrison, Liam","9.00","OBrien, Fergal","147","122","0",,
"Clay Rogers (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","415","0","Davis, D P","12.00","Murphy, Olly","137","119","0",,
"Duffle Coat (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","46","0","OSullivan, Mr M J M","20.00","Elliott, Gordon","168","140","0",,
"Elham Valley (FR)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","24","0","Hogan, Mr J","7.00","OBrien, Fergal","141","119","0",,
"Glimpse Of Gold","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","4","0","Tidball, Jay","66.00","Humphrey, Mrs S J","145","122","0",,
"Lively Citizen (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","196","0","Bellamy, Mr A","8.00","Jeffreys, D J","143","121","0",,
"Nayati (FR)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","29","0","Gillard, Mr T","14.00","McCain Jnr, D","152","127","0",,
"No Trouble (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","14","0","Buckley, Kieran","8.00","McConnell, John C","150","122","0",,
"One Cool Poet (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","10","0","Foley, J B","16.00","Smith, Matthew J","147","119","0",,
"Pisgah Pike (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","27","0","Featherstone, Mr William","14.00","Snowden, Jamie","149","131","0",,
"Soul Icon","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","21","0","Kimber, Harry","8.00","Burke, Kieran","145","117","0",,
"Swaffham Bulbeck (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","21","0","Quinn, Caoilin","22.00","Edmunds, Stuart","152","127","0",,
"Thibault","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","33","0","Ffrench Davis, Mr Ben","28.00","West, Adam","153","128","0",,
"Tullypole Annie (IRE)","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","19","0","OHanlon, P J","9.00","Flood, Peter","148","121","0",,
"Wojood","13:35:00","2022-10-21","Cheltenham","National Hunt","Handicap Hurdle","2m.5f ","16.5","Good To Firm","16","Class 3","15","0","King, D","25.00","Hogan, Denis Gerard","141","119","0",,
"Ash Tree Meadow (FR)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","19","0","Russell, D N","2.00","Elliott, Gordon","166","145","0",,
"Aucunrisque (FR)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","19","0","Cannon, Tom J","3.50","Gordon, C","163","138","0",,
"Byzantine Empire","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","35","0","Brennan, P J","28.00","OBrien, Fergal","166","130","0",,
"Jetoile (IRE)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","19","0","Jacob, Daryl","4.00","Potter, R D","158","131","0",,
"Noahthirtytwored (IRE)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","35","0","Edwards, Lee","66.00","West, Adam","163","119","0",,
"Sole Pretender (IRE)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","25","0","Torrens, Simon","10.00","Lee, Norman","166","150","0",,
"Straw Fan Jack","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","12","0","Houlihan, Sean M","7.50","Lewis, Mrs S W","163","128","0",,
"Uhtred (IRE)","14:10:00","2022-10-21","Cheltenham","National Hunt","Novices Chase","2m ","16","Good To Firm","8","Class 2","53","0","Skelton, Harry","8.00","Skelton, Daniel","158","0","0",,
"Apple Away (IRE)","14:45:00","2022-10-21","Cheltenham","National Hunt","Novices Hurdle","2m4f ","20","Good To Firm","12","Class 2","23","0","Mulqueen, S","10.00","Russell, Miss Lucinda V","152","0","0",,
