horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Indication Call (IRE)","13:55:00","2023-05-08","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Firm","4","Class 5","14","0","Jamin, Pierre-Louis","1.50","Burke, K R","130","0","3",,
"Moyola","13:55:00","2023-05-08","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Firm","4","Class 5","30","0","Mulrennan, Paul","16.00","Russell, Miss Lucinda V","133","0","2",,
"Sennockian (IRE)","13:55:00","2023-05-08","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Firm","4","Class 5","No Prev","0","Fanning, Joe","1.50","Johnston, Charlie","133","0","1",,
"Torvar (IRE)","13:55:00","2023-05-08","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Firm","4","Class 5","9","0","Tudhope, Daniel","3.00","OMeara, D","133","0","4",,
"Aikido (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","13","0","Mulrennan, Paul","9.00","Whillans, Ewan","127","52","6",,
"Basholo (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","12","0","Wheatley, Zak","9.00","Barclay, Stella","120","50","1",,
"Cheese The One","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","24","0","Hart, Jason","8.00","Barclay, Stella","122","47","8",,
"Claim The Stars (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","16","0","Fentiman, Duran","7.00","Easterby, T D","135","60","9",,
"Dick Datchery (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","94","0","Breslin, Andrew","12.00","Bedi, Miss J","119","47","11",,
"Essencial (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","102","0","Tudhope, Daniel","25.00","Bailey, Liam","127","52","10",,
"Freedom Flyer (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","26","0","Eaves, Tom","4.00","Carr, Mrs R A","135","60","7",,
"Muddy Lynn","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","34","0","Swift, Mr Dale","14.00","Spencer, Seb","132","57","4",,
"Nodsasgoodasawink","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","206","0","Mathers, Patrick","11.00","Perratt, Miss L A","121","46","5",,
"One Last Hug","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","3","0","Fanning, Joe","6.50","Goldie, J S","121","46","12",,
"Oriental Lilly","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","4","0","Waugh, Amie","8.50","Goldie, J S","116","46","13",,
"Roman Blaze","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","28","0","Muir, Paula","20.00","Bedi, Miss J","129","57","2",,
"Stay Smart","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","9","0","Mullen, Andrew","16.00","Jardine, I","135","60","14",,
"Two Summers (IRE)","14:25:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","13","Class 6","10","0",,"0.00","Keatley, Adrian Paul","130","55","3",,
"Busby (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","74","0",,"0.00","Kirby, P A","122","70","10",,
"First Impression (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","17","0","Hart, Jason","3.50","Quinn, J J","137","82","1",,
"Glasses Up (USA)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","8","0","Mathers, Patrick","6.50","Smith, R Michael","125","70","7",,
"Great Colaci","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","3","0",,"0.00","Boanas, Miss G","114","64","8",,
"Highwaygrey","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","9","0","Kirrane, Sean","3.00","Easterby, T D","129","77","2",,
"Morning Sun (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","21","0","Garritty, Billy","6.00","Dalgleish, Keith","129","74","6",,
"Snapius (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","11","0","Mulrennan, Paul","8.50","Nash, J A","135","80","9",,
"Society Red","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","18","0","Orr, Oisin","10.00","Fahey, R A","134","79","3",,
"Sophiesticate (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","1","0","Fanning, Joe","25.00","Goldie, J S","124","69","4",,
"Val Bassett (FR)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","18","0","Tudhope, Daniel","8.00","OMeara, D","136","81","11",,
"Zahee (IRE)","14:55:00","2023-05-08","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good To Firm","9","Class 4","16","0","McConnell, Cillian","10.00","McConnell, John C","125","77","5",,
"Abu Royal (IRE)","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","16","0","Fanning, Joe","1.00","Johnston, Charlie","129","0","5",,
"Eagle Day (IRE)","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","74","0","Eaves, Tom","5.50","Ryan, K A","129","0","7",,
"Golden Move","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","209","0","Orr, Oisin","3.33","Fahey, R A","129","0","4",,
"Iron Lion","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","No Prev","0","Tudhope, Daniel","8.00","OMeara, D","129","0","1",,
"Mount King (IRE)","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","19","0","Fentiman, Duran","7.50","Easterby, T D","129","78","3",,
"Mrs Happy (IRE)","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","4","0","Waugh, Amie","80.00","Goldie, J S","119","0","6",,
"The Caltonian","15:30:00","2023-05-08","Ayr","Flat (Turf)","Maiden","1m ","8","Good To Firm","7","Class 5","No Prev","0","Mulrennan, Paul","50.00","Perratt, Miss L A","142","0","2",,
"Be Proud (IRE)","16:05:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","5","Class 5","178","0","Waugh, Amie","14.00","Goldie, J S","129","74","5",,
"Black Friday","16:05:00","2023-05-08","Ayr","Flat (Turf)","Handicap","6f ","6","Good To Firm","5","Class 5","8","0","Mathers, Patrick","5.00","Smith, R Michael","137","77","1",,
