horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Applaus (GER)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","40","0","Smith-Chaston, Emma","10.00","Hammond, Micky","152","96","0",,
"Chumlee (IRE)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","35","0","Stones, Lewis","6.50","Forster, Miss S E","144","85","0",,
"Dont Look Back","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","22","0","Durrell, Mr T","14.00","Young Jnr, William","142","83","0",,
"Maillot Blanc","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","337","0","Williamson, Joseph","6.50","Alexander, N W","164","105","0",,
"Mount Gallion (IRE)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","17","0","Midgley, Tom","3.00","Walford, Mark","168","109","0",,
"Shantou Lucky (IRE)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","36","0","Anderson, Mr A","40.00","Bedi, Miss J","165","106","0",,
"Sleeping Satellite (IRE)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","106","0","Maggs, Mr William","4.50","McCain Jnr, D","161","108","0",,
"Wise Guy (FR)","13:55:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Soft","8","Class 4","13","0","Atkins, Mr Harry","2.50","Edmunds, Stuart","155","101","0",,
"Cornerstone Lad","14:30:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m ","16","Soft","3","Class 4","21","0","OFarrell, C","1.10","Hammond, Micky","156","113","0",,
"Getaway Luv (IRE)","14:30:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m ","16","Soft","3","Class 4","80","0","Quinlan, Sean","3.33","Quinlan, Elizabeth","163","120","0",,
"Grey Skies (IRE)","14:30:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m ","16","Soft","3","Class 4","41","0","Hughes, Brian","1.63","McCain Jnr, D","160","117","0",,
"The Big Jetaway (IRE)","14:30:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m ","16","Soft","3","Class 4","64","0",,"0.00","McCain Jnr, D","160","117","0",,
"Atlanticexpress (IRE)","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","38","0","Quinlan, Sean","25.00","Quinlan, Elizabeth","149","0","0",,
"Charizord (IRE)","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","25","0","Coltherd, Sam W","66.00","Corbett, Mrs Susan","156","0","0",,
"Largy Poet (IRE)","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","23","0",,"0.00","Nicholls, P F","168","127","0",,
"Looking As You Are","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","26","0","Bannister, Harry A A","2.50","Hales, A M","161","114","0",,
"Mr Bramley","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","31","0","OFarrell, C","0.91","OKeeffe, Jedd","163","0","0",,
"Panhandle Slim (IRE)","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","31","0","Hughes, Brian","3.33","McCain Jnr, D","163","115","0",,
"The White Rat","15:05:00","2024-03-30","Carlisle","National Hunt","Novices Hurdle","2m3.5f ","19.5","Soft","6","Class 4","No Prev","0","Hamilton, Jamie","18.00","Easterby, M W","156","0","0",,
"Flower Of Scotland (FR)","15:40:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m4f ","20","Soft","4","Class 3","35","0","Maggs, Mr William","5.00","Thomson, A M","154","117","0",,
"Geryville (FR)","15:40:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m4f ","20","Soft","4","Class 3","30","0","Hughes, Brian","4.50","Hammond, Micky","156","112","0",,
"Go Boy (FR)","15:40:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m4f ","20","Soft","4","Class 3","20","0","Mania, Ryan","1.63","Thomson, A M","164","120","0",,
"High Moon","15:40:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m4f ","20","Soft","4","Class 3","22","0",,"0.00","Menzies, Rebecca","159","115","0",,
"Ned Tanner (IRE)","15:40:00","2024-03-30","Carlisle","National Hunt","Handicap Chase","2m4f ","20","Soft","4","Class 3","20","0","Quinlan, Sean","1.75","Alexander, N W","162","118","0",,
"Artic Mann","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","21","0","McMenamin, Daniel","5.50","Alexander, N W","153","100","0",,
"Clovis Island","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","16","0","Quinlan, Sean","1.88","Richards, N G","168","115","0",,
"Enemy At The Gate (IRE)","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","23","0","Hughes, Brian","3.50","Whillans, D W","154","101","0",,
"Guernesey (FR)","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","20","0","Hamilton, Jamie","16.00","Stephen, Mrs Jackie","159","106","0",,
"Gypseys Secret (IRE)","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","33","0","Mulqueen, S","14.00","Forster, Miss S E","142","89","0",,
"Schalke","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","10","0","Moscrop, Nathan","12.00","Menzies, Rebecca","165","112","0",,
"Shantou Moon (IRE)","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","10","0","Reed, Harry","9.00","Davidson, Tristan","150","97","0",,
"Tfou (FR)","16:15:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","3m1f ","25","Soft","8","Class 4","357","0","Bewley, Callum","5.50","Richards, N G","160","107","0",,
"Baron Briggs (IRE)","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","22","0","Quinlan, Sean","2.50","Thomson, A M","152","81","0",,
"Diamond Road (IRE)","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","128","0","Mulqueen, S","50.00","McGregor, Mrs J C","142","71","0",,
"Great Ballinboris (FR)","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","95","0","Hughes, Brian","2.75","Hammond, Micky","161","90","0",,
"Largy Train","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","16","0","McMenamin, Daniel","1.38","Hogarth, H P","168","97","0",,
"The White Volcano (IRE)","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","303","0","Armson, Philip","11.00","Storey, W","146","78","0",,
"Toombridge","16:50:00","2024-03-30","Carlisle","National Hunt","Handicap Novices Chase","2m5f ","21","Soft","6","Class 5","21","0","Bewley, Callum","11.00","Duncan, I A","162","91","0",,
"Ashjan","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","23","0","Smith-Chaston, Emma","14.00","Forster, Miss S E","139","84","0",,
"Final Edgar (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","18","0","Maggs, Mr William","4.00","Walford, Mark","163","112","0",,
"Foillan (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","32","0","Williamson, Joseph","11.00","Neville, Patrick","161","106","0",,
"Follow Charlie (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","22","0","Smith, Ben","2.75","Smith, R Michael","154","106","0",,
"Jimmy Rabbitte (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","224","0","Coltherd, Sam W","12.00","Coltherd, W S","156","98","0",,
"Masked Crusader (FR)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","23","0","Hughes, Brian","5.00","McCain Jnr, D","168","110","0",,
"Master Breffni (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","24","0","OFarrell, C","5.50","Hammond, Micky","154","96","0",,
"The King Of May (FR)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","36","0","Moscrop, Nathan","25.00","Ellison, B","159","101","0",,
"Tommy Combats (IRE)","17:25:00","2024-03-30","Carlisle","National Hunt","Handicap Hurdle","2m3.5f ","19.5","Soft","9","Class 4","46","0","Quinlan, Sean","5.50","Todhunter, M","152","94","0",,
"Dakota Girl (IRE)","13:15:00","2024-03-30","Cork","Flat (Turf)","Maiden","7f ","7","Heavy","10","Ire","No Prev","0","Foley, Shane","18.00","Harrington, Mrs John","129","0","5",,
"Get Your Groove On (IRE)","13:15:00","2024-03-30","Cork","Flat (Turf)","Maiden","7f ","7","Heavy","10","Ire","45","0","Carroll, G F","100.00","Maher, Peter","129","0","2",,
"Go Big Or Go Home (IRE)","13:15:00","2024-03-30","Cork","Flat (Turf)","Maiden","7f ","7","Heavy","10","Ire","212","0","Lee, W J","2.00","Twomey, P","129","0","1",,
"Katie Bairdie (IRE)","13:15:00","2024-03-30","Cork","Flat (Turf)","Maiden","7f ","7","Heavy","10","Ire","120","0","Slattery, A J","11.00","Stack, J A","129","0","3",,
