horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Delightfully Yours (IRE)","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","22","0","Mitchell, Jack","80.00","Boyle, J R","128","0","6",,
"Galactic Jack (IRE)","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","26","0","Probert, David","1.38","Balding, A M","133","0","7",,
"Manuelito","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","7","0","Atzeni, Andrea","40.00","Hannon (Jnr), Richard","133","0","2",,
"Midnight Lion","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","40","0","Buick, William","2.50","Johnston, M","133","0","4",,
"Mildyjama (IRE)","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","46","0","Ryan, Rossa","7.50","Beckett, R M","128","0","3",,
"Rathgar","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","24","0","Marquand, Tom","4.00","Channon, M R","133","0","5",,
"Royal Deeside","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","42","0","Doyle, Hollie","11.00","King, A","133","0","8",,
"Rule Of Thumb (FR)","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","24","0","Muscutt, D","20.00","Menuisier, David","133","0","1",,
"Steven Seagull","13:50:00","2022-09-21","Goodwood","Flat (Turf)","Maiden","1m2f ","10","Good To Soft","9","Class 2","26","0","Donohoe, Stephen","80.00","Ryan, J","133","0","9",,
"Alazwar (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","18","0","Doyle, Hollie","3.50","Watson, Archie","129","89","1",,
"Enigmatic (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","7","0","Clutterbuck, Rhys","12.00","Parr, Joseph","120","83","8",,
"Lunar Space (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","98","0","Osborne, Saffie","28.00","Osborne, J A","127","90","7",,
"Percys Lad","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","32","0","Eaves, Tom","9.00","Kubler, Daniel","138","98","10",,
"Red Mirage (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","27","0","Buick, William","4.00","Balding, A M","132","92","6",,
"Shelir (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","23","0","Watson, Jason","10.00","OMeara, D","142","102","11",,
"Stately Home (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","104","0","Gordon, Josephine","18.00","Lycett, Shaun","118","78","2",,
"Substantial","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","53","0","Marquand, Tom","5.50","Haggas, W J","122","82","12",,
"The Turpinator (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","25","0","Ryan, Rossa","12.00","Ward, Tom","132","92","5",,
"Trais Fluors","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","4","0","Probert, David","22.00","Channon, M R","120","80","9",,
"Vafortino (IRE)","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","74","0","Muscutt, D","6.00","Foy, Kevin","141","101","3",,
"Via Serendipity","14:25:00","2022-09-21","Goodwood","Flat (Turf)","Handicap Claimer","1m ","8","Good To Soft","12","Class 2","24","0","Donohoe, Stephen","9.00","Fellowes, Charlie","129","89","4",,
"Alcazan","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","4","0","Marquand, Tom","7.00","Teal, R A","127","67","12",,
"Antiphon (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","15","0","Dobie, Georgia","5.00","Murphy, Mike / Keady, Michael","135","80","6",,
"Batchelor Boy (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","15","0","Doyle, Hollie","20.00","Gallagher, J","134","74","1",,
"Coco Bear (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","25","0","Probert, David","7.50","Chamings, P R","130","70","4",,
"Concierge (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","23","0","Havlin, Robert","8.50","Attwater, M J","134","74","13",,
"Endowed","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","4","0","Watson, Jason","7.50","Carroll, A W","134","74","2",,
"Firenze Rosa (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","9","0","Phillips, Mollie","33.00","Bridger, J J","116","61","9",,
"Pettochside","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","15","0","Osborne, Saffie","11.00","Bridger, J J","122","65","5",,
"Regal Envoy (IRE)","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","14","0","Ryan, Rossa","16.00","Cox, C G","134","76","10",,
"Rhubarb","15:00:00","2022-09-21","Goodwood","Flat (Turf)","Handicap","6f ","6","Good To Soft","14","Class 4","13","0","Keeley, Aidan","22.00","Price, R J","117","62","14",,
