horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Grand Voyage (FR)","13:05:00","2022-10-20","Carlisle","National Hunt","Novices Chase","2m4f ","20","Good","3","Class 3","295","0","Coltherd, Sam W","8.00","Coltherd, W S","156","119","0",,
"So Scottish (FR)","13:05:00","2022-10-20","Carlisle","National Hunt","Novices Chase","2m4f ","20","Good","3","Class 3","17","0","McLernon, R P","0.44","Mullins, Emmet","162","132","0",,
"Stoners Choice","13:05:00","2022-10-20","Carlisle","National Hunt","Novices Chase","2m4f ","20","Good","3","Class 3","112","0","Kendrick, Max J P","2.75","OBrien, Fergal","162","137","0",,
"Balkalin (FR)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","18","0","Mulqueen, S","33.00","Barnes, M A","161","102","0",,
"Call Him Now (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","No Prev","0","Willmott, Thomas","150.00","Smith, Mrs S J","149","0","0",,
"Carlo Du Berlais (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","212","0","Brace, Connor","20.00","OBrien, Fergal","154","0","0",,
"Cedar Row (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","No Prev","0","ONeill, Jonjo (Jr)","14.00","ONeill, Jonjo","154","0","0",,
"Densworth (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","131","0","Woods, K K","5.00","Pauling, Ben","154","0","0",,
"Get Up Mush (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","No Prev","0","Skelton, Harry","4.50","Skelton, Daniel","152","0","0",,
"Harjo (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","No Prev","0","Quinlan, Sean","5.00","Longsdon, C E","154","0","0",,
"Hattons Gardens (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","No Prev","0","OFarrell, C","20.00","Thomson, A M","154","0","0",,
"Kicksaftersix (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","263","0","Bewley, Callum","125.00","Todhunter, M","154","0","0",,
"Master Of The Malt","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","325","0","Chapman, Ross","66.00","Bourke, D F","154","0","0",,
"Maximilian (GER)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","224","0","Hughes, Brian","0.91","McCain Jnr, D","154","0","0",,
"Solway Primrose","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","29","0","Dowson, Thomas","200.00","Harrison, Miss L","147","0","0",,
"Wandering West (IRE)","13:35:00","2022-10-20","Carlisle","National Hunt","Novices Hurdle","2m4f ","20","Good To Soft","13","Class 4","192","0","Hamilton, Jamie","100.00","Walford, Mark","152","0","0",,
"Allbetsoff (IRE)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","30","0","Hamilton, Jamie","8.50","Walford, Mark","152","108","0",,
"Benson","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","226","0","OFarrell, C","7.50","Thomson, A M","167","123","0",,
"Crack Du Ninian (FR)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","203","0","Deutsch, Charlie","12.00","Candlish, Jennie","156","112","0",,
"Evita Du Mesnil (FR)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","18","0","Brogan, Kevin","6.50","Scott, Miss Katie","145","101","0",,
"Fringill Dike (IRE)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","20","0","Quinlan, Sean","3.33","OKeeffe, Jedd","163","119","0",,
"Ingleby Hollow","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","96","0",,"0.00","Menzies, Rebecca","168","124","0",,
"Malangen (IRE)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","15","0","McMenamin, Daniel","14.00","Harrison, Miss L","142","98","0",,
"Palm Beach (IRE)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","156","0","Dixon, John","11.00","Dixon, J E","161","124","0",,
"Sunset West (IRE)","14:10:00","2022-10-20","Carlisle","National Hunt","Handicap Hurdle","2m1f ","17","Good To Soft","10","Class 3","234","0","Dowson, Thomas","7.50","Kirby, P A","158","114","0",,
