horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alexander John (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","30","0","Crosse, Nathan","2.75","Comer, Luke","133","75","9",,
"Allie Bear (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","2","0",,"0.00","Farrell, C W J","128","0","11",,
"Engines On (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","9","0","Coen, J","66.00","OBrien, Joseph Patrick","128","0","10",,
"Havana Notion","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","49","0","Carroll, G F","40.00","Feane, John James","133","0","2",,
"Love Enchanted (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","30","0","Hoban, Connor","28.00","Murtagh, J P","128","0","7",,
"Millieblue (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","No Prev","0","Colgan, R C","66.00","Slevin, Nigel","128","0","1",,
"On Our Radar (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","No Prev","0","Slattery, A J","18.00","Slattery, Andrew","133","0","6",,
"Point De Vue","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","28","0","Hayes, C D","10.00","Bunyan, Darren","128","0","4",,
"Red Sky At Night (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","80","0","Enright, M A","28.00","Cawley, Brian Francis","128","0","3",,
"Song For Whoever (IRE)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","70","0","Whelan, R P","2.75","ODonoghue, John","133","0","8",,
"Stormy Entry (USA)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","No Prev","0","Heffernan, J A","25.00","Browne, W P","133","0","5",,
"Sumaffair (USA)","16:30:00","2022-12-16","Dundalk","All Weather","Maiden","6f ","6","Standard","11","Ire","No Prev","0","McDonogh, D P","1.38","OBrien, Joseph Patrick","128","0","12",,
"Annecherie (IRE)","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","16","0","Lee, W J","7.50","Lavery, Ms Sheila","136","69","1",,
"Boom Boom Boom","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","21","0","Davis, Sean","4.50","Byrnes, C","142","75","7",,
"Building Bridges","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","35","0",,"16.00","McGill, Gary","122","55","16",,
"Buttons And Bows (IRE)","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","26","0","McDonogh, D P","33.00","Flynn, Patrick J","136","69","15",,
"Construct","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","49","0","OConnor, Donagh","11.00","McConnell, John C","137","70","8",,
"Dreal Deal (IRE)","17:00:00","2022-12-16","Dundalk","All Weather","Handicap","2m ","16","Standard","14","Ire","16","0","McMonagle, Dylan B","2.50","McNally, Ronan M P","137","70","3",,
