horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bosc Girl (IRE)","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","40","0","Orr, Oisin","11.00","Fahey, R A","137","75","3",,
"Evocative Spark (IRE)","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","8","0","Sousa, Silvestre De","4.00","Holland, Darryll","136","74","1",,
"Flatley","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","10","0","Probert, David","11.00","Wintle, A","132","70","2",,
"Golden Melody (IRE)","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","4","0","Allan, David","28.00","Easterby, T D","132","70","9",,
"Innse Gall","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","162","0","Norton, Francis","14.00","Lidster, Craig","136","74","7",,
"Order Of Malta","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","50","0","Hart, Jason","8.50","Palmer, Hugo","132","70","8",,
"Princess Niyla","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","4","0","Ryan, Rossa","3.00","Brown, A D","130","68","10",,
"Royal Dream","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","17","0","Osborne, Saffie","9.00","Dunlop, E A L","135","73","4",,
"Tobetso (IRE)","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","8","0","McDonald, P J","16.00","Carroll, D","130","68","6",,
"Woodstock City","14:30:00","2024-08-04","Chester","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","10","Class 4","34","0","Loughnane, Mr Billy","6.50","Williams, Ian","139","77","5",,
"Anthropologist","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","23","0","Loughnane, Mr Billy","5.50","Johnston, Charlie","132","72","2",,
"Atomic Mass (IRE)","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","22","0","Garritty, Billy","3.33","Easterby, M W","128","68","1",,
"Dollyana","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","10","0","Edmunds, Lewis","4.50","Muir, W R & Grassick, C","135","75","4",,
"Eighteen Fourteen (IRE)","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","22","0",,"0.00","Pears, Ollie","130","70","5",,
"Herecomesthebear (IRE)","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","22","0","Hart, Jason","12.00","Palmer, Hugo","122","62","3",,
"Law Degree (IRE)","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","19","0","Allan, David","12.00","Easterby, T D","125","65","9",,
"New Bombay","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","15","0","Probert, David","8.00","Balding, A M","128","68","8",,
"Tactical Plan","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","11","0","Sousa, Silvestre De","3.33","Dunlop, E A L","135","75","6",,
"Tuscan Point (IRE)","15:05:00","2024-08-04","Chester","Flat (Turf)","Handicap Nursery","7f ","7","Good","8","Class 5","22","0","Orr, Oisin","8.50","Fahey, R A","131","71","7",,
"Captain Harry (IRE)","15:35:00","2024-08-04","Chester","Flat (Turf)","Maiden","7.5f ","7.5","Good","5","Class 4","No Prev","0","Probert, David","2.25","Balding, A M","133","0","1",,
"Chelsea Old Church","15:35:00","2024-08-04","Chester","Flat (Turf)","Maiden","7.5f ","7.5","Good","5","Class 4","No Prev","0","Muscutt, D","5.00","Bell, M L W","133","0","4",,
"Condotti (IRE)","15:35:00","2024-08-04","Chester","Flat (Turf)","Maiden","7.5f ","7.5","Good","5","Class 4","No Prev","0","Hart, Jason","4.00","Palmer, Hugo","131","0","5",,
"Hot Dancer","15:35:00","2024-08-04","Chester","Flat (Turf)","Maiden","7.5f ","7.5","Good","5","Class 4","No Prev","0","Loughnane, Mr Billy","2.50","Johnston, Charlie","133","0","2",,
"Neardown (IRE)","15:35:00","2024-08-04","Chester","Flat (Turf)","Maiden","7.5f ","7.5","Good","5","Class 4","No Prev","0","Osborne, Saffie","7.50","Osborne, J A","133","0","3",,
"Al Shabab Storm","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","22","0","Watson, Jason","1.25","Balding, A M","130","107","4",,
"Emaraaty Ana","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","47","0","Osborne, Saffie","4.00","Osborne, J A","131","108","5",,
"Flaming Rib (IRE)","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","43","0","Hart, Jason","25.00","Palmer, Hugo","131","100","9",,
"Funny Story","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","23","0","Ryan, Rossa","5.00","Beckett, R M","126","102","3",,
"Harry Three","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","43","0","Loughnane, Mr Billy","14.00","Cox, C G","131","101","1",,
"Queens Guard","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","48","0","Probert, David","50.00","Bell, M L W","122","87","6",,
"Quinault (GER)","16:05:00","2024-08-04","Chester","Flat (Turf)","Non-Handicap","6f ","6","Good","9","Listed Race","15","0","Ghiani, Marco","7.00","Williams, S C","131","100","2",,
