horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Edergoles Angel (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","24","0","Lee, W J","12.00","McCreery, W","123","0","9",,
"Gazelle Dor (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","33","0","Sheehy, Danny","7.00","Grassick, M C","121","0","1",,
"Hooz In Court (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","20","0","Hayes, C D","66.00","Harty, Edward and Patrick","123","0","3",,
"I Am Special (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Horgan, C","66.00","Slattery, Andrew","116","0","4",,
"Kurrawa (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Crosse, Nathan","22.00","Harrington, Mrs John","125","0","11",,
"Nermansa (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","31","0","Ryan, J J G","25.00","Marnane, David","118","0","10",,
"Now (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Leonard, Killian","6.50","Obrien, Donnacha","125","0","2",,
"Proxima Centauri (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Foley, Shane","2.50","Harrington, Mrs John","125","0","6",,
"Roman Dawn (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Slattery, A J","16.00","Slattery, Andrew","129","0","7",,
"Sugar Club (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","No Prev","0","Powell, J A","16.00","Meade, Noel","120","0","5",,
"Transcending (IRE)","16:45:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","11","Ire","7","0","Keane, C T","1.88","Lyons, G M","125","0","8",,
"Campari Soda (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","20","0","Hayes, C D","12.00","Weld, D K","129","0","15",,
"Ebanza (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","20","0","Coen, Ben M","3.33","Murtagh, J P","129","80","2",,
"Emmas Lady (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","No Prev","0","Bakos, G","50.00","Comer, Luke","139","0","4",,
"Expecting A Star (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","61","0","Whelan, R P","20.00","Fahey, Peter","129","0","7",,
"Girl Of Sardinia (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","20","0","Cleary, R P","66.00","Bunyan, Darren / OLeary, G","129","0","6",,
"Golden Ocean (GER)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","25","0","Keane, C T","1.50","OCallaghan, M D","129","0","11",,
"Jancis (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","No Prev","0","Lee, W J","28.00","McCreery, W","129","0","13",,
"Just For One Day (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","14","0","Sheridan, J M","100.00","Molloy, M A","139","0","5",,
"Lucky Melody (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","No Prev","0","Foley, Shane","3.33","Harrington, Mrs John","129","0","8",,
"Lucky Out (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","27","0","Heffernan, J A","9.00","Mullins, Thomas","129","0","3",,
"Magical Circle (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","33","0","Crosse, Nathan","16.00","Harrington, Mrs John","129","0","1",,
"Makaiah (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","No Prev","0","Carroll, G F","50.00","Lyons, G M","129","0","12",,
"Mighty Special","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","No Prev","0","Mulligan, R M","100.00","Mulligan, Paul","122","0","14",,
"Sirene Success (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","28","0","OConnor, Donagh","33.00","Condon, K J","129","0","10",,
"Star Of Atlantis (IRE)","17:20:00","2024-06-13","Leopardstown","Flat (Turf)","Maiden","7f ","7","Good","15","Ire","10","0","Whearty, R","40.00","Gibney, Thomas","124","0","9",,
"Bright Stripes (IRE)","17:55:00","2024-06-13","Leopardstown","Flat (Turf)","Non-Handicap","7f ","7","Good","7","Group 3","19","0","Lee, W J","5.50","Oliver, Andrew","125","102","5",,
