horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Abu Hazem","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","109","0","Kelly, Aidan","100.00","McCann, Anthony","159","0","0",,
"Bleu Denfer (FR)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","72","0","Jacob, Daryl","20.00","Crawford, S R B","166","111","0",,
"Fameaftertheglory","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","26","0","Donoghue, K M","1.75","Cromwell, Gavin Patrick","166","121","0",,
"Kap Dattente","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","78","0","OKeeffe, Darragh","25.00","Bromhead, Henry De","159","0","0",,
"Kippers Company (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","117","0","Torrens, Simon","100.00","Kelly, Muredach","166","0","0",,
"Kitsilano (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","32","0","Power, I J","50.00","Murphy, John Joseph","166","0","0",,
"Loaded By Lunch (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","No Prev","0","OConnor, M P","50.00","McCann, Anthony","161","0","0",,
"Mister Bo (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","53","0","Blackmore, Rachael","14.00","Bromhead, Henry De","166","0","0",,
"Mollys Glory (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","43","0","OSullivan, Mr M J M","9.00","Grassick, M C","154","108","0",,
"Ohallorans Castle (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","23","0","Slevin, J J","50.00","Crawford, S R B","166","0","0",,
"One Big Bang (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","9","0","Flanagan, S W","50.00","Tobin, Paul","166","0","0",,
"Ossifer Hops (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","36","0","ORegan, Denis","25.00","Elliott, Gordon","166","0","0",,
"Run For Harry (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","58","0","Maxwell, C D","18.00","Callaghan, Mrs G","166","0","0",,
"Shanroe Act (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","9","0","Dempsey, Luke","80.00","Thornton, Karl","166","0","0",,
"Shesdoenwell (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","16","0","Walsh, E","100.00","Gibney, Thomas","154","0","0",,
"Smooth Player (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","37","0","Ewing, Sam","3.33","Elliott, Gordon","166","0","0",,
"Thecompanysergeant","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","22","0","Meyler, D","1.50","Hogan, Denis Gerard","166","0","0",,
"Walter Grey (IRE)","13:50:00","2023-03-20","Navan","National Hunt","Maiden Hurdle","2m ","16","Soft To Heavy","18","Ire","23","0","Buckley, Kieran","25.00","Hand, F G","163","0","0",,
"Attitash (IRE)","14:20:00","2023-03-20","Navan","National Hunt","Handicap Hurdle","2m ","16","Soft To Heavy","15","Ire","8","0",,"100.00","Donoghue, Ian","143","96","0",,
"Bigz Belief (IRE)","14:20:00","2023-03-20","Navan","National Hunt","Handicap Hurdle","2m ","16","Soft To Heavy","15","Ire","16","0","Callaghan, Mr K","28.00","Smith, Matthew J","153","110","0",,
