horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Archduke Ferdinand (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","15","0","Swift, Mr Dale","66.00","Waggott, Miss Tracy","133","73","6",,
"Carlton And Co","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","156","0","Gray, S A","14.00","Easterby, M W","126","66","5",,
"Cassy O (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","16","0","Fentiman, Duran","10.00","Easterby, T D","126","66","10",,
"Embarked (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","984","0","Farragher, Adam J","6.00","Fanshawe, J R","113","56","13",,
"Ey Up Its The Boss","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","13","0","Eaves, Tom","7.50","Coyle, Tony","128","68","11",,
"Gypsy Whisper","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","14","0","Whittington, Elisha","25.00","Dixon, Scott","111","56","14",,
"Ibiza Rocks","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","38","0","Rawlinson, Ali","16.00","Greenall, Oliver","131","71","4",,
"Ibn Aldar","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","11","0","Shoemark, Kieran","8.00","Hills, Charles","135","75","7",,
"Magical Effect (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","12","0","Hardie, Cameron","40.00","Carr, Mrs R A","118","58","2",,
"Mercurius Power (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","18","0","Edmunds, Lewis","12.00","Macey, Jessica","131","71","3",,
"Min Till","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","178","0","Garritty, Billy","33.00","Easterby, M W","128","68","12",,
"Rocket Rod (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","13","0","James, S H","28.00","Harker, G A","127","67","9",,
"Royal Musketeer","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","12","0","Costello, Dougie","12.00","Hollinshead, Steph","133","73","15",,
"Thapa VC (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","12","0","Buick, William","6.00","Rimell, M G","136","76","1",,
"Yaaser (IRE)","14:05:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","7f ","7","Good To Firm","15","Class 5","10","0","Mulrennan, Paul","2.75","Goldie, J S","131","71","8",,
"City House (IRE)","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","No Prev","0","Hogan, D E","14.00","Fanshawe, J R","133","0","5",,
"Etretat","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","No Prev","0","Doyle, James","3.33","Johnston, Charlie","133","0","3",,
"Gamraan","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","13","0","Orr, Oisin","28.00","Fahey, R A","133","0","7",,
"Magnificentforce","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","31","0","Jakes, Tommie","33.00","Chapple-Hyam, Jane","126","0","6",,
"Majestic One","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","No Prev","0","Buick, William","0.91","Appleby, Charlie","133","0","2",,
"Salsa Dancer","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","19","0","Crouch, Hector","4.00","Watson, Archie","133","0","1",,
"Tees Touch","14:40:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","7f ","7","Good To Firm","7","Class 5","No Prev","0","McHugh, B","33.00","Nicholls, Adrian","133","0","4",,
"Divya (IRE)","15:15:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","1m4f ","12","Good To Firm","5","Class 5","29","0","Buick, William","4.50","Walker, Ed","123","77","5",,
"Harittondreamboy","15:15:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","1m4f ","12","Good To Firm","5","Class 5","No Prev","0","Da Silva, Raul","125.00","Riches, John","142","0","3",,
"Open Choice (USA)","15:15:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","1m4f ","12","Good To Firm","5","Class 5","40","0","Rodriguez, Callum","9.00","Bethell, Ed","128","0","4",,
"Tajanis (IRE)","15:15:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","1m4f ","12","Good To Firm","5","Class 5","57","0","Farragher, Adam J","3.33","Haggas, W J","125","0","2",,
"Vaguely Royal (IRE)","15:15:00","2023-06-18","Doncaster","Flat (Turf)","Maiden","1m4f ","12","Good To Firm","5","Class 5","16","0","Shoemark, Kieran","0.67","Gosden, John and Thady","128","85","1",,
"Alligator Alley","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","15","0","Tudhope, Daniel","3.50","OMeara, D","135","94","1",,
"Ancient Times","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","1","0","Fraser, Kaiya","4.50","Eustace, Harry","123","89","6",,
"Bond Chairman","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","271","0","Buick, William","7.50","Smart, B","136","95","2",,
"Burning Cash (IRE)","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","22","0","Lee, G","4.50","Midgley, P T","130","89","8",,
"Call Me Ginger","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","10","0","Mulrennan, Paul","18.00","Goldie, J S","130","89","4",,
"King Of Bavaria (IRE)","15:50:00","2023-06-18","Doncaster","Flat (Turf)","Handicap","5f ","5","Good To Firm","8","Class 2","20","0","Doyle, James","3.50","Appleby, M","140","99","5",,
