horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Aqwaam","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","12","0","Buick, William","1.63","Williams, Ian","143","76","2",,
"Candy Shack (FR)","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","124","0","Murphy, Oisin","7.00","Menuisier, David","139","72","3",,
"De Vegas Warrior (IRE)","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","38","0","Rawlinson, Ali","7.00","Appleby, M","135","68","1",,
"Lunar Shadow","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","33","0","Ryan, Rossa","4.00","King, A","134","67","6",,
"Sharp Distinction","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","12","0","Larson, Frederick","3.00","Murphy, Amy","140","76","5",,
"Sindri","12:20:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard To Slow","6","Class 5","5","0","Davies, Harry","11.00","Bell, M L W","123","62","4",,
"Daysofourlives (IRE)","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","32","0","Cherchi, Stefano","7.00","Botti, M","137","89","3",,
"Double March (IRE)","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","56","0","Havlin, Robert","10.00","Woods, S P C","131","83","6",,
"Lucky Fifteen (FR)","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","73","0","Ryan, Rossa","2.00","Beckett, R M","133","85","2",,
"Man Of Monaco (IRE)","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","10","0","Fanning, Joe","2.75","Johnston, Charlie","130","82","7",,
"Queen Regent","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","31","0","Murphy, Oisin","2.75","Gosden, John and Thady","133","85","5",,
"Silver Gunn (IRE)","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","79","0","Quinn, Jimmy","14.00","Botti, M","135","84","4",,
"Tony Montana","12:55:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard To Slow","7","Class 3","25","0","Levey, S M","9.00","Bell, M L W","135","87","1",,
"Cariad","13:30:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m ","8","Standard To Slow","7","Class 6","3","0","Jamin, Pierre-Louis","2.25","Scott, George","139","64","4",,
"Channel Packet","13:30:00","2023-11-07","Chelmsford City","All Weather","Handicap","1m ","8","Standard To Slow","7","Class 6","19","0","Larson, Frederick","7.50","Appleby, M","123","46","3",,
