horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Angel Bleu (FR)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","38","0","Crouch, Hector","50.00","Beckett, R M","128","112","5",,
"Berkshire Shadow","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Murphy, Oisin","25.00","Balding, A M","128","113","1",,
"Cash (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","26","0","Marquand, Tom","16.00","Simcock, D M","128","109","9",,
"Chindit (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Dobbs, Pat","12.00","Hannon (Jnr), Richard","128","115","12",,
"Inspiral","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","248","0","Dettori, L","2.50","Gosden, John and Thady","125","120","6",,
"Light Infantry (FR)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Spencer, Jamie","16.00","Simcock, D M","128","116","2",,
"Lusail (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Moore, Ryan","25.00","Hannon (Jnr), Richard","128","111","3",,
"Modern Games (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Buick, William","2.25","Appleby, Charlie","128","121","8",,
"Mutasaabeq","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","31","0","Crowley, Jim","14.00","Hills, Charles","128","119","10",,
"Native Trail","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","46","0","Doyle, James","6.00","Appleby, Charlie","128","119","4",,
"Pogo (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","256","0","Shoemark, Kieran","80.00","Hills, Charles","128","115","7",,
"Triple Time (IRE)","14:30:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","1m ","8","Good","12","Group 1","290","0","Callan, N","28.00","Ryan, K A","128","107","11",,
"Alfa Whiteburd (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","18","0","Lee, Clifford","250.00","Lidster, Craig","129","0","20",,
"Army Ethos","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","27","0","Doyle, Hollie","16.00","Watson, Archie","129","0","12",,
"Asadna (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","30","0","Buick, William","2.75","Boughey, George","129","0","17",,
"Bobsleigh (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","18","0","Bishop, Charles","18.00","Houghton, Eve Johnson","129","0","5",,
"Bucanero Fuerte","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","87","0","Stott, Kevin","12.00","Murray, Adrian","129","0","14",,
"Buyin Buyin (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","24","0","Heffernan, J A","50.00","Browne, W P","129","0","9",,
"Chief Mankato","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","22","0","McDonald, James","22.00","Hills, Charles","129","0","10",,
"Cuban Thunder (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","33","0","Ryan, Rossa","66.00","Davis, D J S Ffrench","129","0","16",,
"Emperors Son (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","18","0","Orr, Oisin","18.00","Fahey, R A","129","0","11",,
"Fandom","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","No Prev","0","Ortiz Jr, Irad","25.00","Ward, Wesley","129","0","15",,
"Flag Of St George (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","33","0","Tart, Robert","80.00","Chapple-Hyam, Jane","129","0","2",,
"Givemethebeatboys (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","24","0","Dettori, L","4.00","Harrington, Mrs John","129","0","7",,
"Haatem (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","18","0","Dobbs, Pat","22.00","Hannon (Jnr), Richard","129","0","8",,
"Packard (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","14","0","Egan, David","150.00","Hannon (Jnr), Richard","129","0","1",,
"Politico (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","24","0","Doyle, James","125.00","Johnston, Charlie","129","0","4",,
"Prince X J (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","11","0","Keane, C T","150.00","OCallaghan, M D","129","0","22",,
"River Tiber (IRE)","15:05:00","2023-06-20","Ascot","Flat (Turf)","Non-Handicap","6f ","6","Good","22","Group 2","30","0","Moore, Ryan","1.88","OBrien, A P","129","0","6",,
