horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ben Macdui (IRE)","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","9","0",,"0.00","Midgley, P T","149","63","7",,
"Ever Rock (IRE)","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","2","0","McGuinness, Miss A","10.00","Lambe, J J","140","61","6",,
"John Kirkup","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","1","0","Smith, Becky","4.50","Thompson, D W","145","59","1",,
"Modular Magic","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","30","0","Keighley, Miss A M","8.50","Barron, T D","153","70","3",,
"One Last Hug","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","34","0","Harper, Miss Lucy","6.00","Goldie, J S","136","57","2",,
"Showalong","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","15","0","Easterby, Mr Thomas","2.00","Easterby, T D","153","72","8",,
"Soul Seeker (IRE)","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","9","0","Brotherton, Miss S","3.33","OMeara, D","154","68","5",,
"Woobay (IRE)","14:30:00","2023-07-09","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","7","Class 5","22","0","Brown, Pippa","18.00","Makin, Phillip","144","63","4",,
"Appellant (IRE)","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","No Prev","0","Rodriguez, Callum","6.50","Fellowes, Charlie","133","0","2",,
"Dingwall","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","46","0","Mullen, Andrew","5.00","Jardine, I","133","0","4",,
"Foreign Exchange","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","24","0","Tudhope, Daniel","28.00","Burke, K R","133","0","7",,
"Master Franca (IRE)","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","22","0","Mulrennan, Paul","5.00","Palmer, Hugo","133","0","3",,
"Sennockian (IRE)","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","16","0","Fanning, Joe","1.63","Johnston, Charlie","133","78","5",,
"Strong Request","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","49","0","James, S H","12.00","Burke, K R","133","0","6",,
"Vantheman (IRE)","15:05:00","2023-07-09","Ayr","Flat (Turf)","Maiden","6f ","6","Good To Soft","7","Class 5","25","0","Eaves, Tom","5.50","Ryan, K A","133","0","1",,
"Banner Road (IRE)","15:40:00","2023-07-09","Ayr","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","12","Class 6","16","0","James, S H","6.50","Goldie, J S","135","48","7",,
"Darker","15:40:00","2023-07-09","Ayr","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","12","Class 6","15","0","Sullivan, James P","11.00","Carr, Mrs R A","135","47","3",,
"Elettaria (IRE)","15:40:00","2023-07-09","Ayr","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","12","Class 6","34","0","Winn, Mark","28.00","Wainwright, J S","132","43","9",,
"Far From A Ruby","15:40:00","2023-07-09","Ayr","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","12","Class 6","16","0","Dennis, Phil","4.50","Scott, Miss Katie","135","49","8",,
"Hollis Brown","15:40:00","2023-07-09","Ayr","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","12","Class 6","55","0","Peate, Jonny","28.00","Perratt, Miss L A","132","45","6",,
