horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bloomin Robbery (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","19","0","Hart, Jason","5.00","Quinn, J J","128","0","7",,
"Genevieve","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","No Prev","0","Mulrennan, Paul","18.00","Goldie, J S","137","0","4",,
"Hold On Together (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","19","0","Dennis, Phil","28.00","Goldie, J S","128","0","5",,
"Loch Carron (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","368","0","Fanning, Joe","4.00","Johnston, Charlie","128","0","1",,
"Maggies Tern (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","21","0","Peate, Jonny","1.63","Fell, Roger","123","72","8",,
"Sweet Carboline (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","No Prev","0","Waugh, Amie","50.00","Goldie, J S","123","0","6",,
"Wambamwigwam (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","16","0","Hardie, Cameron","28.00","Goldie, J S","128","0","3",,
"Woobay (IRE)","18:00:00","2023-05-23","Ayr","Flat (Turf)","Maiden","6f ","6","Good","8","Class 5","19","0","Scott, Rowan","2.75","Makin, Phillip","137","0","2",,
"Berry Edge (IRE)","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","19","0","Beasley, Connor","4.50","Dods, M","136","66","4",,
"Bulls Aye (IRE)","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","8","0","Mullen, Andrew","12.00","Jardine, I","127","57","3",,
"Coconut Bay","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","8","0","Hart, Jason","14.00","Davidson, Tristan","124","54","9",,
"Flying Moon (GER)","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","19","0","Mathers, Patrick","2.25","Smith, R Michael","128","58","1",,
"Graces Quest","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","9","0","Mulrennan, Paul","9.00","Goldie, J S","135","65","10",,
"Havana Party","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","4","0","Sexton, Ryan","5.50","Jardine, I","127","60","8",,
"My Macho Man (IRE)","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","19","0","Dennis, Phil","16.00","Scott, Miss Katie","133","63","5",,
"Royal Countess","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","19","0","Muir, Paula","9.00","Smith, R Michael","117","50","6",,
"St Andrews Castle","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","4","0","Peate, Jonny","12.00","Goldie, J S","121","56","2",,
"Tafsir (USA)","18:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","1m2f ","10","Good","10","Class 6","14","0","Hardie, Cameron","8.00","Goldie, J S","116","46","7",,
"Abduction (FR)","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","23","0","Mulrennan, Paul","2.50","Goldie, J S","135","87","5",,
"Fast And Loose","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","17","0","Eaves, Tom","4.00","Ryan, K A","130","82","2",,
"Shalaa Asker","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","23","0","Sexton, Ryan","12.00","Keatley, Adrian Paul","128","83","8",,
"Significantly","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","220","0","Lee, G","7.50","Camacho, Miss J A","136","88","6",,
"Soldiers Minute","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","6","0","Fanning, Joe","3.00","Dalgleish, Keith","135","87","4",,
"Venturous (IRE)","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","46","0","Hart, Jason","25.00","Barron, T D","134","86","1",,
"Walking On Clouds (IRE)","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","23","0","Stammers, Oliver","25.00","Tuer, Grant","128","83","3",,
"Woven","19:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","17","0","Beasley, Connor","5.00","Dods, M","137","89","7",,
"Bonito Cavalo","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","4","0","Mulrennan, Paul","3.50","Goldie, J S","136","53","2",,
"Danah Star","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","18","0","Costello, Dougie","12.00","Wainwright, J S","129","46","7",,
"Nodsasgoodasawink","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","15","0","Mathers, Patrick","14.00","Perratt, Miss L A","129","46","1",,
"One Last Hug","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","15","0","Fanning, Joe","2.25","Goldie, J S","133","50","4",,
"Smooth Red","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","8","0","Scott, Rowan","33.00","Whillans, Ewan","127","52","6",,
"Sosallycanwait (IRE)","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","17","0","Hart, Jason","2.00","Breen, Leanne","137","54","5",,
"Stay Smart","19:30:00","2023-05-23","Ayr","Flat (Turf)","Handicap","5f ","5","Good","7","Class 6","15","0","Mullen, Andrew","8.50","Jardine, I","140","57","3",,
"Black Friday","20:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","15","0","Mathers, Patrick","18.00","Smith, R Michael","126","76","8",,
"Classy Al","20:00:00","2023-05-23","Ayr","Flat (Turf)","Handicap","7.5f ","7.5","Good","8","Class 4","19","0","Hardie, Cameron","3.33","Goldie, J S","120","70","4",,
