horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ebony Maw","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","7","0","Feilden, Sam","40.00","Whillans, Ewan","130","65","3",,
"Excelcius (USA)","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","21","0","Young, Archie","25.00","Jardine, I","125","67","2",,
"Ghadbbaan","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","19","0","Jary, Alex","7.00","Walford, Mark","129","64","8",,
"Glasses Up (USA)","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","23","0","Sanna, G","8.00","Smith, R Michael","131","66","5",,
"Go Bob Go (IRE)","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","8","0","Parkinson, Erika","66.00","Smith, R Michael","116","51","1",,
"Golden Shot","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","276","0","Cole, Morgan","0.83","Prescott, Sir Mark","137","72","4",,
"Kondo Isami (IRE)","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","273","0","Wilson-Ruddock, Curtis","50.00","Smith, R Michael","128","70","9",,
"Lednikov","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","12","0","Croot, Elle-May","14.00","Furtado, Ivan","128","63","7",,
"Two Auld Pals (IRE)","14:30:00","2023-07-24","Ayr","Flat (Turf)","Handicap","1m5f ","13","Good To Soft","9","Class 5","9","0","Pyle, William","3.50","Goldie, J S","133","68","6",,
"Batal Zabeel (IRE)","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","23","0","James, S H","5.50","Ryan, K A","133","0","5",,
"Dorothy Lawrence","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","66","0","Tudhope, Daniel","0.22","Burke, K R","128","90","4",,
"Lazareti (IRE)","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","No Prev","0","Mullen, Andrew","22.00","Jardine, I","128","0","1",,
"Nanas Ancestors","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","9","0","Pyle, William","80.00","Goldie, J S","121","0","6",,
"Pilgrim","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","No Prev","0","Rodriguez, Callum","25.00","Barron, T D","133","0","3",,
"Whogoesthere (IRE)","15:05:00","2023-07-24","Ayr","Flat (Turf)","Maiden","5f ","5","Good To Soft","6","Class 4","16","0","Shaw, Harrison","12.00","Carroll, D","133","0","2",,
"Bloomin Robbery (IRE)","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","31","0","Breslin, Andrew","16.00","Smith, R Michael","114","47","2",,
"Borough","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","16","0","Pyle, William","4.00","Jardine, I","121","58","5",,
"Grandad Bob (IRE)","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","16","0","Mulrennan, Paul","6.50","Midgley, P T","134","64","4",,
"Mistamac","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","25","0","Hart, Jason","4.50","Quinn, J J","135","65","3",,
"Mrs Happy (IRE)","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","9","0","Waugh, Amie","66.00","Goldie, J S","111","46","1",,
"Ski Angel","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","41","0","Norton, Francis","14.00","Smith, R Michael","116","46","8",,
"The Camacho Kid (IRE)","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","14","0","Elliott, Andrew","33.00","Carroll, D","116","46","6",,
"Whiskey Priest (IRE)","15:40:00","2023-07-24","Ayr","Flat (Turf)","Handicap","5f ","5","Good To Soft","8","Class 6","5","0","Shaw, Harrison","1.00","Carroll, D","129","59","7",,
