horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Apache Star (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","32","0","Evans, Miss Tilly","18.00","Loughnane, Daniel Mark","147","66","8",,
"Burj Malinka (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","16","0","Nicholls, Mr Jack","4.50","Nicholls, Adrian","149","66","9",,
"Count Dorsay (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","14","0","Easterby, Mr Thomas","7.00","Easterby, T D","151","70","7",,
"Elladora","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","7","0","Price, Mr Ryan","22.00","Hammond, Micky","130","51","4",,
"Giselles Izzy (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","25","0","Crawford, Miss Hannah","8.00","Jardine, I","145","64","11",,
"Huddle Up (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","17","0","Keighley, Miss A M","3.33","Barron, T D","155","69","3",,
"Impressor (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","8","0","Sangster, Mr Ned","14.00","Makin, Phillip","149","70","5",,
"Lady Celia","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","193","0","Collier, Miss A","28.00","Brown, A D","146","63","2",,
"Mighty Power (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","33","0","Skelton, Mr Kevin","14.00","Barclay, Stella","144","63","1",,
"Willingly","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","14","0","Cagney, Eireann","5.50","Usher, M D I","151","65","6",,
"Woobay (IRE)","17:55:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","5f ","5","Soft","11","Class 5","202","0","Brown, Pippa","11.00","Brooke, Daniel","151","70","10",,
"Elementary Charge (IRE)","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","31","0","Eaves, Tom","20.00","Lidster, Craig","128","0","8",,
"Final Angel (IRE)","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","No Prev","0","Murtagh, Connor","10.00","Fahey, R A","128","0","4",,
"Kiss Me My Love (IRE)","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","13","0","Norton, Francis","2.75","Johnston, Charlie","128","0","6",,
"Larchill Lass","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","24","0","Jamin, Pierre-Louis","2.75","Burke, K R","126","0","2",,
"Meccas Symphony","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","No Prev","0",,"0.00","Dods, M","128","0","5",,
"Party Bear (IRE)","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","No Prev","0","James, S H","1.50","Burke, K R","128","0","1",,
"Toota (IRE)","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","10","0","Fentiman, Duran","40.00","Easterby, T D","126","0","7",,
"Wipeout","18:25:00","2024-05-30","Carlisle","Flat (Turf)","Maiden","5f ","5","Soft","7","Class 4","10","0","Breslin, Andrew","14.00","Smart, B","123","0","3",,
"Almanjoor (IRE)","18:55:00","2024-05-30","Carlisle","Flat (Turf)","Novices","6f ","6","Soft","5","Class 3","12","0","Russell, Harry","12.00","Fahey, R A","133","0","4",,
"Eves Boy","18:55:00","2024-05-30","Carlisle","Flat (Turf)","Novices","6f ","6","Soft","5","Class 3","No Prev","0","Mulrennan, Paul","18.00","Dods, M","133","0","3",,
"Greek Gift (IRE)","18:55:00","2024-05-30","Carlisle","Flat (Turf)","Novices","6f ","6","Soft","5","Class 3","2","0","James, S H","16.00","Burke, K R","126","0","2",,
"It Aint Two","18:55:00","2024-05-30","Carlisle","Flat (Turf)","Novices","6f ","6","Soft","5","Class 3","13","0","Probert, David","0.33","Palmer, Hugo","133","0","5",,
"Rex Carver","18:55:00","2024-05-30","Carlisle","Flat (Turf)","Novices","6f ","6","Soft","5","Class 3","10","0","Norton, Francis","4.50","Johnston, Charlie","131","0","1",,
"Blufferonthebus (IRE)","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","10","0","Pyle, William","3.33","Lidster, Craig","138","66","7",,
"Infinite Honour","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","12","0","Muscutt, D","4.00","Corbett, Mrs Susan","132","55","2",,
"Jesmond Dawn (IRE)","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","10","0","Shaw, Harrison","6.50","Tuer, Grant","136","59","9",,
"Millbuie","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","13","0","Breslin, Andrew","66.00","Whillans, Ewan","120","46","3",,
"Naturalia","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","25","0","Mullen, Andrew","20.00","Whillans, D W","136","59","6",,
"Oceanic Wonder","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","10","0","Kirrane, Sean","8.50","Easterby, T D","130","53","5",,
"Pearl Sands (IRE)","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","24","0","Robinson, Ben","22.00","Ellison, B","133","56","10",,
"Serendipitous Lady (IRE)","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","12","0","Probert, David","5.50","Cunha, Dylan","131","54","4",,
"Top Flight Century (FR)","19:25:00","2024-05-30","Carlisle","Flat (Turf)","Handicap","1m1f ","9","Soft","10","Class 6","173","0","Gilligan, Jack","5.00","Prescott, Sir Mark","128","51","8",,
