horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Benwelt Gem (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","28","0","Rutledge, Siobhan","33.00","McConnell, John C","118","0","13",,
"Bettys Secret (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Powell, J A","33.00","Fahey, Mark","118","0","6",,
"Cash Collector (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Whelan, R P","16.00","Collins, Tracey / Halford, Mick","132","0","8",,
"Celebrity Icon (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Foley, Shane","3.50","Harrington, Mrs John","127","0","5",,
"Chick Flick (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Hayes, C D","28.00","Halley, Josh","121","0","9",,
"Clever Impulse (USA)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","33","0","Halpin, G P","1.38","OBrien, Joseph Patrick","125","0","2",,
"Dandy Lichious (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","70","0","Stone-Walsh, C","11.00","Flynn, Paul W","127","75","3",,
"Eddie G (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","15","0","Caffrey, Adam","25.00","McGuinness, Adrian","123","0","12",,
"Jaadil (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","118","0","Kearney, J","14.00","Lyons, G M","120","0","1",,
"Sofia Tesoro (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","34","0","Ryan, J J G","66.00","McCourt, T G","118","0","7",,
"Step It Out (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Carroll, G F","4.00","OCallaghan, M D","127","0","11",,
"Strings Of Gold (IRE)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","McAteer, L T","16.00","Barrett, James M","128","0","4",,
"Tiger King (FR)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","28","0","Lee, W J","14.00","OBrien, Richard John","132","0","10",,
"Twotwo And Two (FR)","13:50:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Curran, D N","40.00","Leavy, James","121","0","14",,
"Are You In Or Out (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","25","0","Heffernan, J A","150.00","Stafford, Paul","127","0","2",,
"Ateenosix (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","33","0","Whelan, R P","8.00","Collins, Tracey / Halford, Mick","126","0","14",,
"Bacio (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","14","0","Rutledge, Siobhan","150.00","Lavery, Ms Sheila","123","0","12",,
"Bergamasco (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","14","0","Ryan, J J G","8.00","Davison, Jack W","123","0","9",,
"Brackloon Bay (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Powell, J A","8.50","McCreery, W","120","0","8",,
"Little Lady Lucy (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","Halpin, G P","7.00","OBrien, Joseph Patrick","129","0","1",,
"Nedita (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","No Prev","0","McAteer, L T","6.50","Marnane, David","128","0","7",,
"Neo Smart (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","32","0","Cleary, R P","14.00","Bolger, J S","123","72","11",,
"Ocean Bliss (IRE)","14:20:00","2023-11-15","Dundalk","All Weather","Maiden","7f ","7","Standard","14","Ire","87","0","Foley, Shane","5.00","Harrington, Mrs John","123","0","4",,
