horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"American Mike (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","191","0","Kennedy, J W","0.20","Elliott, Gordon","166","0","0",,
"Cocoplum (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","154","0","ORegan, Denis","33.00","McBratney, C A","159","0","0",,
"Gills Supreme (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","No Prev","0","OCallaghan, Shane","50.00","OSullivan, Ross","152","0","0",,
"Jimlis Glory","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","60","0","Moore, J M","250.00","Watson, R K","166","0","0",,
"Letsbeclearaboutit (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","580","0","Donoghue, K M","3.00","Cromwell, Gavin Patrick","166","0","0",,
"Thunder Down Under (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","861","0","Russell, D N","8.50","Elliott, Gordon","166","115","0",,
"Wee Jerry (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","267","0","Dunleavy, Mr B","200.00","McCluskey, Neill","159","0","0",,
"Yolande Court (IRE)","12:20:00","2022-11-04","Down Royal","National Hunt","Maiden Hurdle","2m6.5f ","22.5","Yielding To Soft","8","Ire","14","0","OKeeffe, Darragh","150.00","Christie, D M","159","0","0",,
"Battle Of Benburb (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","42","0","Buckley, Kieran","20.00","McConnell, John C","156","95","0",,
"Carrig Carol (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","14","0","Condon, R J","22.00","Croke, Peter","156","95","0",,
"Chosen Diamond (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","244","0","Cooper, Bryan J","20.00","Cawley, Edward","165","99","0",,
"Crossgaleschicflic (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","19","0","ODwyer, Charlie","33.00","ODwyer, Conor","149","90","0",,
"Fizzlestick (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","33","0","Torrens, Simon","50.00","ODwyer, Conor","161","95","0",,
"Gamigin (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","8","0","Ewing, Sam","40.00","Kelly, Noel C","160","96","0",,
"Glenmalure Lodge (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","24","0","Foley, J B","18.00","Rothwell, P J","149","83","0",,
"Golas Tiep (FR)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","159","0","Mullins, D E","14.00","McBratney, C A","168","102","0",,
"I Cant Remember (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","15","0","OCallaghan, Shane","22.00","McBratney, C A","139","80","0",,
"Jungle Prose (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","15","0","Russell, D N","2.25","Elliott, Gordon","163","97","0",,
"Kinnegad Lad (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","24","0","McConville, Mr D J","33.00","McConville, Stephen","145","86","0",,
"Magic Sea (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","28","0","Moore, J M","40.00","Dawson, Mrs Sarah","163","97","0",,
"Menindee (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","23","0","Harvey, Mr B W","6.50","Christie, D M","158","97","0",,
"Penthouse Poppet (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","8","0","Brouder, Gavin","40.00","McBratney, C A","147","86","0",,
"Rebellious Gale (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","96","0","Carberry, Peter","10.00","Martin, A J","167","101","0",,
"Serpolette (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","35","0","Walsh, E","22.00","Delany, E D","160","99","0",,
"Spancil Hill (IRE)","12:55:00","2022-11-04","Down Royal","National Hunt","Handicap Hurdle","3m ","24","Yielding To Soft","20","Ire","255","0","OKeeffe, Darragh","33.00","McCourt, T G","151","85","0",,
