horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Book Of Tales","17:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m5f ","13","Firm","5","Class 5","13","0","Norton, Francis","1.88","Johnston, Charlie","121","69","1",,
"Bravura","17:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m5f ","13","Firm","5","Class 5","26","0","Morris, Luke","3.50","Prescott, Sir Mark","126","74","3",,
"Hidden Depths (IRE)","17:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m5f ","13","Firm","5","Class 5","28","0","Keniry, L P","6.00","Mulholland, N P","133","66","4",,
"Lady Rascal","17:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m5f ","13","Firm","5","Class 5","12","0","Loughnane, Mr Billy","3.50","Boughey, George","124","75","2",,
"Songo (IRE)","17:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m5f ","13","Firm","5","Class 5","1","0","ONeill, K T","5.00","Harris, M F","144","77","5",,
"Easel","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","9","0","Morris, Luke","6.50","Portman, J G","126","0","3",,
"Fistral Beach (IRE)","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","35","0","Loughnane, Mr Billy","12.00","Scott, George","125","0","5",,
"Invincible Tiger (IRE)","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","28","0","Norton, Francis","2.25","Tate, James","128","0","2",,
"Lady Of Sardinia","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","20","0","Planas, Connor","3.00","Williams, S C","128","0","4",,
"Moes Legacy","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","18","0","Fallon, Cieren","50.00","Harris, R A","126","0","6",,
"She Is A Keeper (IRE)","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","9","0","Dobbs, Pat","3.00","Hannon (Jnr), Richard","128","0","7",,
"Tenhotfourcrazy (IRE)","18:10:00","2023-06-28","Bath","Flat (Turf)","Novices","5.5f ","5.5","Firm","7","Class 4","No Prev","0","Marsh, Finley","8.00","Dascombe, Tom","128","0","1",,
"All In The Hips (IRE)","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","29","0","Shepherd, Callum","8.00","Evans, P D","137","67","5",,
"Fragrance","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","18","0","Fallon, Cieren","6.50","Harris, R A","130","60","1",,
"Glamorous Star (IRE)","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","274","0","Phillips, Mollie","12.00","Carroll, A W","113","46","2",,
"Gustav Ucicky (IRE)","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","13","0","Loughnane, Mr Billy","3.00","Appleby, M","132","65","4",,
"Outreach","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","11","0","Haynes, Joey","5.00","Usher, M D I","134","64","6",,
"Spirit Of Breeze (IRE)","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","9","0","Dobbs, Pat","3.50","Moore, G L","133","63","3",,
"Talamanca","18:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","5.5f ","5.5","Firm","7","Class 6","19","0","ONeill, K T","4.50","Spencer, Richard","134","64","7",,
"Alfred Cove","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","6","0","Phillips, Mollie","4.00","Carroll, A W","126","57","7",,
"Connies Rose","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","2","0","ONeill, K T","2.50","Harris, Miss G","138","66","1",,
"Neptune Legend (IRE)","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","112","0","Gunn, Molly","16.00","Carroll, A W","124","59","4",,
"Regal Envoy (IRE)","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","13","0","Shepherd, Callum","4.00","Knight, W J","142","70","5",,
"Street Parade","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","34","0","Fallon, Cieren","16.00","Attwater, M J","135","63","3",,
"Symbol of Hope","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","19","0","Loughnane, Mr Billy","4.00","Harris, Miss G","136","67","2",,
"Thank The Lord","19:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","5f ","5","Firm","7","Class 5","22","0","Morris, Luke","6.00","Hodgson, Simon","125","53","6",,
"By Pass","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","19","0","Williams, Jordan","14.00","Turner, W G M","133","44","2",,
"Deacs Delight","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","4","0","ONeill, K T","3.33","Cole, P F I","143","47","3",,
"Fact Or Fable (IRE)","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","18","0","Loughnane, Mr Billy","3.50","Moore, J S","135","50","7",,
"Millicent","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","12","0","Keeley, Aidan","4.50","Frost, Kevin","133","48","4",,
"Royal Debut (IRE)","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","4","0","Planas, Connor","6.50","Hodgson, Simon","133","47","5",,
"Send In The Clouds","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","19","0","Fallon, Cieren","8.00","Carroll, A W","138","45","6",,
"Shabs","19:40:00","2023-06-28","Bath","Flat (Turf)","Non-Handicap","1m ","8","Firm","7","Class 6","18","0","Morris, Luke","4.00","Parr, Joseph","138","49","1",,
"Adwan","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","30","0","Hitchcott, Sam","14.00","Hannon (Jnr), Richard","129","70","3",,
"Ciotog (IRE)","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","28","0","Loughnane, Mr Billy","16.00","Loughnane, Daniel Mark","135","69","8",,
"Havana Goldrush","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","23","0","Keniry, L P","5.00","Moore, J S","135","66","5",,
"Hi Clare (IRE)","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","16","0","Norton, Francis","3.50","Johnston, Charlie","132","73","7",,
"Jade Country","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","23","0","Shepherd, Callum","12.00","Flint, J L","141","72","4",,
"Natzor (FR)","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","13","0","Morris, Luke","4.50","Watson, Archie","135","76","2",,
"Palamon (IRE)","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","71","0","Dobbs, Pat","6.50","Hannon (Jnr), Richard","131","72","1",,
"War Chant (IRE)","20:10:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m ","8","Firm","8","Class 5","15","0","Planas, Connor","2.75","Guest, Rae","122","68","6",,
"Craggy Range (IRE)","20:40:00","2023-06-28","Bath","Flat (Turf)","Handicap","1m2f ","10","Firm","7","Class 6","36","0","Planas, Connor","3.00","Walker, Ed","118","45","1",,
