horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alpha Crucis (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","No Prev","0","Hornby, Rob","66.00","Moore, G L","130","0","6",,
"Blanchland (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","22","0","Stott, Kevin","16.00","Chapple-Hyam, Jane","130","0","7",,
"Bridge","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","44","0","Havlin, Robert","80.00","Meehan, B J","130","0","5",,
"Connemara Coast","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","No Prev","0","Moore, Ryan","6.50","Hughes, Richard","130","0","9",,
"Double Down (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","No Prev","0","Tudhope, Daniel","18.00","Ward, Tom","130","0","2",,
"Imaginary World (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","No Prev","0","Callan, N","2.25","Tate, James","130","0","8",,
"Oj Lifestyle (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","22","0","Queally, T P","2.50","Moore, G L","136","0","3",,
"Royal Jet","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","No Prev","0","Probert, David","9.00","Balding, A M","130","0","4",,
"U S S Constitution (IRE)","14:00:00","2022-09-03","Ascot","Flat (Turf)","Novices","7f ","7","Good","9","Class 4","13","0","Osborne, Saffie","3.50","Walker, Ed","127","0","1",,
"Courageous Knight","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","16","0","Moore, Ryan","2.00","Appleby, Charlie","135","95","6",,
"Rose Prick (IRE)","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","15","0","Osborne, Saffie","2.50","Walker, Ed","116","79","5",,
"Signcastle City (IRE)","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","15","0","Tudhope, Daniel","7.50","Hannon (Jnr), Richard","129","89","4",,
"Sunningdale (IRE)","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","23","0","Muscutt, D","3.50","Cole, P F I","122","82","1",,
"The Toff (IRE)","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","14","0","Dawson, R","20.00","Hills, Charles","116","76","2",,
"Urban Sprawl","14:35:00","2022-09-03","Ascot","Flat (Turf)","Handicap Nursery","7f ","7","Good","6","Class 2","14","0","Probert, David","7.00","Johnston, M","121","81","3",,
"Accidental Agent","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","42","0","Dobie, Georgia","18.00","Houghton, Eve Johnson","135","109","2",,
"Aratus (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","42","0","Stott, Kevin","6.50","Cox, C G","127","98","1",,
"Dance Fever (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","21","0","Cox, William","22.00","Cox, C G","122","93","4",,
"Documenting","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","21","0","Voikhansky, Alexander","14.00","Frost, Kevin","124","102","11",,
"Fresh","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","42","0","Tudhope, Daniel","5.50","Fanshawe, J R","131","102","5",,
"Golden Voice","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","15","0","Farragher, Adam J","10.00","Haggas, W J","116","96","7",,
"Inver Park","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","35","0","Osborne, Saffie","5.50","Boughey, George","124","98","12",,
"Jump The Gun (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","30","0","Probert, David","33.00","Jardine, I","119","90","9",,
"River Nymph","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","79","0","Fahy, J P","18.00","Cox, C G","131","102","3",,
"Ropey Guest","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","28","0","Quinn, Jimmy","14.00","Margarson, G G","121","92","8",,
"Shining Blue (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","16","0","Callan, N","6.50","Suroor, Saeed Bin","128","99","16",,
"Silent Film","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","21","0","Davies, Harry","28.00","Appleby, Charlie","126","100","13",,
"Space Tracker (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","7","0","Dawson, R","12.00","Hughes, Richard","121","96","17",,
"Star Of Orion (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","28","0","Hornby, Rob","16.00","Beckett, R M","123","94","6",,
"Tactical","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","42","0","Moore, Ryan","14.00","Balding, A M","132","103","14",,
"The Attorney (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","21","0","Havlin, Robert","12.00","Hills, Charles","125","96","15",,
"Yaaser (IRE)","15:10:00","2022-09-03","Ascot","Flat (Turf)","Handicap","7f ","7","Good","17","Class 2","2","0","Waugh, Amie","40.00","Goldie, J S","109","85","10",,
"Al Nafir (IRE)","15:45:00","2022-09-03","Ascot","Flat (Turf)","Handicap","1m4f ","12","Good","11","Class 2","14","0","Davies, Harry","6.50","Appleby, Charlie","124","92","6",,
"Blue Trail (IRE)","15:45:00","2022-09-03","Ascot","Flat (Turf)","Handicap","1m4f ","12","Good","11","Class 2","37","0","Callan, N","11.00","Appleby, Charlie","134","99","3",,
"Chairman (FR)","15:45:00","2022-09-03","Ascot","Flat (Turf)","Handicap","1m4f ","12","Good","11","Class 2","49","0","Hornby, Rob","20.00","Meade, Freddie and Martyn","127","92","8",,
"Double Cherry (IRE)","15:45:00","2022-09-03","Ascot","Flat (Turf)","Handicap","1m4f ","12","Good","11","Class 2","63","0","Muscutt, D","12.00","Ward, Tom","122","87","11",,
