horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Desert Master","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","24","0","Norton, Francis","4.00","Tate, James","133","75","1",,
"Etoile Dalexandre (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","15","0","Wheatley, Zak","1.88","Carroll, D","123","0","8",,
"Heroic Angel (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","15","0","Peate, Jonny","14.00","Fell, R / Murray, S","125","0","10",,
"Indication Spirit (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","10","0",,"0.00","Burke, K R","128","0","9",,
"Jungle Jim (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","No Prev","0","Dennis, Phil","16.00","Evans, P D","133","0","6",,
"Liv My Life (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","44","0","Hitchcott, Sam","4.00","Hannon (Jnr), Richard","128","76","5",,
"Malibu Sunrise","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","11","0","Kirrane, Sean","16.00","Easterby, T D","125","0","2",,
"Project Frank (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","54","0","Scott, Rowan","66.00","Macey, Jessica","133","0","3",,
"Riverview Law","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","17","0","James, S H","6.50","Tuer, Grant","128","0","4",,
"Si Si Senor (IRE)","13:57:00","2023-07-01","Chester","Flat (Turf)","Maiden","5f ","5","Good","9","Class 4","18","0","Pearson, Laura","5.50","Loughnane, David","130","0","7",,
"Blue Universe (IRE)","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","8","0","Norton, Francis","6.00","Johnston, Charlie","124","74","6",,
"Croachill (IRE)","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","21","0","OShea, T P","4.50","Varian, Roger","140","78","5",,
"Natchez Trace","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","18","0","Wheatley, Zak","7.00","Carroll, D","134","77","3",,
"Paisano (IRE)","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","37","0","Costello, Dougie","16.00","Beckett, R M","124","74","8",,
"Restorer","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","14","0","Sanderson, Benjamin","8.00","Williams, Ian","130","71","2",,
"Scintillante","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","16","0","Turner, Hayley","2.00","Balding, A M","126","76","7",,
"The Nu Form Way (FR)","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","20","0","James, S H","9.00","Barclay, Stella","140","78","4",,
"Zealandia (FR)","14:32:00","2023-07-01","Chester","Flat (Turf)","Handicap","1m4.5f ","12.5","Good","8","Class 4","35","0","Todd, C J","5.00","Williams, Ian","141","82","1",,
"Aberama Gold","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","17","0","Rawlinson, Ali","6.50","Dalgleish, Keith","136","89","8",,
"Absolutelyflawless","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","14","0","Pearson, Laura","7.00","Loughnane, David","116","78","3",,
"Bear Profit (IRE)","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","12","0",,"0.00","Williams, S C","129","82","10",,
"Cuban Breeze","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","14","0","Dennis, Phil","5.50","Evans, P D","130","83","2",,
"Hello Zabeel (IRE)","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","14","0","Scott, Rowan","10.00","Fellowes, Charlie","123","76","7",,
"Hyperfocus (IRE)","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","63","0","Kirrane, Sean","8.50","Easterby, T D","139","95","5",,
"Paws For Thought (IRE)","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","1","0",,"0.00","McCain Jnr, D","131","79","9",,
"Princess Shabnam (IRE)","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","7","0","Norton, Francis","7.50","Woods, S P C","141","94","6",,
"Roman Dragon","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","14","0","Turner, Hayley","2.25","Palmer, Hugo","126","79","1",,
"Whenthedealinsdone","15:07:00","2023-07-01","Chester","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","33","0","Hutchinson, Callum","5.00","Teal, R A","137","93","4",,
"Ararat (IRE)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","7","0","Turner, Hayley","4.00","Simcock, D M","116","78","6",,
"Distinguished Lady (FR)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","15","0",,"0.00","Haynes, Alice","119","81","3",,
"Divine Libra (IRE)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","56","0","Costello, Dougie","4.00","Hills, Charles","123","85","7",,
"Equatorial (USA)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","18","0","Norton, Francis","1.10","Varian, Roger","131","93","2",,
"Misty Blues (IRE)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","273","0","Kirrane, Sean","9.00","Easterby, T D","122","87","4",,
"Seeking Gold (IRE)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","35","0",,"0.00","Clover, Tom","126","88","8",,
"Starnberg (IRE)","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","9","0","Hitchcott, Sam","12.00","Hannon (Jnr), Richard","135","97","9",,
"Tenjin","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","29","0","Hanagan, Paul","33.00","Ryan, J","128","90","5",,
"Think Climate","15:42:00","2023-07-01","Chester","Flat (Turf)","Handicap","7f ","7","Good","7","Class 2","74","0","James, S H","11.00","Chapple-Hyam, Jane","126","88","1",,
"Boniato (IRE)","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","7","0","Kirrane, Sean","40.00","Easterby, T D","122","0","1",,
"Cobalt Blue (IRE)","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","13","0","Mitchell, Jack","3.33","Varian, Roger","130","78","8",,
"Dalatara","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","16","0","Rawlinson, Ali","80.00","Kubler, Daniel","125","0","5",,
"Many A Year (IRE)","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","No Prev","0",,"0.00","Meehan, B J","136","0","2",,
"Maremma","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","17","0","Turner, Hayley","4.00","Eustace, Harry","125","0","7",,
"O G Beachwear","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","35","0","Norton, Francis","2.75","Palmer, Hugo","125","0","3",,
"Parlando","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","507","0","OShea, T P","2.50","Williams, Ian","146","85","9",,
"Princess Niyla","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","200","0","Hanagan, Paul","5.00","Palmer, Hugo","125","0","6",,
"Woodys Angel","16:17:00","2023-07-01","Chester","Flat (Turf)","Novices","7.5f ","7.5","Good","8","Class 4","5","0","Whittington, Elisha","125.00","Williamson, Mrs L","125","0","4",,
"Buxted Reel (IRE)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","15","0","Hanagan, Paul","14.00","Williams, Ian","121","66","6",,
"El Borracho (IRE)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","15","0","Rawlinson, Ali","5.00","Greenall, O / Guerriero, J","128","73","4",,
"Fandabidozi (IRE)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","15","0","Schofield, Kieran","25.00","Hanmer, G D","111","61","1",,
"John The Baptist (IRE)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","82","0","Whittington, Elisha","25.00","OBrien, Fergal","111","61","7",,
"Malakahna (FR)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","14","0","Hutchinson, Callum","2.25","Williams, Ian","132","80","3",,
"Mancini","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","262","0","McHugh, B","14.00","Morris, Patrick","124","69","5",,
"Military Two Step (FR)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","15","0","Norton, Francis","1.63","Johnston, Charlie","137","82","8",,
"Myboymax (FR)","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","8","0","James, S H","14.00","Hammond, Micky","120","65","9",,
"Tigerten","16:52:00","2023-07-01","Chester","Flat (Turf)","Handicap","2m ","16","Good","9","Class 4","20","0","Sanderson, Benjamin","8.50","Frost, Kevin","120","68","2",,
"Auguste Lumiere (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Cleary, R P","22.00","Bolger, J S","131","0","4",,
"Badda Bing (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Slattery, A J","14.00","Slattery, Andrew","131","0","8",,
"Burn The Bridges (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Coen, Ben M","20.00","Murtagh, J P","131","0","11",,
"City Of Troy (USA)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Moore, Ryan","2.25","OBrien, A P","131","0","5",,
"Galen","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","McMonagle, Dylan B","16.00","OBrien, Joseph Patrick","131","0","1",,
"Huxley (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","24","0","Ryan, Gavin","5.00","Obrien, Donnacha","131","0","13",,
"Instant Appeal","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","43","0","McCullagh, Scott","4.50","Harrington, Mrs John","128","0","3",,
"King Of Gosford","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Carroll, G F","66.00","Oliver, Andrew","131","0","12",,
"Koniag (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","McDonogh, D P","28.00","Cotter, Kieran P","131","0","10",,
"Rapid Mission","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Foley, Shane","11.00","OBrien, Joseph Patrick","131","0","6",,
"School Of Law (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","24","0","Lee, W J","3.33","OCallaghan, M D","131","0","9",,
"Slurricane (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","24","0","Hayes, C D","11.00","OSullivan, Ross","131","0","2",,
"Truly Kodi (IRE)","13:40:00","2023-07-01","Curragh","Flat (Turf)","Maiden","7f ","7","Good","13","Ire","No Prev","0","Colgan, R C","50.00","Lavery, Ms Sheila","131","0","7",,
"Ashwiyaa (IRE)","14:15:00","2023-07-01","Curragh","Flat (Turf)","Non-Handicap","6f ","6","Good","7","Group 2","27","0","McDonogh, D P","28.00","OCallaghan, M D","128","0","4",,
"Do It With Style (IRE)","14:15:00","2023-07-01","Curragh","Flat (Turf)","Non-Handicap","6f ","6","Good","7","Group 2","8","0","Ryan, Gavin","16.00","Obrien, Donnacha","128","0","2",,
"Grand Job (USA)","14:15:00","2023-07-01","Curragh","Flat (Turf)","Non-Handicap","6f ","6","Good","7","Group 2","34","0","McMonagle, Dylan B","4.50","OBrien, Joseph Patrick","128","0","3",,
"Gunzburg (IRE)","14:15:00","2023-07-01","Curragh","Flat (Turf)","Non-Handicap","6f ","6","Good","7","Group 2","8","0","Lee, W J","10.00","Twomey, P","128","0","5",,
"Launch (USA)","14:15:00","2023-07-01","Curragh","Flat (Turf)","Non-Handicap","6f ","6","Good","7","Group 2","10","0","Hayes, C D","22.00","Murray, Adrian","128","0","1",,
