horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Blindman (FR)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","24","0","Moloney, D","20.00","McMahon, Brian M","147","0","0",,
"Cant Catch Camacho (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","11","0","Quinlan, Liam","125.00","Doyle, Mary E","149","0","0",,
"Dougies Double (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","128","0","Meyler, D","28.00","Cody, Patrick","154","0","0",,
"Evenings Empire (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","40","0","Doyle, R A","6.50","Harty, Edward and Patrick","147","0","0",,
"Happenstance (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","24","0","Fitzgerald, S","150.00","Flynn, Patrick J","154","0","0",,
"Harsh","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","15","0","Kennedy, J W","0.22","OBrien, Joseph Patrick","154","0","0",,
"Inthenickoftime (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","No Prev","0","Torrens, Simon","22.00","Bolger, E","154","0","0",,
"Jeaniemacaroney (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","24","0",,"0.00","OBrien, Joseph Patrick","147","0","0",,
"Tasmanian Girl (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","23","0","McDonagh, Mark M","50.00","King, Aengus","144","0","0",,
"Timeless Piece (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","24","0",,"0.00","Elliott, Gordon","147","0","0",,
"Tom Red (IRE)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","24","0","Enright, P T","125.00","McNiff, Mark Michael","154","0","0",,
"Zuzukel (FR)","12:15:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","10","Ire","No Prev","0","Carberry, Peter","5.00","Martin, A J","154","0","0",,
"Aboy Joey (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","19","0","Deegan, R","250.00","McCarthy, Eoin Christopher","166","0","0",,
"Breakintheclouds (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","16","0","Balfe, A","250.00","Downey, P","159","0","0",,
"Corballis Flyer (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","25","0","Fenelon, S","250.00","Hanlon, John Joseph","159","0","0",,
"Dont Tell Tiny (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","156","0","Torrens, Simon","250.00","Cullen, D W","166","0","0",,
"Flemens Intrest (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","14","0","McCurtin, Ambrose","250.00","Barry, David Richard","166","0","0",,
"Flickering Ellie (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","No Prev","0","Kelly, T Joseph","250.00","McCarthy, Eoin Christopher","152","0","0",,
"Fort Randall (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","14","0","Walsh, E","50.00","Hanlon, John Joseph","163","0","0",,
"Frontispiece","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","49","0","McNamara, Conor","100.00","McNamara, E","166","0","0",,
"Gentle Anna (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","14","0","Clarke, Conor","250.00","Grace, James","152","0","0",,
"Georgian Quarter (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","35","0",,"200.00","Kiely, J E and Thomas","166","0","0",,
"Houlanbatordechais (FR)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","349","0","Mullins, D E","14.00","Mullins, W P","166","0","0",,
"Irish Impulse (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","14","0","Enright, P T","250.00","Tyner, Robert","166","0","0",,
"Liberated Light (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","35","0","Gleeson, Mr J L","66.00","Kiely, J E and Thomas","161","0","0",,
"Lorca (GER)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","17","0","McDonagh, Mark M","125.00","OGrady, E J","163","0","0",,
"Lough Nigara (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","14","0","Doyle, R A","250.00","Daly, Matthew A","166","0","0",,
"Manor Royale (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","24","0","Treacy, R P","66.00","Byrnes, C","166","0","0",,
"Midweek Voices (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","19","0","Brassil, C","18.00","Doyle, Eoin","161","0","0",,
"Misty Milan (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","16","0","Fitzgerald, S","250.00","Queally, Declan","159","0","0",,
"No Time To Wait (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","29","0","Kennedy, J W","3.33","Elliott, Gordon","166","0","0",,
"Old Port (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","136","0","Slevin, J J","18.00","Byrnes, C","166","0","0",,
"Pirate Island (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","19","0","Moore, Niall","100.00","Fenton, Philip","159","0","0",,
"Raglan Road (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","29","0","Walsh, M P","4.00","Bromhead, Henry De","166","0","0",,
"Spavango (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","No Prev","0",,"250.00","McCarthy, Eoin Christopher","166","0","0",,
"Teuchters Glory (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","29","0","OKeeffe, Darragh","7.00","Burke, W J","166","125","0",,
"The Dawn (FR)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","15","0","Meyler, D","80.00","Burke, W J","166","0","0",,
"Western Diego (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","228","0","Townend, P","0.67","Mullins, W P","166","0","0",,
"Wholelotofbusiness (IRE)","12:45:00","2023-12-10","Cork","National Hunt","Maiden Hurdle","2m1f ","17","Soft To Heavy","24","Ire","No Prev","0",,"250.00","McCarthy, Eoin Christopher","166","0","0",,
"Mahons Way (IRE)","13:15:00","2023-12-10","Cork","National Hunt","Novices Hurdle","3m ","24","Soft To Heavy","5","Grade 3","28","0","Blackmore, Rachael","1.88","Bromhead, Henry De","154","0","0",,
"Sarah Beara (IRE)","13:15:00","2023-12-10","Cork","National Hunt","Novices Hurdle","3m ","24","Soft To Heavy","5","Grade 3","17","0","Enright, P T","100.00","Curling, S","147","110","0",,
"Search For Glory (IRE)","13:15:00","2023-12-10","Cork","National Hunt","Novices Hurdle","3m ","24","Soft To Heavy","5","Grade 3","21","0","Kennedy, J W","1.88","Elliott, Gordon","154","132","0",,
"Solitary Man (IRE)","13:15:00","2023-12-10","Cork","National Hunt","Novices Hurdle","3m ","24","Soft To Heavy","5","Grade 3","35","0","OKeeffe, Darragh","4.00","Bolger, E","157","135","0",,
"What Path (FR)","13:15:00","2023-12-10","Cork","National Hunt","Novices Hurdle","3m ","24","Soft To Heavy","5","Grade 3","35","0","Townend, P","4.00","Mullins, W P","157","135","0",,
"Harmonya Maker (FR)","13:45:00","2023-12-10","Cork","National Hunt","Novices Chase","2m.5f ","16.5","Soft To Heavy","5","Grade 2","29","0","Kennedy, J W","1.38","Elliott, Gordon","153","0","0",,
"Hauturiere (FR)","13:45:00","2023-12-10","Cork","National Hunt","Novices Chase","2m.5f ","16.5","Soft To Heavy","5","Grade 2","210","0","Townend, P","4.50","Mullins, W P","153","0","0",,
"Heia (FR)","13:45:00","2023-12-10","Cork","National Hunt","Novices Chase","2m.5f ","16.5","Soft To Heavy","5","Grade 2","45","0","Hayes, Brian","18.00","Mullins, W P","153","0","0",,
"Silent Approach (IRE)","13:45:00","2023-12-10","Cork","National Hunt","Novices Chase","2m.5f ","16.5","Soft To Heavy","5","Grade 2","29","0","Mullins, D E","25.00","OKeeffe, Cornelius","153","0","0",,
"Zenta (FR)","13:45:00","2023-12-10","Cork","National Hunt","Novices Chase","2m.5f ","16.5","Soft To Heavy","5","Grade 2","241","0","Walsh, M P","1.25","Mullins, W P","147","0","0",,
"El Fabiolo (FR)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","227","0","Townend, P","0.22","Mullins, W P","168","172","0",,
"Fil Dor (FR)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","28","0","Kennedy, J W","10.00","Elliott, Gordon","158","150","0",,
"Jungle Boogie (IRE)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","708","0","Blackmore, Rachael","16.00","Bromhead, Henry De","158","0","0",,
"Maskada (FR)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","31","0","OKeeffe, Darragh","8.00","Bromhead, Henry De","151","151","0",,
"Rebel Gold (IRE)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","28","0","OSullivan, Mr M J M","66.00","Foley, Patrick T","161","145","0",,
"Vanillier (FR)","14:15:00","2023-12-10","Cork","National Hunt","Chase","2m.5f ","16.5","Soft To Heavy","6","Grade 2","239","0","Donoghue, K M","50.00","Cromwell, Gavin Patrick","158","152","0",,
