horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"After The Roar (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","14","0","Enright, P T","12.00","Mullins, Emmet","161","0","0",,
"Atimetodream (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","20","0","OKeeffe, Darragh","50.00","Bromhead, Henry De","154","0","0",,
"Carlas Big Jim (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","22","0","Kavanagh, Sarah","80.00","Archdeacon, L J","154","0","0",,
"Celtic Light (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","14","0","Kelly, Aidan","150.00","Mangan, James Joseph","147","0","0",,
"Dylan Og (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","No Prev","0","McCurtin, Ambrose","50.00","Hartnett, Debbie","158","0","0",,
"Equine Evolve (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","No Prev","0","Doyle, Jack","40.00","Doyle, P M J","161","0","0",,
"Falvio (POL)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","14","0","McKenna, Liam","33.00","Martin, A J","154","0","0",,
"Importateur (FR)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","173","0","Deegan, R","33.00","McIntyre, Alan","161","0","0",,
"In The Balance (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","49","0","Landers, Cathal A","125.00","Roper, W M","154","0","0",,
"Irish Point (FR)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","No Prev","0","Russell, D N","0.29","Elliott, Gordon","161","0","0",,
"Morrie In D Quarry (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","14","0","OKeeffe, Sean F","125.00","OSullivan, Ross","161","0","0",,
"Neevs Dream (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","191","0","Fitzgerald, S","125.00","Gibney, Thomas","151","0","0",,
"Opposite Ends (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","No Prev","0","King, D","28.00","Byrnes, C","154","0","0",,
"Pana To Milan (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","220","0","Buckley, Kieran","80.00","Winters, Michael","149","0","0",,
"Sean Og (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","14","0","Brett, Tommy N","18.00","Mullins, Ms Margaret","154","0","0",,
"Sheephaven Flyer (IRE)","12:00:00","2022-11-20","Cork","National Hunt","Maiden Hurdle","2m ","16","Soft","23","Ire","21","0","OConnor, M P","12.00","Bromhead, Henry De","156","0","0",,
