horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Candy Rain (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","18","0","Egan, John","4.00","Bell, M L W","128","0","9",,
"Final Judgement","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","31","0","Keenan, Darragh","33.00","Chapple-Hyam, Jane","128","0","7",,
"Its Chico Time (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","14","0","Watson, Jason","33.00","Teal, R A","133","0","3",,
"Jungle Fever (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","18","0","Fanning, Joe","3.50","Johnston, M","133","0","5",,
"Kingsbury (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","11","0","Morris, Luke","10.00","Brisland, Robyn","133","0","4",,
"La Mia Dutchessa (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","18","0","Doyle, Hollie","10.00","Loughnane, David","128","0","2",,
"Lumacho (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","No Prev","0","Turner, Hayley","3.50","Boughey, George","128","0","6",,
"Swear (IRE)","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","16","0","Dobbs, Pat","4.00","Hannon (Jnr), Richard","128","0","1",,
"Zabbie","13:00:00","2022-05-27","Brighton","Flat (Turf)","Maiden","5.5f ","5.5","Good To Firm","9","Class 5","No Prev","0","ONeill, Dane","8.00","Hannon (Jnr), Richard","128","0","8",,
"Accelerando (IRE)","13:35:00","2022-05-27","Brighton","Flat (Turf)","Handicap","6f ","6","Good To Firm","8","Class 6","18","0","Ghiani, Marco","4.00","Williams, S C","134","64","4",,
