horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bauhinia Rhapsody","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","35","0","Morris, Luke","10.00","Walker, Ed","133","0","3",,
"Beauzee","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","31","0","Whelan, Trevor","50.00","Muir, W R & Grassick, C","133","0","7",,
"Dog Fox","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","18","0","Clutterbuck, Rhys","22.00","Dunlop, E A L","133","0","6",,
"Iconic Moment (IRE)","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","No Prev","0","Queally, T P","10.00","Tate, James","133","0","8",,
"Leadenhall","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","38","0","Costello, Dougie","1.00","Beckett, R M","133","0","2",,
"Margaret Beaufort","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","9","0","Keenan, Darragh","50.00","Scott, George","128","0","4",,
"Prince of Zenda","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","21","0","Donohoe, Stephen","2.00","Palmer, Hugo","133","0","9",,
"Smooth Ryder (IRE)","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","9","0","Hart, Jason","25.00","Johnston, M","133","0","1",,
"Strike Alliance (IRE)","17:20:00","2022-10-22","Chelmsford City","All Weather","Novices","7f ","7","Standard","9","Class 5","23","0","Bryan, Joshua","11.00","Balding, A M","133","0","5",,
"Bohemian Breeze (IRE)","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","18","0","Hart, Jason","1.50","Johnston, M","133","0","6",,
"Club Manager","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","No Prev","0","Bryan, Joshua","18.00","Balding, A M","133","0","4",,
"Dance Ahead (IRE)","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","127","0","Stammers, Oliver","16.00","Johnston, M","130","0","5",,
"Deep Thoughts","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","15","0","Dawson, R","4.50","Suroor, Saeed Bin","128","0","7",,
"Imaginary World (IRE)","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","39","0","Queally, T P","6.50","Tate, James","133","0","3",,
"Ramz (IRE)","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","50","0","Stott, Kevin","10.00","Burke, K R","133","74","1",,
"Sea Eagle","17:55:00","2022-10-22","Chelmsford City","All Weather","Maiden","1m ","8","Standard","7","Class 5","38","0","Donohoe, Stephen","2.75","Haggas, W J","133","0","2",,
"Almaan (USA)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","17","0","Howarth, Christian","4.00","Spiller, Henry","133","74","2",,
"Alpha Cru (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","14","0","Robinson, Ben","6.50","OMeara, D","141","77","3",,
"Aristobulus","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","10","0","Morris, Luke","8.00","Murphy, Mike / Keady, Michael","138","77","5",,
"Burning Bush (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","438","0","Clutterbuck, Rhys","28.00","Dunlop, E A L","134","73","1",,
"Cabinet Maker (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","8","0","Hart, Jason","11.00","Johnston, M","134","73","13",,
"Dinoo (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","19","0","Dawson, R","8.50","Varian, Roger","136","72","11",,
"Double Time","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","17","0","Rooke, George","6.00","Todd, Mark","137","73","12",,
"Flash The Dash (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","15","0",,"0.00","Camacho, Miss J A","136","75","14",,
"Free Solo (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","18","0","Currie, Nicola","4.50","Osborne, J A","134","70","9",,
"Goddess Of Fire","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","14","0","Keenan, Darragh","28.00","Ryan, J","137","73","15",,
"Marayel (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","59","0","Fisher, Taylor","50.00","Kobeissi, Hilal","124","70","10",,
"River Derwent","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","17","0","ONeill, K T","20.00","Murphy, Mike / Keady, Michael","138","74","4",,
"Roman Dynasty (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","9","0","Stott, Kevin","8.00","Parr, Joseph","138","74","8",,
"Secret Glow (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","2","0",,"0.00","Main, Mrs H S","130","66","7",,
"Toophan (IRE)","18:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m ","8","Standard","13","Class 5","126","0","Turner, Hayley","16.00","Cole, P F I","136","75","6",,
"Al Ameen (IRE)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","11","0","Stott, Kevin","8.50","Boughey, George","129","72","6",,
"Astro Jakk (IRE)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","14","0","Wright, Liam","28.00","Holland, Darryll","129","78","7",,
"Beauzon","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","13","0","Robinson, Ben","25.00","OMeara, D","129","72","10",,
"Cooperation (IRE)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","2","0","Fisher, Taylor","5.50","Murphy, Mike / Keady, Michael","127","76","8",,
"La Roca Del Fuego (IRE)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","44","0",,"0.00","Deacon, Geoffrey","129","74","11",,
"Laheg (FR)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","19","0","Morris, Luke","4.00","Botti, M","134","77","2",,
"Secret Moment (IRE)","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","19","0","Dawson, R","2.00","Suroor, Saeed Bin","138","80","9",,
"Shanko","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","23","0","Donohoe, Stephen","14.00","Williams, S C","135","78","1",,
"Silver Kitten","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","12","0","Turner, Hayley","33.00","Johnston, M","118","61","5",,
"Top Exhibit","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","30","0","Ladd, Theodore","40.00","Williams, S C","122","65","3",,
"Twilight Madness","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","12","0","Hart, Jason","5.50","Hodgson, Simon","132","74","12",,
"Twilight Secret","19:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","6f ","6","Standard","11","Class 4","2","0","Stammers, Oliver","8.00","Tuer, Grant","130","75","4",,
"Bondi Spice (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","108","0","Costello, Dougie","33.00","Baker, George","130","60","8",,
"Campese","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","10","0","Stammers, Oliver","6.00","Johnston, M","133","66","9",,
"Central City (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","30","0","Furniss, Bradley","11.00","Kelleway, Miss Gay","133","63","4",,
"City Of Life","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","32","0","Clutterbuck, Rhys","8.50","Ferguson, James","127","57","6",,
"Embolden (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","59","0","ONeill, K T","50.00","Hobson, Miss Clare","135","58","2",,
"Estrela Star (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","16","0","Dawson, R","7.50","Stronge, Ali","137","60","10",,
"Haven Lady (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","18","0","Hart, Jason","3.50","Quinn, J J","142","65","7",,
"Heatherdown Hero","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","18","0","Stott, Kevin","3.50","Bell, M L W","133","63","3",,
"Ludus","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","8","0","Whelan, Trevor","10.00","Charlton, Roger/Harry","136","66","5",,
"Sicario (IRE)","19:30:00","2022-10-22","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","10","Class 6","12","0","Morris, Luke","3.50","Appleby, M","127","50","1",,
"Astonbury (IRE)","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","23","0","Sanderson, Benjamin","50.00","Eddery, Robert","123","46","11",,
"Bernard Spierpoint","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","23","0","Morris, Luke","6.50","Wallis, Charlie","130","50","12",,
"Breezyandbright (IRE)","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","169","0","Keenan, Darragh","22.00","Murphy, Mike / Keady, Michael","134","54","7",,
"Camachess (IRE)","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","4","0","Stott, Kevin","3.33","McBride, P J","136","56","8",,
"Littlemissattitude","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","14","0",,"0.00","Shaw, D","119","46","9",,
"Miss Connaisseur","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","14","0","Currie, Nicola","25.00","Case, B I","126","46","5",,
"Munificent","20:00:00","2022-10-22","Chelmsford City","All Weather","Handicap","5f ","5","Standard","10","Class 6","109","0","Haynes, Joey","6.50","Banham, Chelsea","133","53","6",,
