horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Carslake","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","37","0","OGorman, Jessica","80.00","King, Aengus","112","48","8",,
"Clever Currency (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","3","0","Whearty, R","5.00","Flynn, Paul W","118","47","11",,
"Curious Bride (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","25","0","McDonogh, D P","6.00","OConnell, Eamon","141","63","7",,
"Elegant Lass (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","5","0","Whelan, R P","40.00","Gibney, Thomas","125","47","9",,
"Folly Beach","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","7","0","Foley, Shane","6.00","Molloy, M A","134","56","1",,
"Franno (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","4","0","Keane, C T","5.50","Keane, Gerard","131","53","12",,
"Getaway Queen (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","5","0","Coen, J","5.00","Budds, David Kenneth","134","61","4",,
"Important Message","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","40","0","Enright, M A","33.00","Dunne, David Peter","125","47","6",,
"Lucky Shot (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","48","0","Kearney, J","40.00","Martin, Patrick","118","47","10",,
"Meritorious","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","12","0","OConnor, Donagh","9.00","McConnell, John C","142","64","5",,
"Roman Song (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","21","0","Roche, L F","14.00","Meade, Noel","135","64","3",,
"Stellify (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","16","0","Caffrey, Adam","3.33","McGuinness, Adrian","124","53","13",,
"Tenth Amendment (IRE)","14:00:00","2022-11-16","Dundalk","All Weather","Handicap","2m ","16","Standard","13","Ire","14","0","Ryan, Gavin","14.00","Clarke, Keith Henry","125","47","2",,
"Alexander John (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","24","0","Crosse, Nathan","1.75","Comer, Luke","126","0","11",,
"Blue News (USA)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","97","0","Slattery, A J","6.00","Slattery, Andrew","128","75","16",,
"Charlie Darling (FR)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","45","0",,"100.00","Cromwell, Gavin Patrick","128","0","5",,
"Elusive Tune (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","McDonogh, D P","7.50","OBrien, Joseph Patrick","127","0","2",,
"Empty Metaphor (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","Rutledge, Siobhan","40.00","OConnell, Ms Claire","125","0","4",,
"Engines On (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","Crosse, S M","4.00","OBrien, Joseph Patrick","132","0","1",,
"Fleetfootsoldier (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","McNamara, E J","80.00","Coleman, Kevin","132","0","12",,
"Hogmanay (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","McMonagle, Dylan B","14.00","OBrien, Joseph Patrick","128","0","14",,
"Jazz Forever (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","Whelan, R P","12.00","Halford, M","128","0","6",,
"Louis Le Broc (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","32","0",,"150.00","Bunyan, Darren","128","0","17",,
"Love Enchanted (IRE)","14:30:00","2022-11-16","Dundalk","All Weather","Maiden","7f ","7","Standard","16","Ire","No Prev","0","Foley, Shane","10.00","Murtagh, J P","127","0","8",,
