horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballintubber Boy (IRE)","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","116","0","Twiston-Davies, Sam","10.00","Twiston-Davies, N A","164","115","0",,
"Blakeney Point","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","63","0","McCain, Abbie","12.00","McCain Jnr, D","154","110","0",,
"Butlers Brief (IRE)","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","2","0","Scholfield, Nick","4.50","Ralph, Alastair","168","119","0",,
"Finisk River","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","17","0","Hughes, Brian","2.50","McCain Jnr, D","168","119","0",,
"Halifax (FR)","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","60","0","Ring, C V","11.00","Harris, Miss G","157","111","0",,
"One Touch (IRE)","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","36","0","Woods, K K","3.50","Pauling, Ben","165","116","0",,
"Umndeni (FR)","13:50:00","2023-09-05","Bangor","National Hunt","Handicap Hurdle","2m7.5f ","23.5","Good","7","Class 4","90","0","Gainford, Mr J C","3.50","Collins, C M","154","105","0",,
"Arctic Fox","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","61","0","Quinlan, Sean","2.25","Todhunter, M","156","0","0",,
"Cellar Club","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","17","0","Pinchin, Miss L M","50.00","Oliver, Henry","151","0","0",,
"Champagne Kiss","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","14","0","Ring, C V","100.00","Williams, Evan","153","0","0",,
"Come On Du Berlais (FR)","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","35","0","Slatter, Mr N","2.25","Killahena, David / Mcpherson, Graeme","151","105","0",,
"Littel Flour (IRE)","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","14","0","Wadge, P","1.10","Candlish, Jennie","151","100","0",,
"Livalot (IRE)","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","69","0","Frost, Bryony","16.00","Wadham, Mrs L","154","0","0",,
"Luckie Money (IRE)","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","63","0","Gillard, Mr T","20.00","McCain Jnr, D","156","0","0",,
"Princess Unique","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","14","0","Bowen, Sean P","40.00","Bowen, P","154","0","0",,
"Time For Joy (IRE)","14:25:00","2023-09-05","Bangor","National Hunt","Maiden Hurdle","2m1f ","17","Good","8","Class 4","35","0",,"0.00","McCain Jnr, D","151","92","0",,
"Court Master (IRE)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","37","0","McLernon, R P","2.75","Mulholland, N P","164","124","0",,
"Dieu Vivant (FR)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","145","0","Wynne, Toby","8.00","Greenall, O / Guerriero, J","157","122","0",,
"Fidux (FR)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","37","0","Cannon, Tom J","4.00","King, A","165","125","0",,
"Quid Pro Quo (IRE)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","37","0","Skelton, Harry","1.63","Skelton, Daniel","162","122","0",,
"The Vollan (IRE)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","14","0","Wedge, Adam","22.00","Morgan, Miss Laura","157","117","0",,
"Ultimate Getaway (IRE)","15:00:00","2023-09-05","Bangor","National Hunt","Handicap Chase","3m ","24","Good","6","Class 3","468","0","Hogan, Mr J","6.50","OBrien, Fergal","153","116","0",,
"Go On Chez","15:35:00","2023-09-05","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Good","4","Class 3","14","0","Nichol, Craig","3.00","Greenall, O / Guerriero, J","166","130","0",,
"Northern Bound (IRE)","15:35:00","2023-09-05","Bangor","National Hunt","Handicap Chase","2m4.5f ","20.5","Good","4","Class 3","35","0","Woods, K K","3.00","Pauling, Ben","166","130","0",,
