horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Battlingforjustice (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","165","0","Burke, Julie","100.00","Burke, John M","138","0","12",,
"Dubai Clover (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","11","0",,"16.00","McConnell, John C","130","0","17",,
"Fairy Tree (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","55","0","Lee, W J","11.00","Smith, Matthew J","133","0","11",,
"Flaggy Lane (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","35","0",,"100.00","Murphy, P J F","135","0","7",,
"Fourgenerations (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","29","0","Heffernan, J A","66.00","Murray, Adrian","133","0","13",,
"Gains Of War (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","272","0","Crosse, Nathan","150.00","Comer, Luke","135","0","14",,
"General Idea","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","225","0","Bowen, S D","11.00","Hogan, Denis Gerard","128","71","1",,
"Global Export (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","22","0","Carroll, G F","3.50","Cromwell, Gavin Patrick","138","66","9",,
"Isotta (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","201","0","Caffrey, Adam","2.00","McGuinness, Adrian","123","77","15",,
"Kalsman (IRE)","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","23","0","Bird, Sean","150.00","Lennon, Liam","128","0","5",,
"Khadaash","13:35:00","2023-01-18","Dundalk","All Weather","Maiden","1m4f ","12","Standard","16","Ire","260","0","Rutledge, Siobhan","16.00","McConnell, John C","133","0","8",,
