horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Broctune Red","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","106","0","Stott, Kevin","6.00","Boanas, Miss G","130","63","2",,
"Cosmic Power (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","16","0",,"0.00","Nicholls, Adrian","136","69","5",,
"Crown Princess (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","27","0","Russell, Harry","6.00","Pears, Ollie","140","76","11",,
"Discomatic (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","341","0","Lee, G","25.00","Midgley, P T","136","69","6",,
"George Ridsdale","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","608","0","Gray, S A","22.00","Easterby, M W","133","66","12",,
"Go Sing (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","33","0","Mason, Joanna","28.00","Easterby, M W","137","70","10",,
"Grifter","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","28","0","Garritty, Jack","14.00","Fahey, R A","134","73","9",,
"Head Chef (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","20","0","Tudhope, Daniel","5.50","OMeara, D","132","71","1",,
"Mr Strutter (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","13","0","Eaves, Tom","12.00","Thompson, D W","128","61","4",,
"Outsmart (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","9","0","Sexton, Ryan","5.50","Pears, Ollie","134","78","13",,
"Poets Dawn","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","27","0","Allan, David","5.50","Easterby, T D","135","68","8",,
"Regal Mirage (IRE)","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","57","0","Fentiman, Duran","14.00","Easterby, T D","140","73","7",,
"Strangerontheshore","14:05:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m.5f ","8.5","Good","12","Class 5","17","0","Scott, Rowan","7.00","Tinkler, N","137","70","3",,
"Bamboo Bay (IRE)","14:40:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m4f ","12","Good","4","Class 5","28","0","Stott, Kevin","16.00","Kirby, P A","137","69","3",,
"Cappoquin (IRE)","14:40:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m4f ","12","Good","4","Class 5","12","0","Morris, Luke","3.00","Prescott, Sir Mark","130","71","4",,
"Captain Kane","14:40:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m4f ","12","Good","4","Class 5","7","0","Muscutt, D","1.75","Scott, George","141","82","2",,
"Golden Keeper","14:40:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m4f ","12","Good","4","Class 5","18","0","Curtis, B A","1.63","Woods, S P C","134","75","1",,
"Mr Carpenter (IRE)","14:40:00","2022-08-28","Beverley","Flat (Turf)","Handicap","1m4f ","12","Good","4","Class 5","27","0",,"0.00","Easterby, T D","141","73","5",,
"Beautiful Aisling","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","17","0","McDonald, P J","3.50","Crisford, Simon","134","84","6",,
"California Gem","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","30","0","Scott, Rowan","5.00","Boughey, George","135","85","9",,
"Greenroad (IRE)","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","17","0","Hardie, Cameron","5.50","Ellison, B","119","69","5",,
"Lets Go Hugo (IRE)","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","30","0","Lee, G","6.50","Pears, Ollie","122","72","1",,
"Mia Paradis","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","8","0","Ffrench, Royston","16.00","Butler, John","114","64","8",,
"Not For Profit (IRE)","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","20","0","Tudhope, Daniel","4.00","OMeara, D","127","77","3",,
"Parr Fire (IRE)","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","17","0","McManoman, Faye","14.00","Tinkler, N","121","74","7",,
"Russet Gold","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","14","0",,"0.00","Varian, Roger","137","87","2",,
"Tatterstall (IRE)","15:15:00","2022-08-28","Beverley","Flat (Turf)","Handicap Nursery","5f ","5","Good","8","Class 4","34","0","Beasley, Connor","5.50","Dods, M","126","76","4",,
"Dapper Man (IRE)","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","13","0","Curtis, B A","20.00","Fell, Roger","135","60","8",,
"Fylingdale (IRE)","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","68","0","Allan, David","12.00","Easterby, T D","131","58","9",,
"Gorgeous General","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","17","0","Kirrane, Sean","9.00","Mullaney, L A","122","50","3",,
"Imperial Khan (IRE)","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","12","0","Tudhope, Daniel","8.00","OMeara, D","132","59","4",,
"Just Another (IRE)","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","65","0","Hardie, Cameron","16.00","Eyre, J L","133","60","7",,
"Muatadel","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","32","0","Wheatley, Zak","7.00","Wainwright, J S","119","49","6",,
"Sugar Baby","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","30","0","Voikhansky, Alexander","1.10","Niven, P D","130","62","2",,
"The Grey Lass","15:45:00","2022-08-28","Beverley","Flat (Turf)","Handicap","5f ","5","Good","9","Class 6","20","0","Beasley, Connor","4.50","Easterby, M W","120","47","1",,
