horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Al Kout","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","153","0","Villiers, Angus","16.00","Main, Mrs H S","124","67","5",,
"Earth Giant (IRE)","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","44","0","Sayette, B D L","3.00","Foy, Kevin","122","68","1",,
"Flying Dragon (FR)","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","29","0","Dobie, Georgia","9.00","Phillips, R T","130","73","3",,
"Orin Swift (IRE)","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","14","0","Clutterbuck, Rhys","3.00","Portman, J G","135","78","2",,
"Tibbie Dunbar","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","23","0","Heard, Tyler","1.50","Kittow, W S","117","63","6",,
"Twilight Prince","13:15:00","2022-06-11","Bath","Flat (Turf)","Handicap","2m1f ","17","Good","6","Class 4","32","0","Ingram, Rhiain B","16.00","Bowen, P","116","59","4",,
"Alainn Tu (IRE)","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","No Prev","0","Kelly, Shane","66.00","Moore, J S","128","0","10",,
"Bernadine (IRE)","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","No Prev","0","Sayette, B D L","16.00","Fanshawe, J R","123","0","3",,
"Corinthian Kid (IRE)","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","No Prev","0","Bennett, Charlie","50.00","Portman, J G","128","0","2",,
"Cuban Mistress","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","23","0","Coakley, Ross","4.00","Millman, B R","134","0","1",,
"Jumra (IRE)","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","No Prev","0","McNamara, Adam","12.00","Watson, Archie","128","0","8",,
"Kimnkate (IRE)","13:50:00","2022-06-11","Bath","Flat (Turf)","Novices","5f ","5","Good","12","Class 4","7","0","Marsh, Finley","6.00","Hughes, Richard","125","0","6",,
