horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Baby Sham","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","18","0","Sansom, Daniel","9.00","Mullins, J W","153","81","0",,
"Barely Famous (IRE)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","52","0","Hogan, Mr J","22.00","Potter, R D","161","89","0",,
"Dynamic Kate (IRE)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","12","0","Eyston, Miss T","0.91","Mulholland, N P","153","88","0",,
"Kalaya (IRE)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","11","0","Armson, Philip","50.00","Brennan, F J","148","73","0",,
"Lady Samson (IRE)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","80","0",,"0.00","Bowen, P","161","89","0",,
"Le Mur (FR)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","56","0","Quinn, Caoilin","11.00","Greatrex, W J","138","69","0",,
"Sweet Moon (FR)","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","18","0","Brogan, Kevin","3.33","Murphy, Amy","163","91","0",,
"Tara Niece","13:30:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good","7","Class 5","12","0","Anderson, Joe","6.00","Lavelle, Miss E C","162","93","0",,
"Cogital","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","15","0","Bowen, Sean P","4.00","Llewellyn, B J","156","112","0",,
"Glimpse Of Gold","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","12","0","Tidball, Jay","16.00","Humphrey, Mrs S J","159","122","0",,
"Midnights Legacy","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","58","0","Cannon, Tom J","1.63","King, A","168","124","0",,
"Nazwa (IRE)","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","74","0","Burke, Jonathan","11.00","Sherwood, O","149","107","0",,
"Sofias Rock (FR)","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","22","0","Poste, Ben J","4.00","Dickin, Harriet","166","122","0",,
"Technological","14:05:00","2022-09-04","Fontwell","National Hunt","Handicap Hurdle","2m1.5f ","17.5","Good","6","Class 3","17","0","Bastyan, Mitchell S","4.00","Harris, M F","153","109","0",,
"Duneomeno (FR)","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","56","0","Scholfield, Nick","10.00","Williams, Christian","149","81","0",,
"Easy Bucks","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","22","0","Bowen, Sean P","1.88","Bowen, P","164","96","0",,
"Midnight Jewel","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","18","0","Pinchin, Miss L M","1.20","Longsdon, C E","165","100","0",,
"Moans Cross (USA)","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","56","0","Nailor, Jordan","8.50","Bridgwater, D G","160","95","0",,
"Oborne Lady (IRE)","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","27","0","Ffrench Davis, Mr Ben","14.00","Mullins, J W","135","74","0",,
"Snug As A Bug (IRE)","14:40:00","2022-09-04","Fontwell","National Hunt","Handicap Chase","2m5.5f ","21.5","Good","6","Class 5","15","0","Houlihan, Sean M","14.00","Gardner, Mrs S","143","75","0",,
"Cabrakan (IRE)","15:15:00","2022-09-04","Fontwell","National Hunt","Hurdle","2m1.5f ","17.5","Good","6","Class 4","10","0","Reed, Harry","2.25","Harris, M F","154","0","0",,
