horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Edenmore Lad (IRE)","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Loughnane, Mr Billy","40.00","Murphy, Mike / Keady, Michael","130","0","8",,
"Elegant Elloise (IRE)","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Mohd, Shariq","10.00","Haynes, Alice","121","0","5",,
"Lady Ava (IRE)","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","17","0","Ryan, Rossa","2.50","Dunlop, E A L","128","0","4",,
"Lady Of Sardinia","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","15","0","Ghiani, Marco","16.00","Williams, S C","128","0","6",,
"Persian Phoenix (IRE)","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","17","0","Murphy, Oisin","1.88","Johnston, Charlie","128","0","2",,
"Royal Expert","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Fallon, Cieren","40.00","Spiller, Henry","128","0","7",,
"Scarlet Rosie","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Curtis, B A","4.50","Boughey, George","128","0","3",,
"Tenyatta (IRE)","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Osborne, Saffie","18.00","Osborne, J A","128","0","1",,
"Vice Captain","17:20:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","17","0","Muscutt, D","7.00","Scott, George","133","0","9",,
"Cigar Five Hundred","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Levey, S M","4.50","Ward, Tom","133","0","1",,
"Coastal Sunrise","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","26","0","Shoemark, Kieran","20.00","Stone, W B","128","0","8",,
"Equiart","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","59","0","Probert, David","20.00","Holland, Darryll","133","0","5",,
"Guns And Flowers (IRE)","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","69","0","Hansen, Thore","2.25","Haynes, Alice","128","0","7",,
"Koji (IRE)","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Doyle, James","3.50","Charlton, Roger/Harry","128","0","6",,
"Mini Magna (IRE)","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Ryan, Rossa","8.50","Dunlop, E A L","133","0","3",,
"Mistress Teite","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","17","0","Bennett, Charlie","3.50","West, Adam","128","0","9",,
"Monks Mead","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","17","0","Keniry, L P","50.00","Usher, M D I","133","0","4",,
"Tentatively (IRE)","17:50:00","2023-06-08","Chelmsford City","All Weather","Maiden","6f ","6","Standard","9","Class 5","No Prev","0","Osborne, Saffie","18.00","Osborne, J A","128","0","2",,
"Awesome Georgie (IRE)","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","50","0","Osborne, Saffie","28.00","Stone, W B","125","0","10",,
"Cherry","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","257","0","Ryan, Rossa","7.50","Beckett, R M","125","0","12",,
"Cracked Up","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","39","0","Kingscote, Richard","50.00","Fellowes, Charlie","125","0","2",,
"Flammable","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","14","0","Fallon, Cieren","33.00","Watson, Archie","125","0","13",,
"Ginza","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","14","0","Havlin, Robert","12.00","Gosden, John and Thady","125","0","1",,
"Long Ago","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","202","0","Murphy, Oisin","20.00","Stoute, Sir Michael","125","0","4",,
"Mantoog","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","21","0","ONeill, Dane","7.50","Burrows, Owen","125","0","15",,
"Mistressofillusion (IRE)","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","211","0","Hornby, Rob","40.00","Beckett, R M","125","0","5",,
"Onemore Twomore","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","23","0","Farragher, Adam J","125.00","McBride, P J","125","0","6",,
"Opera Forever","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","229","0","Probert, David","10.00","Balding, A M","132","0","9",,
"Queen Of Fairies","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","32","0","Doyle, James","3.33","Appleby, Charlie","132","87","8",,
"Quiet Sea","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","27","0","Shoemark, Kieran","12.00","Charlton, Roger/Harry","125","0","3",,
"Red Danielle","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","12","0","Egan, David","1.50","Varian, Roger","125","0","14",,
"Spiced Rum","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","No Prev","0","Levey, S M","80.00","Menzies, Rebecca","125","0","7",,
"Trussst In Me (IRE)","18:20:00","2023-06-08","Chelmsford City","All Weather","Novices","1m2f ","10","Standard","15","Class 2","33","0","Clutterbuck, Rhys","66.00","Moore, G L","125","0","11",,
"Barlow Barlow","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","10","0",,"0.00","Appleby, M","131","56","10",,
"Bodega Nights","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","7","0","Loughnane, Mr Billy","50.00","Kirk, S","118","46","15",,
"Captain Wentworth","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","29","0","Muscutt, D","6.00","Butler, John","135","60","7",,
"Ceilidh King","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","38","0","Probert, David","16.00","Morrison, H","132","57","1",,
"Havechatma","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","16","0","Currie, Nicola","18.00","Ivory, D K","132","57","9",,
"Inverinate (IRE)","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","5","0","Ryan, Rossa","1.75","Mohammed, Ismail","134","59","3",,
"Irish Dessert (IRE)","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","34","0","Fallon, Cieren","11.00","Spiller, Henry","135","60","14",,
"Kentucky Bourbon (IRE)","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","21","0","Carver, William","28.00","Moore, J S","119","47","2",,
"Kimnkate (IRE)","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","15","0","Marsh, Finley","22.00","Hughes, Richard","137","62","12",,
"Midnight Flame (IRE)","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","23","0","Murphy, Oisin","6.00","Quinn, J J","137","62","4",,
"More Than A Grey","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","29","0","Callan, N","8.50","Botti, M","135","60","6",,
"Puzzletown","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","15","0","Havlin, Robert","16.00","Dunlop, E A L","135","60","8",,
"River Lyne","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","57","0","Ghiani, Marco","16.00","Williams, S C","133","58","13",,
"White Mist","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","16","0",,"0.00","Gansera-Leveque, Mrs Ilka","126","51","5",,
"Wilde And Dandy","18:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","13","Class 6","19","0","Crouch, Hector","11.00","Bell, M L W","131","56","11",,
"Another Dimension","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","27","0","Keenan, Darragh","33.00","Spencer, Richard","137","72","9",,
"Clarkos Back","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","15","0","Osborne, Saffie","7.50","Osborne, J A","134","69","3",,
"Covert Legend","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","14","0","Muscutt, D","16.00","Parr, Joseph","137","72","5",,
"Dabbous (IRE)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","35","0","Curtis, B A","11.00","Boughey, George","133","68","13",,
"Fitz Perfectly (FR)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","24","0","Shoemark, Kieran","16.00","Fellowes, Charlie","134","69","2",,
"Flame Of Kodiac (IRE)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","37","0","Havlin, Robert","20.00","Gosden, John and Thady","134","69","10",,
"Flying Panther","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","156","0","Levey, S M","40.00","Ward, Tom","123","58","1",,
"High Court Judge (USA)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","57","0","Fallon, Cieren","25.00","Spiller, Henry","135","70","11",,
"Kodiman (IRE)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","16","0","Egan, David","7.50","Varian, Roger","136","71","12",,
"Lucky Fifteen (FR)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","20","0","Crouch, Hector","2.50","Beckett, R M","132","67","4",,
"Penzance","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","14","0","Doyle, James","6.00","Crisford, Simon","134","69","8",,
"Serengeti Sunset","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","23","0","Murphy, Oisin","5.00","Gosden, John and Thady","136","71","6",,
"You Saw Brigadoon (IRE)","19:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","13","Class 5","35","0","Ghiani, Marco","9.00","Williams, S C","125","60","7",,
"Capricorn Prince","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","35","0","Muscutt, D","6.50","Moore, G L","135","60","5",,
"Das Kapital","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","19","0","Murphy, Oisin","3.50","Berry, John","128","53","4",,
"Dereham","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","45","0","Loughnane, Mr Billy","6.50","Berry, John","129","57","3",,
"Prince Abu (IRE)","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","28","0","Hardie, Cameron","7.00","Shaw, D","137","62","6",,
"Rays The One","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","48","0","Shoemark, Kieran","6.00","Pattinson, Mark","132","57","1",,
"Savoy Brown","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","73","0","Carson, William","2.75","Attwater, M J","127","52","8",,
"Tradesman (IRE)","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","3","0","Turner, Hayley","10.00","Simcock, D M","130","55","7",,
"Ulysses (GER)","19:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m6f ","14","Standard","8","Class 6","209","0","Cole, Morgan","50.00","Shaw, D","114","46","2",,
"Arthurs Realm (IRE)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","34","0","Havlin, Robert","14.00","Dunlop, E A L","122","86","6",,
"Aussie Banker","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","33","0","Egan, David","14.00","Hughes, Richard","124","88","9",,
"Diderot","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","20","0","Muscutt, D","5.00","Ferguson, James","135","99","2",,
"Groundbreaker (GER)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","27","0","Murphy, Oisin","4.00","Balding, A M","135","99","5",,
"Howth (IRE)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","20","0","Loughnane, Mr Billy","16.00","Appleby, M","122","89","10",,
"Misty Dancer","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","20","0","Doyle, James","5.00","Crisford, Simon","130","94","3",,
"Moktasaab","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","20","0","Callan, N","4.50","Knight, W J","130","94","4",,
"Selwan (IRE)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","12","0","Ryan, Rossa","22.00","King, A","129","93","1",,
"Sun King (IRE)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","20","0","Curtis, B A","9.00","Boughey, George","123","87","7",,
"White Wolf (IRE)","20:20:00","2023-06-08","Chelmsford City","All Weather","Handicap","1m2f ","10","Standard","10","Class 2","22","0","Kingscote, Richard","4.00","Suroor, Saeed Bin","135","99","8",,
"Anificas Beauty (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","28","0","Clutterbuck, Rhys","4.00","Moore, G L","139","67","9",,
"Bell Song (FR)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","43","0","Murphy, Oisin","1.88","Balding, A M","134","72","10",,
"Exigency","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","19","0","Keniry, L P","18.00","Kirk, S","142","70","1",,
"Hot Chesnut","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","37","0","Havlin, Robert","12.00","Ivory, D K","138","66","4",,
"Invested (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","37","0","Crouch, Hector","4.00","Bell, M L W","133","71","2",,
"Kodias Sangarius (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","37","0","Keeley, Aidan","12.00","Spiller, Henry","137","70","8",,
"Kynsa (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","19","0","Osborne, Saffie","9.00","Osborne, J A","127","65","6",,
"Miss Sarajevo","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","26","0","Turner, Hayley","20.00","Spencer, Richard","127","65","5",,
"Nikkis Girl (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","231","0","Callan, N","14.00","Dunlop, E A L","141","69","7",,
"Topo Chico (IRE)","20:50:00","2023-06-08","Chelmsford City","All Weather","Handicap","7f ","7","Standard","10","Class 5","20","0","Burns, Harry","8.50","Parr, Joseph","123","64","3",,
"Nevilles Cross (IRE)","13:50:00","2023-06-08","Ffos Las","National Hunt","Handicap Chase","3m ","24","Good","3","Class 3","96","0","Sheppard, Stan","2.75","Lacey, T","168","129","0",,
"Presentandcounting (IRE)","13:50:00","2023-06-08","Ffos Las","National Hunt","Handicap Chase","3m ","24","Good","3","Class 3","20","0","Hughes, Brian","0.91","McCain Jnr, D","168","129","0",,
"To Be Sure","13:50:00","2023-06-08","Ffos Las","National Hunt","Handicap Chase","3m ","24","Good","3","Class 3","50","0","Bowen, Sean P","2.50","Williams, Evan","145","106","0",,
"Absolute Ruler (USA)","14:20:00","2023-06-08","Ffos Las","National Hunt","Novices Hurdle","2m ","16","Good","8","Class 4","10","0","Sheehan, Gavin","0.80","Candlish, Jennie","156","0","0",,
"Bella Madonna","14:20:00","2023-06-08","Ffos Las","National Hunt","Novices Hurdle","2m ","16","Good","8","Class 4","15","0","Best, J A","50.00","Earle, Simon","147","0","0",,
"Designer Destiny (IRE)","14:20:00","2023-06-08","Ffos Las","National Hunt","Novices Hurdle","2m ","16","Good","8","Class 4","26","0","Johns, Alan","4.00","Vaughan, Tim","147","104","0",,
