horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Aalto (FR)","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","30","0","Kingscote, Richard","14.00","Williams, Ian","126","93","9",,
"Akkadian Thunder","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","16","0","Garritty, Billy","28.00","OMeara, D","124","91","1",,
"Blue Prince (IRE)","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","13","0","Probert, David","14.00","Evans, P D","122","93","4",,
"Greys Monument","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","70","0","Leavy, Mr Joe","11.00","Beckett, R M","135","105","10",,
"Miss Information (IRE)","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","16","0","Hutchinson, Callum","8.50","Balding, A M","120","91","2",,
"Mission To Moon (IRE)","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","35","0","Sousa, Silvestre De","5.00","Varian, Roger","122","93","3",,
"New Image","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","16","0","Sayette, B D L","12.00","OMeara, D","129","96","5",,
"Rebel Territory","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","13","0","Havlin, Robert","6.00","Perrett, Mrs A J","135","102","6",,
"Run Boy Run","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","14","0","Turner, Hayley","9.00","Spencer, Richard","115","86","7",,
"Spangled Mac (IRE)","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","7","0","Loughnane, Mr Billy","16.00","Boughey, George","129","96","11",,
"Sterling Knight","13:35:00","2024-09-07","Ascot","Flat (Turf)","Handicap","7f ","7","Soft","13","Class 2","12","0","Shepherd, Callum","33.00","Dunlop, E A L","125","92","8",,
