horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Chumbaa (IRE)","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","25","0","Peate, Jonny","3.00","Fell, R / Murray, S","125","64","1",,
"Estifada","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","No Prev","0","Gray, S A","2.75","Burke, K R","128","0","5",,
"Haumea (IRE)","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","6","0","Morris, Luke","10.00","Prescott, Sir Mark","128","0","3",,
"La Habanera","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","16","0","Curtis, B A","2.50","Evans, P D","128","71","6",,
"Mia Toretto (IRE)","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","No Prev","0","Oliver, Richard","7.00","OMeara, D","128","0","4",,
"Princess Alex","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","9","0","Stott, Kevin","10.00","Burke, K R","128","0","2",,
"Queens Road Revue","13:45:00","2023-07-30","Pontefract","Flat (Turf)","Maiden","5f ","5","Good To Soft","7","Class 4","12","0","Allan, David","8.50","Easterby, T D","128","0","7",,
"Ascari","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","13","0","Marquand, Tom","2.75","Morrison, H","136","72","8",,
"Bay Dream Believer (IRE)","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","15","0","Mullen, Andrew","10.00","Walford, Mark","131","59","1",,
"Bushfire","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","8","0","Hutchinson, Callum","3.50","Tutty, Gemma","137","68","2",,
"Cosmos Raj","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","8","0","Winn, Mark","6.00","OMeara, D","141","72","3",,
"Hoots Toots","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","13","0","Mason, Joanna","20.00","Easterby, M W","132","60","6",,
"Mabre (IRE)","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","16","0","Curtis, B A","8.50","Evans, P D","141","69","9",,
"Perfect Swiss","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","9","0","Allan, David","7.00","Easterby, T D","139","67","5",,
"Silk Bird","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","60","0","Garritty, Jack","22.00","OKeeffe, Jedd","130","66","4",,
"Simulation Theory (IRE)","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","23","0","Shaw, Harrison","25.00","Carroll, D","133","61","10",,
"Tasever","14:15:00","2023-07-30","Pontefract","Flat (Turf)","Handicap","1m ","8","Good To Soft","10","Class 5","35","0","Hardie, Cameron","12.00","Easterby, T D","131","67","7",,
"Al Mubhir","14:50:00","2023-07-30","Pontefract","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","6","Listed Race","78","0","Marquand, Tom","2.75","Haggas, W J","133","106","6",,
"Excel Power (IRE)","14:50:00","2023-07-30","Pontefract","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","6","Listed Race","198","0","Morris, Luke","20.00","Watson, Archie","133","103","2",,
"Flight Plan","14:50:00","2023-07-30","Pontefract","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","6","Listed Race","36","0","Egan, David","5.50","Burke, K R","125","105","4",,
"Poker Face (IRE)","14:50:00","2023-07-30","Pontefract","Flat (Turf)","Non-Handicap","1m ","8","Good To Soft","6","Listed Race","23","0","Doyle, James","2.00","Crisford, Simon","133","108","5",,
