horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Chipstead","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","21","0","Mitchell, Jack","18.00","Teal, R A","129","101","1",,
"Designer","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","14","0","Beasley, Connor","6.50","Butler, John","124","97","4",,
"Emaraaty Ana","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","27","0","Callan, N","2.75","Ryan, K A","129","111","2",,
"Glamorous Breeze","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","32","0","Cox, William","25.00","Mason, Christopher","124","89","7",,
"Korker (IRE)","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","11","0","Lee, Clifford","3.33","Burke, K R","129","102","5",,
"Nymphadora","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","14","0","Watson, Jason","5.00","Balding, A M","127","104","9",,
"Rage Of Bamby (IRE)","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","27","0","Bishop, Charles","7.50","Houghton, Eve Johnson","124","103","3",,
"Rum Cocktail","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","15","0","Marquand, Tom","33.00","Walker, Ed","124","88","6",,
"Zudu Spirit (IRE)","13:50:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","5f ","5","Good","9","Listed Race","No Prev","0","Ryan, Rossa","9.00","Boughey, George","124","98","8",,
"Al Aasy (IRE)","14:25:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","1m4f ","12","Good","8","Group 3","28","0","Crowley, Jim","0.91","Haggas, W J","135","113","1",,
"Al Qareem (IRE)","14:25:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","1m4f ","12","Good","8","Group 3","21","0","Lee, Clifford","5.00","Burke, K R","132","112","4",,
"Claymore (FR)","14:25:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","1m4f ","12","Good","8","Group 3","135","0","Callan, N","16.00","Chapple-Hyam, Jane","132","111","3",,
"Euchen Glen","14:25:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","1m4f ","12","Good","8","Group 3","16","0","Mulrennan, Paul","40.00","Goldie, J S","132","97","8",,
"Fortino (CHI)","14:25:00","2023-10-07","Ascot","Flat (Turf)","Non-Handicap","1m4f ","12","Good","8","Group 3","28","0","Ryan, Rossa","22.00","Gosden, John and Thady","132","109","7",,
