horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Auntie Jo","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","40","0","Winn, Mark","22.00","OMeara, D","125","0","7",,
"Coto De Caza (IRE)","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","17","0","Sousa, Silvestre De","1.63","Crisford, Simon","128","0","4",,
"Innocent Smile (IRE)","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","11","0","McManoman, Faye","40.00","Tinkler, N","128","0","6",,
"Lady Luzon (IRE)","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","24","0","Watson, Jason","6.00","OMeara, D","128","69","8",,
"Loudan (IRE)","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","17","0","McDonald, P J","4.50","Balding, A M","128","0","2",,
"Rosie Grey","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","11","0","Beasley, Connor","14.00","Dods, M","128","0","3",,
"Silver Frettle","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","41","0","Oliver, Richard","80.00","Spencer, Seb","128","0","5",,
"Timescape","14:30:00","2024-07-16","Beverley","Flat (Turf)","Novices","5f ","5","Soft","8","Class 5","No Prev","0","Tudhope, Daniel","2.75","Burke, K R","128","0","1",,
"Aleishka","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","17","0","Sousa, Silvestre De","6.50","Dunlop, E A L","120","45","5",,
"Beauhaather","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","26","0","Hart, Jason","5.00","Murphy, Amy","136","61","6",,
"Boro Queen","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","52","0","Beasley, Connor","22.00","Evans, P D","132","57","1",,
"Greek Gift (IRE)","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","10","0","Wilkie, Brandon","2.25","Burke, K R","130","60","4",,
"Harmonia","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","58","0","McDonald, P J","10.00","Evans, P D","133","58","3",,
"Hype Merchant (IRE)","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","19","0","James, S H","22.00","Loughnane, David","130","55","7",,
"Iwo Jima","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","29","0","Eaves, Tom","16.00","Lidster, Craig","128","53","9",,
"Law Degree (IRE)","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","57","0","Allan, David","5.00","Easterby, T D","134","59","8",,
"Owt For Nowt (IRE)","15:00:00","2024-07-16","Beverley","Flat (Turf)","Handicap Nursery","7.5f ","7.5","Soft","9","Class 6","32","0","Hardie, Cameron","7.50","Pears, Ollie","130","55","2",,
"Bakersboy","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","16","0","Howarth, Christian","6.50","Haynes, Alice","135","58","5",,
"Bay Dream Believer (IRE)","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","23","0","Hart, Jason","9.00","Walford, Mark","136","56","8",,
"Burlington House (FR)","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","215","0","Sousa, Silvestre De","4.00","Cunha, Dylan","134","63","11",,
"Dandys Angel (IRE)","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","10","0","Wilkie, Brandon","6.00","Wainwright, J S","130","55","6",,
"Have You A Minute","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","203","0","Eaves, Tom","10.00","Tate, T P","132","52","7",,
"Regency Boy","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","28","0","Costello, Dougie","6.00","Hollinshead, Steph","135","55","4",,
"Ribkana (IRE)","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","10","0","Sullivan, James P","12.00","Easterby, T D","126","46","9",,
"Rise Hall","15:30:00","2024-07-16","Beverley","Flat (Turf)","Handicap","1m2f ","10","Soft","12","Class 6","18","0","Russell, Harry","10.00","Oldroyd, G R","141","61","2",,
