horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Cherif De Lisle (FR)","13:20:00","2023-02-10","Bangor","National Hunt","Hunters Chase","3m1f ","25","Good To Soft","5","Class 4","273","0","Chatterton, Billy","40.00","Brookshaw, Miss H","159","116","0",,
"Dieu Vivant (FR)","13:20:00","2023-02-10","Bangor","National Hunt","Hunters Chase","3m1f ","25","Good To Soft","5","Class 4","76","0","Cowley, Mr George","12.00","Greenall, Oliver","163","118","0",,
"Mister Whitaker (IRE)","13:20:00","2023-02-10","Bangor","National Hunt","Hunters Chase","3m1f ","25","Good To Soft","5","Class 4","308","0","Andrews, Jack","4.50","McCain Jnr, D","166","127","0",,
"Secret Investor","13:20:00","2023-02-10","Bangor","National Hunt","Hunters Chase","3m1f ","25","Good To Soft","5","Class 4","69","0","Parker, Natalie","0.29","Nicholls, P F","171","156","0",,
"Wheesht (IRE)","13:20:00","2023-02-10","Bangor","National Hunt","Hunters Chase","3m1f ","25","Good To Soft","5","Class 4","275","0","Jones, Miss Aimee","22.00","Brookshaw, Miss H","156","104","0",,
"Effernock Fizz (IRE)","13:50:00","2023-02-10","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good To Soft","5","Class 3","5","0","OSullivan, Mr M J M","3.00","Collins, C M","159","140","0",,
"Eureka Creek (IRE)","13:50:00","2023-02-10","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good To Soft","5","Class 3","46","0","Wedge, Adam","4.50","Lavelle, Miss E C","152","128","0",,
"Fable (FR)","13:50:00","2023-02-10","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good To Soft","5","Class 3","50","0","Boinville, Nico","4.50","Henderson, N J","149","125","0",,
"Miah Grace","13:50:00","2023-02-10","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good To Soft","5","Class 3","64","0","Brooke, Henry","1.63","OKeeffe, Jedd","158","134","0",,
"Tequila Blaze","13:50:00","2023-02-10","Bangor","National Hunt","Handicap Novices Chase","2m4.5f ","20.5","Good To Soft","5","Class 3","52","0","Brace, Connor","8.50","OBrien, Fergal","145","121","0",,
"Beatthebullet (IRE)","14:20:00","2023-02-10","Bangor","National Hunt","Handicap Chase","3m6.5f ","30.5","Good To Soft","14","Class 4","70","0","Jones, Ben R","16.00","Curtis, Miss Rebecca","163","112","0",,
