horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Cogital","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","20","0","Hutchinson, Callum","10.00","Llewellyn, B J","122","73","3",,
"Ernesto (GER)","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","31","0","Ladd, Theodore","6.50","Williams, Ian","129","77","2",,
"Make My Day (IRE)","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","58","0","Clutterbuck, Rhys","3.00","Moore, G L","142","90","5",,
"Polish","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","14","0","Buckell, Georgean","18.00","Gallagher, J","127","75","1",,
"State Crown (IRE)","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","23","0","Williams, Isabel","12.00","Williams, Evan","125","76","6",,
"Super Superjack","14:15:00","2022-05-06","Ascot","Flat (Turf)","Handicap","2m ","16","Good","6","Class 3","6","0","Carver, William","1.00","Harris, M F","127","75","4",,
"Annie Maher","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0","Shepherd, Callum","2.50","Bell, M L W","128","0","1",,
"Immortal Beauty (IRE)","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0","Dobbs, Pat","3.50","Hannon (Jnr), Richard","128","0","6",,
"Ludden Lass (IRE)","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0","Shoemark, Kieran","9.00","Hills, Charles","128","0","2",,
"Miss Gallagher","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0",,"0.00","Jarvis, W","128","0","3",,
"Omniqueen","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0","Ryan, Rossa","3.33","Loughnane, David","128","0","5",,
"Shikhova","14:50:00","2022-05-06","Ascot","Flat (Turf)","Maiden","5f ","5","Good","5","Class 4","No Prev","0","Egan, David","2.50","Varian, Roger","128","0","4",,
"Crystal Caves (FR)","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","No Prev","0","Dobbs, Pat","14.00","Haggas, W J","128","0","4",,
"Dancing Tango (IRE)","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","19","0","Shoemark, Kieran","12.00","Charlton, Roger/Harry","128","0","7",,
"Exciting News","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","12","0","Shepherd, Callum","10.00","Bell, M L W","128","0","2",,
"Follow That Star","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","14","0","Buick, William","2.75","Balding, A M","128","0","3",,
"Gulf (FR)","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","20","0","Levey, S M","40.00","Meehan, B J","128","0","1",,
"Judith","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","No Prev","0","Harley, M","14.00","Gosden, John and Thady","128","0","9",,
"Perfect Alibi","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","19","0","Marquand, Tom","5.00","Haggas, W J","128","0","5",,
"Spyfall (FR)","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","19","0","Ryan, Rossa","4.00","Menuisier, David","128","0","6",,
"Wonderful Times (IRE)","15:25:00","2022-05-06","Ascot","Flat (Turf)","Maiden","1m2f ","10","Good","9","Class 4","13","0","Havlin, Robert","3.00","Gosden, John and Thady","128","0","8",,
"Alflaila","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","209","0","ONeill, Dane","11.00","Burrows, Owen","135","102","2",,
"American Star (IRE)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","195","0","Marquand, Tom","25.00","Walker, Ed","126","93","7",,
"Claim The Crown (IRE)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","225","0","Egan, David","25.00","Varian, Roger","131","98","8",,
"Honky Tonk Man (IRE)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","19","0","Shoemark, Kieran","18.00","Charlton, Roger/Harry","121","88","1",,
"Saga","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","18","0","Havlin, Robert","1.25","Gosden, John and Thady","130","97","4",,
"Thunder Legend (IRE)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","252","0","Sousa, Silvestre De","2.25","Haggas, W J","117","84","3",,
"Tylos (FR)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","23","0","Buick, William","4.00","Crisford, Simon","119","86","5",,
"War In Heaven (IRE)","16:00:00","2022-05-06","Ascot","Flat (Turf)","Handicap","7f ","7","Good","8","Class 2","41","0","Turner, Hayley","25.00","Balding, A M","116","83","6",,
"Al Ameen (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","21","0","Buick, William","7.50","Boughey, George","126","76","12",,
"Amazonian Dream (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","14","0","Coakley, Ross","40.00","Millman, B R","136","86","17",,
"Devaste","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","11","0","Dawson, R","22.00","Kent, T J","122","72","2",,
"Foxy Rascal (FR)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","17","0","Shepherd, Callum","16.00","Boughey, George","131","81","11",,
"Justcallmepete","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","11","0","Costello, Dougie","2.00","Evans, H J","124","74","6",,
"Kape Moss","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","24","0","Ryan, Rossa","18.00","Loughnane, David","125","75","7",,
"Kindness","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","195","0","Marquand, Tom","20.00","Walker, Ed","123","73","1",,
"Kit Gabriel (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","195","0","Sousa, Silvestre De","25.00","Murphy, Amy","133","83","4",,
"Latin Lover (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","17","0","Wood, George","14.00","Eustace, Harry","128","78","19",,
"Lil Guff","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","17","0","Shoemark, Kieran","28.00","Kubler, Daniel","128","78","8",,
"Mega Marvel","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","13","0","Ladd, Theodore","25.00","Appleby, M","119","69","3",,
"Minnamoolka (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","239","0","Bishop, Charles","66.00","Channon, M R","129","79","10",,
"Object","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","23","0",,"0.00","Meade, M","136","86","15",,
"Secret Strength (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","28","0","Cosgrave, Pat","22.00","Boyle, J R","132","82","9",,
"Shanko","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","14","0","Ghiani, Marco","9.00","Williams, S C","135","85","13",,
"Sisters In The Sky","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","28","0","Keeley, Aidan","11.00","Teal, R A","123","80","16",,
"Sterling Knight","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","11","0","Clutterbuck, Rhys","14.00","Dunlop, E A L","128","81","14",,
"Watchya","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","24","0","Kirby, Adam","6.00","Cox, C G","134","84","5",,
"Zameka (IRE)","16:35:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","18","Class 4","21","0","Egan, David","8.00","Varian, Roger","131","81","18",,
"Akkeringa","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","253","0","Ghiani, Marco","6.00","Williams, S C","122","80","6",,
"Corvair (IRE)","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","102","0","Dawson, R","18.00","Cowell, R M H","130","88","8",,
"Kimifive (IRE)","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","196","0","Marquand, Tom","16.00","Bridgwater, D G","124","82","7",,
"Many A Star (IRE)","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","7","0","Tabti, M","2.75","Cole, P F I","114","79","5",,
"Mines A Double","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","19","0","Kirby, Adam","2.25","Cox, C G","135","93","4",,
"Prontissimo","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","15","0","Buick, William","5.50","Owens, Patrick","132","90","1",,
"Silver Samurai","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","13","0","Callan, N","8.00","Botti, M","130","88","3",,
"Spanish Star (IRE)","17:10:00","2022-05-06","Ascot","Flat (Turf)","Handicap","6f ","6","Good","8","Class 3","21","0","Clutterbuck, Rhys","20.00","Chamings, P R","126","87","2",,
"Atrium","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","20","0","Shoemark, Kieran","4.00","Fellowes, Charlie","135","85","4",,
"Blueberry Hill (IRE)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","17","0","Havlin, Robert","7.50","Gosden, John and Thady","135","85","7",,
"Copperknob (IRE)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","184","0","Keeley, Aidan","50.00","Moore, G L","109","66","2",,
"Court Of Session","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","8","0","Coakley, Ross","5.50","Crisford, Simon","133","83","9",,
"Cumulonimbus (IRE)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","20","0",,"0.00","Fellowes, Charlie","124","74","13",,
"Duelist","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","20","0","Levey, S M","9.00","Hannon (Jnr), Richard","130","80","5",,
"Francesi (IRE)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","30","0","Dawson, R","11.00","Woods, S P C","129","79","1",,
"Havana Goldrush","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","65","0","Callan, N","20.00","Moore, J S","127","77","8",,
"Khathak","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","50","0","Buick, William","6.50","Appleby, Charlie","134","84","12",,
"Meleagant (FR)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","17","0","Marquand, Tom","10.00","Walker, Ed","125","75","3",,
"Never In Fourth","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","23","0","Sousa, Silvestre De","40.00","Teal, R A","122","72","14",,
"Paradias (GER)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","203","0","Ryan, Rossa","9.00","King, A","129","79","10",,
"Sip And Smile (IRE)","17:40:00","2022-05-06","Ascot","Flat (Turf)","Handicap","1m ","8","Good","13","Class 4","14","0","Turner, Hayley","9.00","Boughey, George","127","77","6",,
