horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Bourbali (FR)","12:10:00","2023-11-20","Exeter","National Hunt","Novices Chase","2m3f ","19","Good To Soft","2","Class 3","205","0","Powell, Brendan","3.00","Tizzard, Joe","156","127","0",,
"Might I (IRE)","12:10:00","2023-11-20","Exeter","National Hunt","Novices Chase","2m3f ","19","Good To Soft","2","Class 3","30","0","Burke, Jonathan","0.22","Fry, Harry","156","145","0",,
"Ballinslea Bridge (IRE)","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","215","0","Ring, C V","12.00","Dickin, Harriet","162","104","0",,
"Caspers Court (IRE)","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","32","0","Buckley, Tom","11.00","Woollacott, Mrs Kayley","156","98","0",,
"College Oak","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","27","0","Featherstone, Mr William","16.00","Snowden, Jamie","143","95","0",,
"Elfride","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","176","0","Palmer, Oscar","6.00","Phillips, R T","135","84","0",,
"Karakoram","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","13","0","Anderson, Joe","11.00","Harris, Miss G","147","89","0",,
"Lady Wilberry","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","187","0","Kimber, Harry","4.00","Hitch,Mrs C","153","95","0",,
"Lucky So And So (IRE)","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","324","0","Harney, Gearoid","5.00","Martin, Miss Nicky","161","108","0",,
"Menapian (IRE)","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","334","0","Stevens, Miss A","25.00","Nelmes, Mrs H R J","139","84","0",,
"Moonlight Artist","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","27","0","Gingell, Mr Frederick","5.00","Tizzard, Joe","144","89","0",,
"Raddon Top (IRE)","12:40:00","2023-11-20","Exeter","National Hunt","Handicap Hurdle","2m7f ","23","Soft","10","Class 4","223","0","Turner, James","4.00","Down, C J","161","110","0",,
"Azolo (FR)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","20","0","Jones, Ben R","200.00","Clarke, Ben","154","0","0",,
"Fox Wallace (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","4","0","Best, J A","250.00","Pickard, Ella","147","0","0",,
"Gidleigh Park","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","246","0","Burke, Jonathan","0.57","Fry, Harry","154","0","0",,
"Jumper Madrik (FR)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","No Prev","0","McLernon, R P","20.00","Longsdon, C E","154","0","0",,
"Koenigsstern (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","No Prev","0","Davies, James","28.00","Gifford, N J","154","0","0",,
"Man Of My Dreams (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","218","0","Morgan, Mr Beau","14.00","Pauling, Ben","149","0","0",,
"Moorefields (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","No Prev","0","Carver, Bryan","50.00","Down, C J","154","0","0",,
"Mr Hope Street (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","32","0","Skelton, Harry","40.00","Skelton, Daniel","154","0","0",,
"Rangatira Jack","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","213","0","Houlihan, Sean M","200.00","Blackford, Miss L A","154","0","0",,
"Range (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","245","0","Twiston-Davies, Sam","6.00","Thomas, Sam","154","0","0",,
"Salt Rock","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","253","0","Bass, David","4.50","Bailey, K C","154","0","0",,
"Samazul","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","250","0","Woods, K K","12.00","Pauling, Ben","154","0","0",,
"Thurley (IRE)","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","22","0","Nolan, Michael G","22.00","Hobbs, P J / White, J","154","0","0",,
"Wellwillya","13:15:00","2023-11-20","Exeter","National Hunt","Novices Hurdle","2m1f ","17","Soft","14","Class 4","173","0","Stevens, Miss A","250.00","Nelmes, Mrs H R J","149","67","0",,
"Behind The Curtain (IRE)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","1096","0","Tudor, Jack","14.00","Pipe, D E","167","109","0",,
"Captain Tommy (IRE)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","45","0","Todd, C J","12.00","Williams, Ian","170","112","0",,
"Imperial Joe (IRE)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","187","0","Houlihan, Sean M","4.00","Dennis, T W","165","107","0",,
"King Turgeon (FR)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","12","0","Harney, Gearoid","2.00","Pipe, D E","163","112","0",,
"Leissieres Express","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","22","0","Williams, Lorcan","4.50","Scott, J","158","100","0",,
"Moorland Rambler","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","27","0","Noonan, David G","7.50","Williams, Mrs Jane","163","105","0",,
"Mormon (IRE)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","223","0","Nolan, Michael G","40.00","Mitford-Slade, R","163","105","0",,
"My Girl Katie (IRE)","13:50:00","2023-11-20","Exeter","National Hunt","Handicap Chase","3m ","24","Good To Soft","11","Class 4","14","0","Ring, C V","8.00","Harris, Miss G","156","101","0",,
