horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ange Endormi (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","63","0","King, Mr James","12.00","Butterworth, Mrs B","151","83","0",,
"Bagan","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","14","0","Newman, Mr Joshua","4.50","Mullins, J W","158","90","0",,
"Ballyfarsoon (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","8","0","Waggott, Mr J","50.00","Winks, P","135","74","0",,
"Dan Gun (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","25","0","Easterby, William","7.50","Waugh, S G","145","77","0",,
"Grageelagh Girl (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","23","0","Obrien, Miss Fern","3.50","OBrien, Fergal","165","102","0",,
"Les Fremantle (FR)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","7","0","Adams, Khia","150.00","Chapman, M C","135","74","0",,
"On We Go (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","25","0","Dawson, Mr John","2.00","Boanas, Miss G","158","90","0",,
"Prince Of Bad Lins (GER)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","10","0","Morgan, Mr Beau","22.00","Potter, R D","149","92","0",,
"Rip Rocks Paddy Ok (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","69","0","Dixon, John","40.00","Hunter, J K","139","74","0",,
"Shaws Bridge (IRE)","13:55:00","2022-06-24","Cartmel","National Hunt","Handicap Hurdle","2m6f ","22","Good To Soft","11","Class 5","38","0","Smith, Becky","12.00","Hammond, Micky","168","100","0",,
