horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ballycamus (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","230","0","Jackson-Fennell, Miss A","8.00","Twiston-Davies, N A","149","108","0",,
"Breaking Waves (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","15","0","Jones, Lily","8.00","Whittington, H","160","119","0",,
"Burrows Park (FR)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","26","0","Turner, Miss L M","4.00","Williams, Miss Venetia","168","120","0",,
"Fair To Dream","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","247","0","Stewart, Miss Jess","100.00","Davies, Miss Sarah-Jayne","135","94","0",,
"Ferrobin (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","129","0","Smith, Becky","25.00","Young, Maxwell","162","114","0",,
"Getaweapon (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","34","0","Keen-hawkins, Miss L","9.00","Bailey, K C","157","116","0",,
"Haas Boy (FR)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","256","0","Marshall, Miss I","3.33","Longsdon, C E","156","115","0",,
"Hasty Parisian (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","44","0","Andrews, Gina","4.50","Harris, M F","161","113","0",,
"Moon Over Germany (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","289","0","Mathias, Imogen","100.00","Dickin, Harriet","143","102","0",,
"Mythical Hero (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","24","0","Leech, Roisin","50.00","West, Adam","151","110","0",,
"Regal Renaissance","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","18","0","Stevens, Miss A","8.50","Daly, H D","139","94","0",,
"Robins Field (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","30","0",,"0.00","Dickin, Harriet","142","94","0",,
"Talkingthetalk (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","35","0","Powell, Katie","25.00","Lewis, Mrs S W","146","105","0",,
"Tune The Chello (IRE)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","73","0","Obrien, Miss Fern","9.00","McCain Jnr, D","165","122","0",,
"Winds Of Fire (USA)","12:15:00","2022-12-20","Ludlow","National Hunt","Handicap Hurdle","2m5.5f ","21.5","Good To Soft","14","Class 4","17","0","Williams, Eleanor","25.00","Williams, Evan","145","104","0",,
"Citizen Jane","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","35","0","Poste, Ben J","8.50","Symonds, Tom","154","0","0",,
"Damask (FR)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","No Prev","0","Nailor, Jordan","20.00","Symonds, Tom","151","0","0",,
"Georgi Girl (IRE)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","No Prev","0","OBrien, T J","14.00","Hobbs, P J","154","0","0",,
"Imperial Jade (IRE)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","24","0","Pinchin, Miss L M","8.00","Longsdon, C E","151","0","0",,
"Jaminska (FR)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","31","0","Noonan, David G","3.50","Williams, Mrs Jane","154","0","0",,
"Jina (FR)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","No Prev","0","Boinville, Nico","1.75","Henderson, N J","154","0","0",,
"Mollycoddled","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","No Prev","0","Burke, Jonathan","11.00","Snowden, Jamie","154","0","0",,
"Petite Souris (FR)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","42","0","Gethings, Ciaran","9.00","Edmunds, Stuart","154","0","0",,
"Ygritte (IRE)","12:45:00","2022-12-20","Ludlow","National Hunt","Hurdle","2m ","16","Good To Soft","9","Class 4","35","0","Skelton, Harry","11.00","Skelton, Daniel","154","0","0",,
"Back On The Lash","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","37","0","Skelton, Harry","4.00","Keighley, M","166","137","0",,
"Bobhopeornohope (IRE)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","32","0","Bass, David","3.50","Bailey, K C","168","139","0",,
"Boughtbeforelunch (IRE)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","49","0","Burke, Jonathan","22.00","Webber, P R","144","115","0",,
"Dead Right","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","87","0",,"0.00","Mulholland, N P","156","127","0",,
"Diablo De Rouhet (FR)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","24","0","Boinville, Nico","12.00","Henderson, N J","159","130","0",,
"Frenchy Du Large (FR)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","35","0","Dunne, R T","6.00","Williams, Miss Venetia","159","130","0",,
"Guy (IRE)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","66","0","Twiston-Davies, Sam","5.50","Twiston-Davies, N A","158","129","0",,
"Keep Rolling (IRE)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","35","0","OBrien, T J","10.00","Hobbs, P J","152","123","0",,
"Not Available (IRE)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","17","0","Patrick, Richard","11.00","Sheppard, M","150","121","0",,
"Red Happy (FR)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","17","0","Scudamore, Tom","16.00","Pipe, D E","154","125","0",,
"Volcano (FR)","13:15:00","2022-12-20","Ludlow","National Hunt","Handicap Chase","3m ","24","Good To Soft","10","Class 3","20","0","Jones, Ben R","6.50","Lewis, Mrs S W","142","113","0",,
"Annie Wicks","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","36","0","Wedge, Adam","33.00","Williams, Evan","154","0","0",,
"Elfride","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","35","0","Lambert, Finn","100.00","Phillips, R T","149","0","0",,
"First Venture (IRE)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","35","0","Noonan, David G","33.00","Symonds, Tom","154","0","0",,
"Great Snow (FR)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","49","0","Twiston-Davies, Sam","20.00","Mulholland, N P","154","0","0",,
"Happy Index","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","24","0","Burke, Jonathan","80.00","Webber, P R","154","0","0",,
"Innisfree Lass (IRE)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","15","0","Gethings, Ciaran","100.00","Edmunds, Stuart","154","0","0",,
"La Gomera","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","24","0","Carver, Bryan","6.50","Hales, A M","154","0","0",,
"Lady Berlais","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","27","0","Poste, Ben J","80.00","Symonds, Tom","154","0","0",,
"Minniemum","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","30","0","OBrien, T J","7.50","Daly, H D","154","99","0",,
"My Girl Katie (IRE)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","No Prev","0","Ring, C V","14.00","Harris, Miss G","151","0","0",,
"No Word (IRE)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","30","0","Pinchin, Miss L M","50.00","Longsdon, C E","151","0","0",,
"Royale Dance (FR)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","46","0","Skelton, Harry","1.50","Skelton, Daniel","161","0","0",,
"Sabaarelli","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","55","0","Dunne, R T","100.00","Carroll, A W","154","0","0",,
"Shelikesthelights (IRE)","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","14","0",,"0.00","Tizzard, Joe","154","0","0",,
"The Eminent Goose","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","No Prev","0","Whelan, D G","22.00","Pauling, Ben","147","0","0",,
"Touchy Feely","13:50:00","2022-12-20","Ludlow","National Hunt","Novices Hurdle","2m5.5f ","21.5","Good To Soft","15","Class 4","24","0","Boinville, Nico","1.75","Henderson, N J","161","0","0",,
