horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Ace King Queen (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","73","0","Hayes, C D","7.50","Prendergast, Kevin","128","0","5",,
"Bean Tintreach (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","No Prev","0","Carroll, G F","10.00","Lyons, G M","128","0","7",,
"Fiamma (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","No Prev","0","Whearty, R","18.00","Murray, Adrian","123","0","6",,
"Origami (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","13","0","McMonagle, Dylan B","12.00","OBrien, Joseph Patrick","128","0","1",,
"Tempest Star (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","13","0","Keane, C T","0.91","Lyons, G M","128","0","4",,
"Tommy McJohn (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","69","0","Heffernan, J A","3.00","OCallaghan, M D","133","0","2",,
"Wee Mary (IRE)","17:07:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","5f ","5","Good","7","Ire","41","0","Foley, Shane","80.00","Quinn, M G","128","0","3",,
"Astral Beat (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","28","0","Sheehy, Danny","18.00","Smyth, Lee","126","49","15",,
"Babyface (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","16","0","McDonogh, D P","16.00","Lynam, Edward","125","52","6",,
"Elliott (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","14","0","Lee, W J","10.00","Quinn, M G","133","60","5",,
"Ginormous (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","16","0","Heffernan, J A","12.00","Fenton, M P","126","53","8",,
"Havana Notion","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","16","0","Horgan, H J","4.00","Feane, John James","133","61","3",,
"Hero Of The Hour","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","14","0","Ryan, J J G","6.50","McCourt, T G","124","52","7",,
"Inflection Point (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","430","0",,"20.00","Kingston, G A","135","58","14",,
"Layoftheland (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","6","0","Davis, Sean","22.00","Davis, Sean","132","59","11",,
"Marble Angel (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","14","0","Coen, Ben M","20.00","Oliver, Andrew","131","54","10",,
"Pulse Of Shanghai (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","212","0",,"22.00","Kingston, G A","128","51","2",,
"Realtin Fantasy (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","16","0","Hassett, M W","8.00","Browne, W P","129","57","12",,
"Reinforce (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","6","0","Whelan, R P","4.50","Brown, Miss Katy","142","65","13",,
"Spirit Of Eagles (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","14","0","Kennedy, K G","8.00","Dowling, Thomas","122","52","1",,
"Takana (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","275","0",,"40.00","Ocsko-Moore, Stephanie","124","47","4",,
"Theriverrunsdeep (IRE)","17:42:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","5f ","5","Good","12","Ire","13","0","Foley, Shane","16.00","ODonnell, Seamus G","125","48","9",,
"Coulstys Way (IRE)","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","17","0","Cleary, R P","28.00","Magee, Patrick","128","0","5",,
"Devine Genius (FR)","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","51","0","Whearty, R","8.00","Murray, Adrian","128","75","8",,
"Heishybrid","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","14","0","Keane, C T","1.50","Meade, Noel","133","0","4",,
"King Thistle","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","47","0","Coen, Ben M","3.00","Murtagh, J P","133","0","3",,
"Pompano Beach (IRE)","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","23","0","McMonagle, Dylan B","9.00","OBrien, Joseph Patrick","128","0","6",,
"Pure Granite (IRE)","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","33","0","Slattery, A J","80.00","Harney, John M","133","0","7",,
"Rumba Bay","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","13","0","Hayes, C D","80.00","Weld, D K","128","0","2",,
"Wizard Of Odds (IRE)","18:17:00","2024-07-19","Down Royal","Flat (Turf)","Maiden","7f ","7","Good","8","Ire","47","0","Foley, Shane","3.00","OBrien, Charles","133","0","1",,
"Aird","18:52:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","8","Ire","21","0","Foley, Shane","6.00","Bromhead, Henry De","134","73","5",,
"Alma Libre (FR)","18:52:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","8","Ire","27","0","Joyce, Wesley","9.00","Lupini, Miss Natalia","126","70","4",,
"Apercu (IRE)","18:52:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","8","Ire","21","0","Lee, W J","2.00","Oliver, Andrew","138","77","8",,
"Dark Note","18:52:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","8","Ire","17","0",,"0.00","Slattery, Andrew","134","73","2",,
"Enough Already","18:52:00","2024-07-19","Down Royal","Flat (Turf)","Handicap","1m2.5f ","10.5","Good","8","Ire","78","0","MacRedmond, Cian","11.00","McGuinness, Adrian","135","79","7",,
