horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Alanine","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","19","0","Quinlan, Sean","100.00","Davies, J J","147","0","0",,
"Beneficially Yours (IRE)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","No Prev","0","Hughes, Brian","2.50","McCain Jnr, D","154","0","0",,
"Call Me Jack","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","323","0","Hamilton, Jamie","80.00","Walford, Mark","154","0","0",,
"Coco Loco (FR)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","305","0","Chapman, Ross","22.00","Menzies, Rebecca","154","0","0",,
"Cracking Rhapsody (IRE)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","25","0","Nichol, Craig","5.00","Whillans, Ewan","161","0","0",,
"Here Comes Georgie","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","23","0","Brooke, Henry","3.50","Neville, Patrick","154","111","0",,
"Kilta (IRE)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","56","0","England, Jonathan","9.00","England, Sam","154","0","0",,
"Midnight Alnwicky","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","No Prev","0","Wadge, P","40.00","Nicol, Adam","144","0","0",,
"Rob Roy Macgregor (IRE)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","50","0","Mania, Ryan","3.00","Thomson, A M","154","0","0",,
"Wainwright (IRE)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","25","0",,"0.00","Richards, N G","154","0","0",,
"Wal Bucks (FR)","11:50:00","2023-12-17","Carlisle","National Hunt","Novices Hurdle","2m1f ","17","Good To Soft","10","Class 4","42","0","Fox, Derek R","10.00","Russell, Miss Lucinda V","154","0","0",,
"Attention All (IRE)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","31","0","Moscrop, Nathan","8.50","Menzies, Rebecca","152","102","0",,
"Blue Fin (IRE)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","42","0","Hughes, Brian","1.10","McCain Jnr, D","168","118","0",,
"Fia Fuinidh (IRE)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","37","0","Quinlan, Sean","5.50","Todhunter, M","157","107","0",,
"Five Dollar Fine (IRE)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","23","0","Rabbitt, Mr C","5.50","Hamilton, Mrs A","143","98","0",,
"Go Boy (FR)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","312","0","Mania, Ryan","10.00","Thomson, A M","165","115","0",,
"Malpas (IRE)","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","270","0","Gillard, Mr T","22.00","McCain Jnr, D","156","106","0",,
"Our Follet","12:25:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Chase","2m ","16","Good To Soft","7","Class 4","320","0","Sheehan, Gavin","7.00","Hobson, Richard","160","116","0",,
"Bollin Matilda","13:00:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 5","36","0","Nichol, Craig","28.00","Whillans, D W","147","83","0",,
"Boyneside","13:00:00","2023-12-17","Carlisle","National Hunt","Handicap Novices Hurdle","2m3.5f ","19.5","Good To Soft","8","Class 5","14","0","Murtagh, Lorcan","16.00","Murtagh, Barry","142","78","0",,
