horse_name,race_time,race_date,track,racecode,racetype,distance_words2,furlongs,going,number_of_runners,Class,LastRun,placing,jockey_name,odds_numerical,trainer,horse_weight,official_rating,stall,DistBt,
"Adjourn","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","21","0","McEvoy, Kerrin","3.00","Simcock, D M","130","89","2",,
"Amanzoe (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","16","0","Mason, Joanna","1.63","Haggas, W J","130","90","3",,
"Atheby","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","15","0","Turner, Hayley","25.00","Chapple-Hyam, Jane","130","79","8",,
"Blenheim Boy (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","28","0","Spencer, Jamie","6.00","Fahey, R A","130","89","10",,
"Carolus Magnus (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","21","0","Collett, Jason","11.00","Balding, A M","138","88","6",,
"Civil Law (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","38","0","Dettori, L","25.00","Teal, R A","138","86","9",,
"Hms President (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","7","0","Shoemark, Kieran","11.00","Houghton, Eve Johnson","138","89","7",,
"Humanitarian (USA)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","30","0","Martinez, J-L","28.00","Williams, S C","138","89","1",,
"Pistoletto (USA)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","12","0","Currie, Nicola","28.00","Ryan, J","138","87","4",,
"Value Theory (IRE)","13:00:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","1m2f ","10","Good To Firm","10","Class 3","10","0","Lemaire, C-P","8.50","Johnston, M","130","88","5",,
"Bowman (IRE)","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","10","0","McEvoy, Kerrin","14.00","Mongan, Mrs L J","138","89","1",,
"Crazy Luck","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","11","0","Turner, Hayley","7.00","Millman, B R","138","86","4",,
"Divine Magic","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","14","0","Yokoyama, Takeshi","4.50","Botti, M","138","89","2",,
"Epsom Faithfull","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","29","0","Piechulek, Rene","2.25","Phelan, P M","138","90","7",,
"Gweedore","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","7","0","Wilson, Emma Jayne","10.00","Scott, Miss Katie","138","89","8",,
"Orbaan","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","8","0","Callan, N","2.50","OMeara, D","143","95","5",,
"Stone Soldier","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","35","0","Spencer, Jamie","12.00","Watson, Archie","138","88","3",,
"Tadreeb (IRE)","13:35:00","2022-08-06","Ascot","Flat (Turf)","Non-Handicap","7f ","7","Good To Firm","7","Class 3","78","0",,"0.00","Attwater, M J","138","86","6",,
"Arecibo (FR)","14:10:00","2022-08-06","Ascot","Flat (Turf)","Handicap","5f ","5","Good To Firm","10","Class 2","35","0","Tudhope, Daniel","5.00","Cowell, R M H","141","103","3",,
"Blue De Vega (GER)","14:10:00","2022-08-06","Ascot","Flat (Turf)","Handicap","5f ","5","Good To Firm","10","Class 2","36","0","Mason, Joanna","20.00","Cowell, R M H","135","97","2",,
"Count Dorsay (IRE)","14:10:00","2022-08-06","Ascot","Flat (Turf)","Handicap","5f ","5","Good To Firm","10","Class 2","21","0","Martinez, J-L","6.50","Easterby, T D","132","94","11",,
"Dubai Station","14:10:00","2022-08-06","Ascot","Flat (Turf)","Handicap","5f ","5","Good To Firm","10","Class 2","13","0","Shoemark, Kieran","14.00","Cowell, R M H","135","97","1",,
"Dusky Lord","14:10:00","2022-08-06","Ascot","Flat (Turf)","Handicap","5f ","5","Good To Firm","10","Class 2","11","0",,"7.50","Varian, Roger","128","90","9",,
